tps,epcount,best_ext_ret,n_updates,retstd,idn_loss,rew_mean_ext,advstd,ups,rew_std_int,vfn_loss,tcount,nsn_loss,vpredstd,advmean,rew_mean_int,metricmean,total_secs,eprew,rew_std_ext,idn_pg_loss,metricstd,metric,eprew_recent,eplen,retmean,vpredmean
10988.786736599719,14353.0,1.0,445,0.28919864,-0.0014378590179452049,0.068359375,0.01519745,21.462474094921326,0.5305504,0.00011523934320697056,229362.0,0.35340526948372525,0.28897572,0.0010746961,0.35420102,0.35420102,21.013433933258057,0.96,0.2523616,-0.0011207220716945205,0.5305504,0.0,0.9459459459459459,13.88,7.474555,7.47348
10884.853581765006,14395.0,1.0,446,0.29213727,0.0003390539786778391,0.068359375,0.006462315,21.259479651884778,0.50076926,1.7771972049255662e-05,229918.0,0.34774957597255707,0.2918808,-0.0006671317,0.34919435,0.34919435,21.060471773147583,0.93,0.2523616,0.0006520879002588723,0.50076926,0.0,0.8809523809523809,13.6,7.462353,7.46302
10900.046940350023,14432.0,1.0,447,0.28768536,0.0012690312820874776,0.064453125,0.011897198,21.28915418037114,0.6051998,6.991879581619287e-05,230429.0,0.3942138478159905,0.28815103,-0.0016077308,0.39872748,0.39872748,21.107444047927856,0.93,0.24555838,0.0016036095927726517,0.6051998,0.0,0.9459459459459459,13.62,7.4674454,7.4690533
10843.576857434282,14468.0,1.0,448,0.28769758,6.534722342621534e-05,0.064453125,0.009417333,21.178861049676332,0.44731924,4.007544748674263e-05,230915.0,0.34645646562178933,0.28547958,-0.0003841957,0.34736443,0.34736443,21.154660940170288,0.95,0.24555838,0.0003768138606877377,0.44731924,0.0,0.9166666666666666,13.76,7.4687004,7.4690847
10820.19271426412,14506.0,1.0,449,0.29117253,-0.0018265220375421143,0.068359375,0.018566275,21.13318889504711,0.6996758,0.0001727391806222537,231438.0,0.35071784009536106,0.29194173,0.0015043746,0.35237855,0.35237855,21.201979875564575,0.95,0.2523616,-0.0015270194174566616,0.6996758,0.0,0.9473684210526315,13.77,7.474852,7.4733477
10520.898155950537,14546.0,1.0,450,0.2948082,0.002385095819287623,0.076171875,0.010222679,20.548629210840893,0.57192415,5.545279964280781e-05,231985.0,0.3492109974225362,0.29406103,-0.002714774,0.35333455,0.35333455,21.25064492225647,0.95,0.26527292,0.002712194245153417,0.57192415,0.0,0.925,13.79,7.4718995,7.474614
10901.264241550503,14584.0,1.0,451,0.29104578,0.004278781379980501,0.064453125,0.031427126,21.291531721778327,0.8827198,0.00048806324048200633,232493.0,0.3508154576023419,0.28976262,-0.0046627866,0.3530393,0.3530393,21.297611951828003,0.93,0.24555838,0.004585670370336932,0.8827198,0.0,0.8947368421052632,13.64,7.454668,7.459331
10763.78952433462,14625.0,1.0,452,0.2924351,0.004651948123258384,0.0703125,0.021532279,21.023026414716053,0.6119042,0.00021365566074867579,233045.0,0.3812366748849551,0.29497176,-0.0050232704,0.38689518,0.38689518,21.345178842544556,0.92,0.25567293,0.004962599950279884,0.6119042,0.0,0.9024390243902439,13.54,7.461097,7.46612
10703.648229834871,14664.0,1.0,453,0.28685895,0.0015593851567246022,0.068359375,0.010355892,20.905562948896232,0.43884543,5.820189502022307e-05,233567.0,0.3579912682374319,0.28631005,-0.0018953368,0.3588295,0.3588295,21.39301300048828,0.92,0.2523616,0.0018764929427561583,0.43884543,0.0,0.8974358974358975,13.54,7.4629917,7.4648867
10833.01963830807,14698.0,1.0,454,0.2840752,0.001392159195044466,0.0625,0.012290067,21.158241481070448,0.48727953,7.639878913323628e-05,234039.0,0.3217521781722704,0.284112,-0.001717634,0.32991967,0.32991967,21.44027590751648,0.94,0.24206147,0.0016820315371054069,0.48727953,0.0,0.9411764705882353,13.77,7.473419,7.475137
10832.254629279341,14741.0,1.0,455,0.2909255,-0.002874729078030214,0.0703125,0.015775079,21.156747322811214,0.4665663,8.556363051563189e-05,234622.0,0.3700937827428182,0.29004714,0.0025156299,0.37175316,0.37175316,21.487542152404785,0.95,0.25567293,-0.002566587182324535,0.4665663,0.0,0.9302325581395349,13.77,7.4704323,7.4679165
10933.009785054628,14777.0,1.0,456,0.28942892,-0.0009978981203554818,0.0703125,0.010529052,21.35353473643482,0.47871062,6.656497559257939e-05,235128.0,0.336739423374335,0.28911155,0.0006949145,0.34108,0.34108,21.534372806549072,0.96,0.25567293,-0.0007018089721289773,0.47871062,0.0,0.9722222222222222,13.85,7.475813,7.4751177
10768.215335860561,14815.0,1.0,457,0.289483,0.0012139522975000243,0.07421875,0.012969177,21.03167057785266,0.49865603,6.325981636715976e-05,235655.0,0.3391427497069041,0.28966382,-0.0015690675,0.3422454,0.3422454,21.58192014694214,0.98,0.26212654,0.0015370917875164498,0.49865603,0.0,0.9736842105263158,14.0,7.4714,7.472969
11036.224004933576,14851.0,1.0,458,0.28723854,7.336283791422223e-05,0.06640625,0.011676236,21.55512500963589,0.5414696,7.393160043041765e-05,236150.0,0.33824984729290003,0.28779534,-0.00039722546,0.3406838,0.3406838,21.628312826156616,0.97,0.24899088,0.0003655112644385858,0.5414696,0.0,0.9444444444444444,13.92,7.464869,7.465266
10887.557660133238,14886.0,1.0,459,0.289595,0.003602085701762311,0.072265625,0.028187508,21.26476105494773,0.6009135,0.00039466152459984494,236632.0,0.3474871267875036,0.2867716,-0.0039576935,0.35077408,0.35077408,21.675338983535767,0.96,0.25892723,0.003907630769390381,0.6009135,0.0,0.9428571428571428,13.87,7.4684634,7.4724207
10902.924635974086,14924.0,1.0,460,0.29079974,0.0016886927745266194,0.06640625,0.0128324805,21.294774679636888,0.4693789,8.343921278234727e-05,237147.0,0.3271826207637787,0.29115582,-0.002002848,0.33039057,0.33039057,21.722298860549927,0.95,0.24899088,0.001999680454900954,0.4693789,0.0,0.9210526315789473,13.78,7.4596972,7.4617004
10779.836898194395,14962.0,1.0,461,0.29265964,0.004268835250210638,0.068359375,0.031675152,21.054368941785928,0.71062446,0.00048239526919739245,237676.0,0.36276469379663473,0.29148242,-0.0046556913,0.36588693,0.36588693,21.769794940948486,0.96,0.2523616,0.004576127229180808,0.71062446,0.0,0.9736842105263158,13.8,7.460895,7.465551
10791.483572699222,15003.0,1.0,462,0.28826448,-0.0011093433204223402,0.076171875,0.011491885,21.07711635292817,0.43606046,5.337298838033651e-05,238236.0,0.31390065203110373,0.28917876,0.00077154767,0.31718278,0.31718278,21.81723976135254,0.97,0.26527292,-0.0007958148635225372,0.43606046,0.0,0.9512195121951219,13.83,7.4661393,7.4653683
10826.520503745829,15037.0,1.0,463,0.28597397,0.00031310571891178063,0.06640625,0.008194548,21.145547858878572,0.44436938,2.921062264249485e-05,238709.0,0.3352131545543671,0.2862833,-0.0006464232,0.33571118,0.33571118,21.86453104019165,0.96,0.24899088,0.0006409059114957927,0.44436938,0.0,0.9705882352941176,13.76,7.471114,7.4717607
10781.677024184277,15078.0,1.0,464,0.2932529,0.0013401302542964308,0.076171875,0.008207703,21.057962937859916,0.46449476,2.8484101903814004e-05,239263.0,0.3289991095662117,0.29295254,-0.001664249,0.3311346,0.3311346,21.91201901435852,0.96,0.26527292,0.0016515751898017088,0.46449476,0.0,0.926829268292683,13.77,7.467852,7.4695163
10818.33941885302,15117.0,1.0,465,0.29073155,-0.00101494569995945,0.06640625,0.01002703,21.129569177447305,0.5491963,3.547168853401673e-05,239793.0,0.3454574197530746,0.29218972,0.0006973828,0.3478163,0.3478163,21.959346055984497,0.94,0.24899088,-0.0007129252420175666,0.5491963,0.0,0.9230769230769231,13.64,7.4525676,7.45187
10750.210991079384,15154.0,1.0,466,0.2840502,-0.00043991563385740545,0.06640625,0.0063181114,20.996505841951922,0.5451574,2.9139003269544144e-05,240307.0,0.34216158588727313,0.28404608,0.000113874834,0.34648567,0.34648567,22.006973028182983,0.95,0.24899088,-0.0001222787977894768,0.5451574,0.0,0.9459459459459459,13.8,7.4592614,7.4591475
10880.000648498573,15191.0,1.0,467,0.28572536,-0.0008578211418353022,0.06640625,0.009726753,21.250001266598776,0.48849165,3.990197107365626e-05,240806.0,0.3550379350781441,0.28392148,0.0005198269,0.3582281,0.3582281,22.05403184890747,0.95,0.24899088,-0.0005333973616264606,0.48849165,0.0,0.918918918918919,13.78,7.4683895,7.4678698
10690.699881517767,15229.0,1.0,468,0.2902496,0.0007349899242399261,0.06640625,0.0074177897,20.880273206089388,0.54949576,2.61819775460026e-05,241328.0,0.3285350849231084,0.29077938,-0.0010983614,0.330239,0.330239,22.101923942565918,0.94,0.24899088,0.0010650466253233997,0.54949576,0.0,0.9210526315789473,13.71,7.471795,7.4728937
10757.211509176885,15271.0,1.0,469,0.2930956,3.672214855517575e-05,0.072265625,0.011538449,21.010178728861103,0.51891595,5.7918232566104656e-05,241907.0,0.3530034000674884,0.29282224,-0.0003581246,0.35660952,0.35660952,22.14951992034912,0.95,0.25892723,0.0003594901851708224,0.51891595,0.0,0.9523809523809523,13.81,7.461975,7.462333
10848.83578349651,15310.0,1.0,470,0.29143313,0.00016004842836991887,0.068359375,0.010476704,21.18913238964162,0.51255596,5.689764551182937e-05,242426.0,0.3614135533571244,0.29154664,-0.00054290454,0.36503023,0.36503023,22.19671392440796,0.94,0.2523616,0.0004980326508909153,0.51255596,0.0,0.8974358974358975,13.65,7.4533896,7.453933
10448.974304328998,15347.0,1.0,471,0.28647852,-0.004622361127985641,0.068359375,0.015196594,20.408152938142575,0.6098322,0.00012269705439393874,242925.0,0.35558552543322247,0.2878501,0.00429082,0.35978216,0.35978216,22.24571394920349,0.93,0.2523616,-0.004310861950216349,0.6098322,0.0,0.918918918918919,13.56,7.4610977,7.4568067
10821.119600106826,15387.0,1.0,472,0.29353124,0.005688939003448468,0.068359375,0.0443445,21.134999218958644,0.8057091,0.000994531391976731,243448.0,0.36502890288829803,0.28851777,-0.0060994476,0.37282413,0.37282413,22.293028831481934,0.92,0.2523616,0.005974406247939139,0.8057091,0.0,0.875,13.45,7.4505253,7.456625
10785.250827419606,15425.0,1.0,473,0.29086933,0.004346728198773539,0.06640625,0.018482344,21.06494302230392,0.48606586,0.00014564735647581983,243957.0,0.3356318175792694,0.29289526,-0.004689612,0.3411134,0.3411134,22.340501070022583,0.91,0.24899088,0.004659740331893166,0.48606586,0.0,0.8947368421052632,13.41,7.4565754,7.4612646
10877.19013321177,15463.0,1.0,474,0.28678617,-0.001064848215416229,0.0703125,0.009480301,21.24451197892924,0.43515292,4.829394932433691e-05,244492.0,0.32642484704653424,0.28707078,0.0006985784,0.32691932,0.32691932,22.387572050094604,0.95,0.25567293,-0.000747596666769823,0.43515292,0.0,1.0,13.74,7.46152,7.460821
10869.812556943572,15502.0,1.0,475,0.29139462,-0.0013309699412881553,0.0703125,0.012860891,21.230102650280415,0.5023706,7.536038719990756e-05,245017.0,0.35328904042641324,0.29112256,0.00090928917,0.3571348,0.3571348,22.434674978256226,0.96,0.25567293,-0.0009959454073396046,0.5023706,0.0,0.8974358974358975,13.84,7.4582806,7.457371
10892.47258727993,15537.0,1.0,476,0.28930283,-0.0016270911267686945,0.072265625,0.009102421,21.274360522031113,0.5016984,4.474302386370255e-05,245505.0,0.3401227543751399,0.29072177,0.0012911131,0.34784007,0.34784007,22.481679916381836,0.95,0.25892723,-0.0013246648783630615,0.5016984,0.0,0.9714285714285714,13.78,7.4642897,7.462998
10838.924770475503,15576.0,1.0,477,0.29125082,-0.0006857442203909159,0.06640625,0.032791104,21.169774942334968,0.4960861,0.0005156288993930502,246019.0,0.3487762461105983,0.2897163,0.00028502312,0.35185552,0.35185552,22.52891707420349,0.94,0.24899088,-0.0003793245584044296,0.4960861,0.0,0.8717948717948718,13.67,7.453349,7.4530644
10789.206430868167,15611.0,1.0,478,0.2848493,0.0003383527243083033,0.06640625,0.014152348,21.07266881028939,0.41644624,8.209139256602306e-05,246513.0,0.3208203514417013,0.28345352,-0.00065793085,0.3254075,0.3254075,22.576371908187866,0.95,0.24899088,0.0006485554913524538,0.41644624,0.0,1.0,13.76,7.456316,7.456974
10794.41273926331,15648.0,1.0,479,0.28571674,-0.0005200271164843193,0.0703125,0.011734817,21.082837381373654,0.47154373,5.013201871406637e-05,247026.0,0.30949045221010846,0.28772092,0.00019982539,0.31044346,0.31044346,22.623803853988647,0.98,0.25567293,-0.00022740468557458387,0.47154373,0.0,0.9459459459459459,14.0,7.464179,7.463979
10790.236447410072,15684.0,1.0,480,0.28868756,0.0029953582973879143,0.064453125,0.054900248,21.074680561347797,0.46852037,0.0014633967416557427,247528.0,0.3295112500588099,0.2852186,-0.003437556,0.33221358,0.33221358,22.67125415802002,0.96,0.24555838,0.00331454626333046,0.46852037,0.0,0.9444444444444444,13.93,7.459635,7.463073
10768.809319165368,15723.0,1.0,481,0.29130375,-0.00023742031771689653,0.072265625,0.008860105,21.03283070149486,0.48951963,3.724111805543847e-05,248074.0,0.3288083349665006,0.29161316,-8.1241655e-05,0.3315736,0.3315736,22.718798875808716,0.97,0.25892723,7.859044914463693e-05,0.48951963,0.0,0.9743589743589743,14.01,7.4613094,7.4613905
10867.282263043367,15763.0,1.0,482,0.2913814,-0.001986904787675788,0.07421875,0.014364985,21.225160670006577,0.486064,9.726467457464119e-05,248623.0,0.33972643812497455,0.2909462,0.0016308515,0.34209067,0.34209067,22.765912771224976,0.97,0.26212654,-0.0016556265375887353,0.486064,0.0,0.95,13.89,7.453175,7.451545
10730.336218096056,15799.0,1.0,483,0.28730062,-8.363476808881414e-06,0.06640625,0.009259127,20.95768792596886,0.6354294,3.882410707471232e-05,249115.0,0.3667103350162506,0.28731784,-0.00030436047,0.36992496,0.36992496,22.81362795829773,0.96,0.24899088,0.00030281687698637444,0.6354294,0.0,0.9444444444444444,13.77,7.458457,7.4587617
10793.273430000252,15835.0,1.0,484,0.28844196,0.003044353938700321,0.06640625,0.050407927,21.080612167969242,0.610443,0.001271874876389726,249614.0,0.3611449673771858,0.28538442,-0.003376592,0.3648856,0.3648856,22.861064910888672,0.96,0.24899088,0.003326046263585644,0.610443,0.0,0.9444444444444444,13.84,7.457428,7.460805
10839.636007551208,15873.0,1.0,485,0.290842,-0.0033594480337342247,0.064453125,0.022973495,21.171164077248452,0.43617898,0.00025879678681424895,250133.0,0.3275860076149305,0.28823832,0.003057899,0.3284689,0.3284689,22.9082989692688,0.95,0.24555838,-0.0030641650616113716,0.43617898,0.0,0.9210526315789473,13.85,7.4642916,7.461234
10868.877311077482,15911.0,1.0,486,0.29035452,0.001778096736719211,0.07421875,0.018037105,21.228275998198207,0.62096244,0.00015035486406607865,250670.0,0.37449080497026443,0.2911754,-0.0021177635,0.37737516,0.37737516,22.955405950546265,0.97,0.26212654,0.0020908323664722657,0.62096244,0.0,1.0,13.95,7.471886,7.4740043
10873.940563778237,15950.0,1.0,487,0.29061887,-0.0015209667108138092,0.072265625,0.01763692,21.23816516362937,0.5158287,0.0001210495747727691,251206.0,0.35475862026214605,0.2887735,0.0011691768,0.3565545,0.3565545,23.002490997314453,0.98,0.25892723,-0.001187428829628819,0.5158287,0.0,0.9487179487179487,13.95,7.463195,7.4620256
10730.3898346583,15987.0,1.0,488,0.28845373,-0.005335418728160827,0.068359375,0.023786925,20.95779264581699,0.692077,0.0002664100447873352,251716.0,0.37910232196251553,0.2869354,0.0049587614,0.3867414,0.3867414,23.050205945968628,0.96,0.2523616,-0.00499924537386202,0.692077,0.0,0.9459459459459459,13.86,7.465562,7.4606037
10641.168867592625,16026.0,1.0,489,0.29254606,0.003405478186323308,0.0703125,0.011408569,20.783532944516846,0.44103158,6.326237265360153e-05,252217.0,0.32593927532434464,0.29281476,-0.0037176765,0.32537133,0.32537133,23.098320960998535,0.92,0.25567293,0.003716913658233049,0.44103158,0.0,0.8461538461538461,13.47,7.4657507,7.4694686
10591.206632439178,16062.0,1.0,490,0.29034957,0.002082915040470349,0.064453125,0.010103221,20.68595045398277,0.50948614,4.18579450827868e-05,252714.0,0.3231730063756306,0.29042184,-0.0024081927,0.32476807,0.32476807,23.146662950515747,0.92,0.24555838,0.002390405839832965,0.50948614,0.0,0.9444444444444444,13.5,7.4636264,7.4660344
10674.014593315705,16102.0,1.0,491,0.28812093,0.0002172434906242415,0.068359375,0.006708775,20.847684752569737,0.49677244,2.6358691153897475e-05,253262.0,0.3414469932516416,0.288331,-0.0005582696,0.34424943,0.34424943,23.194629907608032,0.96,0.2523616,0.0005597457881473626,0.49677244,0.0,0.95,13.82,7.4656253,7.4661837
10677.305012778059,16138.0,1.0,492,0.28797987,0.0012367907062677357,0.0703125,0.010157944,20.854111353082146,0.5210781,4.691726129143111e-05,253753.0,0.3300896013776461,0.28854415,-0.0015374327,0.33283985,0.33283985,23.242582082748413,0.96,0.25567293,0.0015309428660354265,0.5210781,0.0,0.9444444444444444,13.76,7.4715185,7.473056
10749.565248731065,16173.0,1.0,493,0.29009783,-0.00020850881264777854,0.072265625,0.008339543,20.995244626427862,0.44151184,3.302096426220184e-05,254235.0,0.30482484896977746,0.29115734,-9.499557e-05,0.30869323,0.30869323,23.29021191596985,0.97,0.25892723,8.763467394601321e-05,0.44151184,0.0,0.9714285714285714,13.8,7.478891,7.4789863
10627.214030503677,16214.0,1.0,494,0.29531232,0.0013222139459685425,0.072265625,0.010617001,20.756277403327495,0.4675767,4.343715302942049e-05,254793.0,0.3413989668091138,0.29581922,-0.001653738,0.3429612,0.3429612,23.338390111923218,0.96,0.25892723,0.0016319325865576197,0.4675767,0.0,0.926829268292683,13.77,7.459388,7.4610415
10764.92261728717,16252.0,1.0,495,0.29034895,-0.0019047296057882097,0.06640625,0.015021014,21.025239486889003,0.66962814,0.00012775790431381515,255306.0,0.36063452810049057,0.28816214,0.0015709882,0.36497086,0.36497086,23.38595199584961,0.94,0.24899088,-0.001584826003333243,0.66962814,0.0,0.9210526315789473,13.65,7.46087,7.459299
10831.653626550993,16293.0,1.0,496,0.28801158,-0.0005782613043265883,0.064453125,0.010791054,21.15557348935741,0.48868972,5.2471241663928004e-05,255855.0,0.3400924776991208,0.28781927,0.00025890037,0.3432452,0.3432452,23.433220863342285,0.93,0.24555838,-0.0002643608556051428,0.48868972,0.0,0.9024390243902439,13.56,7.454138,7.4538794
10843.52210378554,16330.0,1.0,497,0.28557724,0.0003947442625455248,0.068359375,0.010786585,21.178754108956134,0.43138698,4.72261534317416e-05,256363.0,0.3153847282131513,0.28496072,-0.0006854832,0.32066932,0.32066932,23.480437994003296,0.94,0.2523616,0.000681622426782269,0.43138698,0.0,0.9459459459459459,13.65,7.4649916,7.4656777
10682.24444742903,16369.0,1.0,498,0.28945616,0.0005706503676871458,0.072265625,0.007994499,20.863758686384823,0.46303037,3.06268429994816e-05,256890.0,0.33474736412366235,0.29122832,-0.0009039844,0.33701733,0.33701733,23.52836799621582,0.95,0.25892723,0.0008769673040660563,0.46303037,0.0,0.9230769230769231,13.72,7.4703856,7.4712896
10787.146987612896,16407.0,1.0,499,0.2904292,3.1216070055961555e-05,0.068359375,0.01480915,21.068646460181437,0.48421207,0.00011491514760564317,257422.0,0.38117001950740814,0.29047203,-0.00041677826,0.38804314,0.38804314,23.5758318901062,0.96,0.2523616,0.0003482199317659252,0.48421207,0.0,0.9736842105263158,13.81,7.467642,7.468059
10843.741121698251,16445.0,1.0,500,0.28692895,0.00033523934689583257,0.06640625,0.012321807,21.179181878316896,0.3906368,5.4443444696516956e-05,257948.0,0.32563645392656326,0.28774938,-0.00063008,0.32898605,0.32898605,23.623048067092896,0.97,0.24899088,0.0006536527071148156,0.3906368,0.0,0.9473684210526315,13.95,7.464202,7.4648323
10806.036572233685,16482.0,1.0,501,0.2840264,0.0014725665265965895,0.064453125,0.009641661,21.105540180143915,0.47558013,5.628157305181958e-05,258467.0,0.3477933282653491,0.283823,-0.0017780744,0.35504207,0.35504207,23.67042899131775,0.97,0.24555838,0.0018045598650739214,0.47558013,0.0,0.972972972972973,13.99,7.4701176,7.471896
10842.865103127919,16520.0,1.0,502,0.28774527,-0.0036140807496849447,0.072265625,0.015399538,21.177470904546716,0.42820436,9.283561333480368e-05,258997.0,0.31945832073688507,0.28850323,0.0032935725,0.32119077,0.32119077,23.71764898300171,0.98,0.25892723,-0.0032908216720291725,0.42820436,0.0,0.9736842105263158,13.99,7.4772797,7.4739857
10855.306872636836,16558.0,1.0,503,0.29275787,0.0036724317930444767,0.0703125,0.05805996,21.20177123561882,0.50881743,0.0016050979814584327,259512.0,0.33563632766405743,0.29043448,-0.004061645,0.33969593,0.33969593,23.764814853668213,0.96,0.25567293,0.003987752047881562,0.50881743,0.0,0.9210526315789473,13.83,7.469586,7.473647
10917.72445944778,16595.0,1.0,504,0.2874369,0.00017875131258430577,0.06640625,0.014291492,21.323680584858945,0.55549407,9.824086464504943e-05,260036.0,0.37206066896518075,0.28578842,-0.00050064514,0.37549525,0.37549525,23.811711072921753,0.97,0.24899088,0.0005102247863154238,0.55549407,0.0,1.0,13.9,7.459633,7.4601336
10768.32332795122,16633.0,1.0,505,0.28600895,-0.001437840098030089,0.064453125,0.016253045,21.031881499904728,0.59169346,0.00011799405153093781,260553.0,0.35422995438178384,0.2864045,0.0011120877,0.35897362,0.35897362,23.85925793647766,0.97,0.24555838,-0.001111106025443102,0.59169346,0.0,0.9210526315789473,13.91,7.461016,7.459904
10573.892984987173,16672.0,1.0,506,0.2921961,-0.00035259404709601455,0.076171875,0.010044713,20.652134736303072,0.4902973,3.511777352590191e-05,261073.0,0.3241392721732458,0.2924493,4.754751e-05,0.32597506,0.32597506,23.907679080963135,0.93,0.26527292,-4.8820284670606874e-05,0.4902973,0.0,0.8974358974358975,13.59,7.467396,7.467348
10731.998580716738,16710.0,1.0,507,0.29207402,-0.0015986864588436829,0.0703125,0.013582298,20.96093472796238,0.43496558,8.048339198770312e-05,261585.0,0.31419002761443454,0.29019967,0.0012872529,0.31717268,0.31717268,23.955386877059937,0.93,0.25567293,-0.0012705441489136624,0.43496558,0.0,0.9210526315789473,13.55,7.45887,7.457583
10861.456068299985,16747.0,1.0,508,0.28649616,-0.0008983368218954031,0.072265625,0.011684037,21.21378138339841,0.4480877,5.360621283519626e-05,262104.0,0.33073969185352325,0.28751147,0.00056500256,0.3322469,0.3322469,24.00252604484558,0.97,0.25892723,-0.0005673099464426438,0.4480877,0.0,1.0,13.81,7.4622927,7.4617276
10613.662930233477,16785.0,1.0,509,0.28667736,0.0004799212426102409,0.06640625,0.012191493,20.72981041061226,0.45716125,6.833210894304406e-05,262611.0,0.33556125064690906,0.28388074,-0.0008081402,0.3386598,0.3386598,24.05076575279236,0.96,0.24899088,0.0008062892690456163,0.45716125,0.0,0.8947368421052632,13.77,7.4610023,7.461811
10502.940102217983,16822.0,1.0,510,0.28848952,-0.00044748688621136057,0.068359375,0.009074226,20.513554887144497,0.45543668,3.672226966955349e-05,263119.0,0.3068551458418369,0.28890005,0.00012711762,0.30793083,0.30793083,24.09951400756836,0.94,0.2523616,-0.00013040350070999318,0.45543668,0.0,0.9459459459459459,13.65,7.471834,7.471707
10766.271848554125,16866.0,1.0,511,0.29370722,0.00031911473827979836,0.07421875,0.009909873,21.027874704207274,0.49940842,4.9691826916387065e-05,263712.0,0.3371305440862973,0.29502255,-0.0006450615,0.34001768,0.34001768,24.147069931030273,0.94,0.26212654,0.0006356610914129608,0.49940842,0.0,0.9090909090909091,13.67,7.4552917,7.4559364
10817.630973669762,16901.0,1.0,512,0.2882388,0.0029296342278636684,0.060546875,0.065178394,21.128185495448754,1.5568635,0.002024091313614918,264191.0,0.5611878583828609,0.28578585,-0.0034093899,0.570801,0.570801,24.19440007209778,0.92,0.23849727,0.0032389984068383155,1.5568635,0.0,0.8857142857142857,13.66,7.4455605,7.4489694
10780.32392923837,16940.0,1.0,513,0.28827533,0.0015417586255352942,0.0703125,0.012437261,21.05532017429369,0.43601137,5.9779879241735515e-05,264724.0,0.3109884212414423,0.28886363,-0.0018687596,0.31208754,0.31208754,24.241894006729126,0.94,0.25567293,0.0018425602271842458,0.43601137,0.0,0.9487179487179487,13.76,7.4601107,7.461979
10756.080038867434,16978.0,1.0,514,0.28883398,-0.002083945544048523,0.064453125,0.009352318,21.007968825912958,0.51749384,3.794429585468606e-05,265235.0,0.33665892978509265,0.2904716,0.0017543971,0.33998513,0.33998513,24.28949499130249,0.93,0.24555838,-0.0017738900423864834,0.51749384,0.0,0.8947368421052632,13.68,7.4601183,7.4583635
10672.211030603015,17020.0,1.0,515,0.2917872,-0.0022963872179389,0.0703125,0.008023876,20.844162169146514,0.48509574,2.4931650690026192e-05,265796.0,0.32980136076609295,0.2905847,0.00199007,0.3330612,0.3330612,24.337470054626465,0.91,0.25567293,-0.00198883885362496,0.48509574,0.0,0.8809523809523809,13.52,7.4565897,7.4545994
10778.105588596953,17057.0,1.0,516,0.2857233,0.00016666668428418535,0.06640625,0.008090761,21.050987477728423,0.62930673,3.6410830489330685e-05,266312.0,0.3543904200196266,0.28614303,-0.0005076128,0.35767534,0.35767534,24.384973764419556,0.94,0.24899088,0.000490083923068596,0.62930673,0.0,0.972972972972973,13.71,7.457195,7.4577026
10852.893021751435,17092.0,1.0,517,0.2845909,0.0016718232097142995,0.068359375,0.0077410797,21.197056683108272,0.40909258,2.1139508665631485e-05,266791.0,0.3123053858677547,0.28395715,-0.0020311528,0.314031,0.314031,24.43215012550354,0.97,0.2523616,0.0020003853787784465,0.40909258,0.0,0.9428571428571428,13.9,7.463153,7.465184
10822.319335184522,17127.0,1.0,518,0.2911172,-0.00010553035705621977,0.072265625,0.0049342327,21.13734245153227,0.5162274,1.3772022915266764e-05,267259.0,0.30692727118730545,0.29193678,-0.00021151558,0.30928493,0.30928493,24.479459762573242,0.94,0.25892723,0.00020948924187299173,0.5162274,0.0,0.8857142857142857,13.7,7.47297,7.4731817
10817.630973669762,17165.0,1.0,519,0.29083723,-0.0004774532765926172,0.068359375,0.0069604767,21.128185495448754,0.6389412,2.555484100715451e-05,267793.0,0.34397049496571225,0.29085478,0.00014608874,0.34737408,0.34737408,24.526789903640747,0.95,0.2523616,-0.00015362105599100076,0.6389412,0.0,0.9736842105263158,13.82,7.4556994,7.4555535
10786.442621715698,17201.0,1.0,520,0.28697872,-0.00044777035024405143,0.068359375,0.008713484,21.067270745538472,0.5747608,3.4818807307601674e-05,268300.0,0.33928426355123525,0.28596964,0.00013862175,0.34331602,0.34331602,24.574256896972656,0.99,0.2523616,-0.00013636642991817397,0.5747608,0.0,1.0,14.11,7.4571667,7.4570284
10825.210698767,17240.0,1.0,521,0.28665653,-0.0046159581882723915,0.064453125,0.024066294,21.142989646029296,0.6752028,0.0002575516080772407,268832.0,0.3982316876451174,0.28410527,0.004312828,0.40228167,0.40228167,24.621553897857666,0.97,0.24555838,-0.004292581911916689,0.6752028,0.0,0.9230769230769231,13.91,7.45953,7.4552174
10758.12763569872,17275.0,1.0,522,0.28672513,-0.0002690077089937405,0.072265625,0.013953247,21.011968038474063,0.56997997,8.015431315773942e-05,269327.0,0.34131188939015067,0.28867835,-7.178739e-05,0.34377944,0.34377944,24.669145822525024,0.97,0.25892723,2.7678649833736275e-05,0.56997997,0.0,1.0,13.92,7.4701843,7.4702563
10904.031846616297,17315.0,1.0,523,0.29700792,-0.0018270146780802556,0.072265625,0.011895126,21.296937200422455,0.4811285,7.682430684023227e-05,269862.0,0.33019124468167627,0.2966415,0.0015058509,0.33664188,0.33664188,24.716100931167603,0.96,0.25892723,-0.0015287681308109315,0.4811285,0.0,0.9,13.83,7.462765,7.46126
10816.48675820246,17355.0,1.0,524,0.2913378,-0.002505665722613533,0.06640625,0.019444223,21.12595069961418,0.654258,0.0001862917136653171,270415.0,0.3344741041461627,0.29037815,0.0021556562,0.3380738,0.3380738,24.76343607902527,0.95,0.24899088,-0.0021998066246548356,0.654258,0.0,0.975,13.71,7.453326,7.4511704
