advstd_NSN,best_ext_ret,ext_reward,total_secs,tps,rew_mean_IDN,retstd_NSN,vpredmean_NSN,retstd_IDN,loss,retmean_NSN,advstd_IDN,vpredstd_NSN,vfn_loss,eplen,ups,metric,idn_pg_loss,retmean_IDN,n_updates,eprew_recent,ext_reward_std,rew_mean_NSN,vpredstd_IDN,tcount,eprew,advmean_NSN,advmean_IDN,vpredmean_IDN,epcount
0.094821006,0.0,0.0,0.1438291072845459,3559.780142325984,-2.673234,0.05369649,-0.15695012,7.8509216,1.9579632282257078,-0.14573357,7.857973,0.07843098,178.08781814575192,5.056603773584905,6.952695590480437,2.6732340852419534,-0.000209390496214231,-17.028315,1,0.0,0.0,0.0,0.07508804,268.0,0.0,0.011216563,-17.17115,0.14283487,53.0
0.18840699,1.0,0.005859375,0.19698119163513184,9632.736067750386,-2.6739063,0.16049574,-0.17008254,7.782429,1.9761854807535808,-0.13884312,7.779249,0.07784899,177.93927129109701,7.68,18.813937632324972,2.6739062269528704,-2.8305997451143552e-06,-17.088615,2,0.05263157894736842,0.07632196694612503,0.005859375,0.070965126,797.0,0.03,0.031239415,-17.196909,0.10829344,110.0
0.08895412,1.0,0.0,0.25145602226257324,9398.836014775652,-2.6970959,0.059271608,-0.17852855,7.9213505,2.0222725272178654,-0.16231456,7.920377,0.076949134,181.27768580118814,9.01,18.357101591358695,2.697095731894175,-4.238014419873559e-05,-17.248287,3,0.0,0.0,0.0,0.06416437,1336.0,0.01,0.016213996,-17.32732,0.079032496,170.0
0.08813036,1.0,0.0,0.30439090728759766,9672.260547235672,-2.6689196,0.04819469,-0.1769236,7.8454456,2.0073192914326983,-0.15225607,7.8404684,0.07669397,176.39752197265628,8.58,18.89113388131967,2.668919344743093,-0.00012128117183844337,-17.028042,4,0.0,0.0,0.0,0.06284224,1839.0,0.0,0.024667533,-17.080166,0.05212368,226.0
0.12373055,1.0,0.001953125,0.3605070114135742,9123.94058665579,-2.6826086,0.10132191,-0.17546275,7.8573995,2.039825240770976,-0.14037523,7.858776,0.07370589,179.44463857014975,9.19,17.82019645831209,2.682608743508657,-0.00011662021279335,-17.222193,5,0.017543859649122806,0.04415099322795868,0.001953125,0.057820708,2349.0,0.01,0.03508753,-17.249193,0.027001303,283.0
0.1491188,1.0,0.001953125,0.4141662120819092,9541.700092862888,-2.6238549,0.13338983,-0.15563035,7.651569,1.988982170820236,-0.12976794,7.652483,0.07225482,171.4425188700358,8.3,18.636132993872828,2.6238551139831547,-6.731972098350471e-05,-16.865185,6,0.013333333333333334,0.04415099322795868,0.001953125,0.058788557,2918.0,0.01,0.025862407,-16.873665,0.008480943,358.0
0.103220955,1.0,0.001953125,0.4659080505371094,9895.280401435806,-2.6403432,0.0680224,-0.1656542,7.706642,2.030923346678416,-0.15446055,7.7059216,0.077174686,173.2545750935872,7.71,19.32671953405431,2.6403430898984275,6.363789240519213e-05,-16.983532,7,0.015384615384615385,0.04415099322795868,0.001953125,0.057220567,3475.0,0.02,0.011193631,-16.957226,-0.02630678,423.0
0.15856,1.0,0.001953125,0.5184180736541748,9750.519417189196,-2.6180687,0.13901392,-0.16498011,7.6337595,2.0259565114974976,-0.13528174,7.6385455,0.07539765,171.04399998982748,8.44,19.04398323669765,2.6180686553319297,6.143810848395049e-05,-16.911718,8,0.0,0.04415099322795868,0.001953125,0.054660674,3926.0,0.0,0.029698404,-16.857124,-0.054593436,479.0
0.081181854,1.0,0.0,0.5702452659606934,9878.983931290511,-2.5906491,0.047744866,-0.16003475,7.5285068,2.0189369718233743,-0.1635028,7.5273376,0.073872544,166.97280248006183,8.41,19.29489049080178,2.5906490087509155,0.00010837055742740618,-16.746632,9,0.0,0.0,0.0,0.054399315,4422.0,0.0,-0.0034680355,-16.664734,-0.08189848,535.0
0.14430493,1.0,0.001953125,0.6230652332305908,9693.303999675007,-2.5519788,0.117658004,-0.15853094,7.480881,1.985893209775289,-0.12661594,7.4778614,0.07234266,161.2076670328776,9.46,18.932234374365247,2.5519788066546125,-0.0001220324387152989,-16.447403,10,0.015873015873015872,0.04415099322795868,0.001953125,0.053959746,5032.0,0.01,0.031914998,-16.33766,-0.10974224,598.0
0.11694188,1.0,0.001953125,0.6748831272125244,9880.756639366891,-2.5455031,0.0949965,-0.15660572,7.456325,1.9883805513381958,-0.14979528,7.4590535,0.07139453,161.5644327799479,7.49,19.29835281126346,2.5455030798912053,-3.7685036659239855e-05,-16.509111,11,0.015384615384615385,0.04415099322795868,0.001953125,0.05395639,5455.0,0.02,0.006810437,-16.36885,-0.14026195,663.0
0.07619711,1.0,0.0,0.7274610996246338,9737.918305158528,-2.5188618,0.049885258,-0.154473,7.381747,1.984785129626592,-0.15975112,7.3800707,0.068350576,158.54392115275064,8.35,19.01937168976275,2.518861691157023,-3.5103410482406616e-05,-16.390106,12,0.0,0.0,0.0,0.054297887,6005.0,0.0,-0.0052781273,-16.21981,-0.1702932,719.0
0.08377397,1.0,0.0,0.7828359603881836,9246.072909984112,-2.5236106,0.047327504,-0.1642305,7.487238,2.0164240896701813,-0.13764869,7.4870415,0.06867391,158.0003458658854,8.85,18.05873615231272,2.5236107508341474,-3.937010963757544e-06,-16.349424,13,0.0,0.0,0.0,0.057648152,6524.0,0.0,0.026581792,-16.138622,-0.210801,780.0
0.080911055,1.0,0.0,0.8404271602630615,8890.247140402807,-2.45995,0.043804627,-0.15060458,7.259035,1.9546892444292705,-0.13079493,7.2571874,0.06756612,150.7469787597656,9.0,17.363763946099233,2.459949930508932,-8.132370809713985e-05,-16.027592,14,0.0,0.0,0.0,0.05897919,7017.0,0.0,0.019809667,-15.791548,-0.23604286,831.0
0.17485313,1.0,0.00390625,0.8942322731018066,9515.824296000887,-2.4038227,0.15693203,-0.13892555,7.022833,1.8960585395495095,-0.10965696,7.0207124,0.06481914,143.3691609700521,9.65,18.58559432812673,2.403822580973307,-0.00019018476208051017,-15.701284,15,0.038461538461538464,0.06237781047821045,0.00390625,0.060101546,7519.0,0.02,0.02926859,-15.426922,-0.27436337,883.0
0.2266556,1.0,0.0078125,0.9463832378387451,9817.651554149505,-2.361956,0.21080895,-0.13205679,7.0667796,1.8835299710432685,-0.06622183,7.0573545,0.064663775,136.98639551798504,8.5,19.17510069169825,2.3619560003280635,0.00012701191008090973,-15.306422,16,0.06557377049180328,0.08804240077733995,0.0078125,0.066193424,8002.0,0.06,0.06583497,-14.98978,-0.31664142,944.0
0.07495286,1.0,0.0,1.0032870769500732,8997.635449487163,-2.3164494,0.045325622,-0.11406551,7.021944,1.838925957679748,-0.10658428,7.014697,0.06270721,134.01315307617188,7.86,17.573506737279615,2.316449503103892,0.0002693664282560353,-15.173382,17,0.0,0.0,0.0,0.069454044,8648.0,0.03,0.0074812383,-14.813066,-0.3603162,1022.0
0.10910014,1.0,0.001953125,1.0579380989074707,9368.53478054122,-2.3126087,0.08827148,-0.10476135,6.913423,1.8546314835548399,-0.092499584,6.910644,0.059836034,132.9707374572754,7.31,18.29791949324457,2.31260883808136,0.00017791117231051308,-15.202074,18,0.05,0.04415099322795868,0.001953125,0.07265606,9125.0,0.03,0.012261775,-14.794004,-0.4080708,1082.0
0.08221137,1.0,0.001953125,1.1114141941070557,9574.37146614949,-2.2967546,0.06185256,-0.10374963,6.922576,1.8402823011080423,-0.087808535,6.926157,0.057991337,134.29968961079916,7.79,18.699944269823224,2.296754578749339,-0.00030800017217794996,-15.341827,19,0.015151515151515152,0.04415099322795868,0.001953125,0.07719536,9606.0,0.01,0.015941089,-14.881784,-0.46004152,1148.0
0.10274128,1.0,0.00390625,1.1649439334869385,9564.776625690361,-2.232392,0.08406573,-0.10108198,6.76719,1.7866106033325195,-0.08888837,6.760764,0.053452812,124.47550710042319,7.09,18.681204347051487,2.232392112414042,3.5823012391726465e-05,-14.807508,20,0.03076923076923077,0.06237781047821045,0.00390625,0.076197445,10072.0,0.02,0.012193614,-14.286151,-0.5213573,1213.0
0.16251339,1.0,0.00390625,1.215907096862793,10046.472119950411,-2.1559715,0.14957349,-0.094757006,6.5018573,1.7365405162175498,-0.04862514,6.4940796,0.04760339,114.41055679321289,7.24,19.622015859278147,2.1559715072313943,-4.9602861205736435e-05,-14.275934,21,0.034482758620689655,0.06237781047821045,0.00390625,0.07026644,10532.0,0.02,0.046131864,-13.692657,-0.5832772,1271.0
0.19837904,1.0,0.009765625,1.273616075515747,8872.10295436048,-2.1149821,0.18799824,-0.0836437,6.407196,1.6758385499318438,-0.031085704,6.407622,0.046294104,112.31070200602214,8.37,17.328326082735312,2.114982048670451,0.0005413883676131555,-14.241936,22,0.08450704225352113,0.09833747148513794,0.009765625,0.07349635,11124.0,0.07,0.052557986,-13.581445,-0.6604907,1342.0
0.1416065,1.0,0.00390625,1.3261399269104004,9747.95233793764,-2.1189997,0.1307126,-0.063392654,6.5251136,1.70099941889445,-0.042153083,6.506862,0.047888108,109.90051078796387,7.33,19.038969410034454,2.118999640146891,-0.0003901297847429914,-14.098188,23,0.0273972602739726,0.06237781047821045,0.00390625,0.08469768,11656.0,0.04,0.021239566,-13.35858,-0.739609,1415.0
0.055549536,1.0,0.0,1.3779821395874023,9876.121669226737,-2.0606315,0.032080643,-0.045737043,6.2069097,1.6229022443294525,-0.041285887,6.194532,0.046164,106.51417732238768,6.76,19.28930013520847,2.0606316725413003,-0.00032362652321656603,-14.079565,24,0.0,0.0,0.0,0.087318785,12188.0,0.0,0.0044511505,-13.256737,-0.82282794,1492.0
0.13170113,1.0,0.00390625,1.4308102130889893,9691.81660551411,-2.0172296,0.12126682,-0.035128742,6.293429,1.606418341398239,-0.016045418,6.2912235,0.04347418,100.89596239725749,6.24,18.929329307644746,2.0172294874986014,0.0005392202486594524,-13.685741,25,0.02702702702702703,0.06237781047821045,0.00390625,0.08818947,12670.0,0.02,0.019083325,-12.780162,-0.90557945,1566.0
0.052935813,1.0,0.0,1.483741044998169,9673.001189146336,-1.9988172,0.029503634,-0.028194815,6.1159406,1.5784002542495728,-0.029534541,6.104308,0.043592066,97.40375328063965,6.99,18.89258044755144,1.9988172252972922,-0.0008597156653801603,-13.609658,26,0.0,0.0,0.0,0.09901118,13257.0,0.0,-0.0013397249,-12.600012,-1.0096468,1648.0
0.05041065,1.0,0.0,1.5366721153259277,9672.957618835273,-1.9920225,0.031281423,-0.021464802,6.253664,1.5823369820912678,-0.02440643,6.249148,0.039102085,97.88906478881836,6.09,18.892495349287643,1.9920225540796919,0.00023319572210311846,-13.685247,27,0.0,0.0,0.0,0.12423235,13769.0,0.0,-0.0029416273,-12.570121,-1.1151267,1729.0
0.21344586,1.0,0.0078125,1.588503122329712,9878.256850433543,-1.9783865,0.20582218,-0.019024286,6.2122254,1.6102047562599184,0.052827623,6.1975694,0.035808157,96.6514746348063,6.63,19.293470411003014,1.9783866008122764,-8.305038015047825e-05,-13.711458,28,0.04938271604938271,0.08804240077733995,0.0078125,0.13651711,14306.0,0.04,0.0718519,-12.498642,-1.212816,1810.0
0.24861379,1.0,0.01171875,1.640882968902588,9774.751808172165,-1.8657228,0.23981917,0.006150415,5.8994174,1.4943488538265228,0.098633066,5.886057,0.04101591,85.53190358479816,6.41,19.09131212533626,1.8657228648662567,2.467383941012584e-06,-13.06138,29,0.06097560975609756,0.10761701315641402,0.01171875,0.13500677,14835.0,0.08,0.09248265,-11.738443,-1.3229377,1892.0
0.19907138,1.0,0.005859375,1.6946351528167725,9525.194377542104,-1.8646486,0.19156326,0.06570894,5.7651396,1.4808292090892792,0.121703535,5.747335,0.0374529,88.46455001831055,5.84,18.603895268636922,1.8646485507488253,-0.00025505448381106435,-13.526178,30,0.02564102564102564,0.07632196694612503,0.005859375,0.1322408,15304.0,0.03,0.055994596,-12.06066,-1.4655185,1970.0
0.15533762,1.0,0.00390625,1.7475252151489258,9680.45748905728,-1.791181,0.14807494,0.11802487,5.5671654,1.4199354648590088,0.14741161,5.5551605,0.039418843,79.86239369710286,5.91,18.907143533315,1.7911809980869293,0.0004379830012718829,-13.05111,31,0.023255813953488372,0.06237781047821045,0.00390625,0.14119685,15811.0,0.03,0.029386735,-11.421526,-1.629585,2056.0
0.2133685,1.0,0.0078125,1.8006830215454102,9631.699174739864,-1.9237674,0.19858007,0.15041925,6.327445,1.591728498538335,0.19960013,6.3255577,0.04496022,93.40681711832683,6.73,18.811912450663797,1.9237674276034036,0.00094676949083805,-13.962015,32,0.05263157894736842,0.08804240077733995,0.0078125,0.1750869,16326.0,0.05,0.049180888,-12.188738,-1.7732774,2132.0
0.21380655,1.0,0.005859375,1.8532071113586426,9747.908089803996,-1.8635561,0.20093568,0.19220252,6.0791993,1.5209684073925018,0.23695537,6.066395,0.044843055,87.74732398986816,6.26,19.03888298789843,1.8635561168193817,0.0002173377821842841,-13.797037,33,0.03614457831325301,0.07632196694612503,0.005859375,0.17320625,16829.0,0.04,0.044752873,-11.856102,-1.9409344,2215.0
0.27394518,1.0,0.013671874999999998,1.9065930843353271,9590.534206871296,-1.8318936,0.26033223,0.2317681,5.8041286,1.4727975726127625,0.31973267,5.792382,0.04879348,81.12400372823079,5.45,18.7315121227955,1.8318935036659243,0.0008375688145558012,-13.52261,34,0.06796116504854369,0.11612474173307419,0.013671875,0.1848601,17385.0,0.07,0.087964594,-11.425701,-2.0969086,2318.0
0.24483237,1.0,0.009765625,1.9601521492004395,9559.539571675949,-1.8267151,0.22879489,0.30347705,5.5719533,1.4547825157642365,0.32897246,5.5576396,0.050010532,80.97648620605469,4.77,18.670975725929587,1.8267150620619452,0.0003208772589763046,-13.845446,35,0.04807692307692308,0.09833747148513794,0.009765625,0.19938639,17877.0,0.05,0.02549543,-11.535891,-2.309556,2422.0
0.26692548,1.0,0.015625,2.013313055038452,9631.137617559076,-1.9520136,0.24779129,0.3424948,6.3190193,1.6349655191103616,0.41278547,6.3565598,0.062060148,92.315123240153,5.34,18.81081565929507,1.9520135521888733,-3.8787101705873087e-05,-14.580177,36,0.07526881720430108,0.12401959300041197,0.015625,0.26229218,18384.0,0.08,0.07029069,-12.1049385,-2.4752398,2515.0
0.20305479,1.0,0.005859375,2.0668270587921143,9567.589118483074,-1.7776169,0.18473752,0.40385664,5.5580153,1.4141137699286142,0.41336203,5.5492716,0.05557174,76.55413627624512,4.44,18.686697497037255,1.7776168783505761,3.329664468765172e-05,-13.886795,37,0.03508771929824561,0.07632196694612503,0.005859375,0.22111408,18923.0,0.03,0.009505453,-11.163895,-2.7229002,2629.0
0.2560992,1.0,0.009765625,2.1214261054992676,9377.453103644026,-1.7648413,0.23913135,0.44266176,5.6224346,1.4011927048365274,0.49103564,5.613259,0.060374156,74.8444970448812,4.74,18.315338093054738,1.7648413181304932,0.0001454452673594175,-13.934471,38,0.03669724770642202,0.09833747148513794,0.009765625,0.24158417,19443.0,0.04,0.04837385,-10.977866,-2.9566054,2738.0
0.265896,1.0,0.01171875,2.1749930381774902,9558.135483985829,-1.8831959,0.25012648,0.47827575,5.878399,1.51826137304306,0.5215103,5.846524,0.06767286,85.44722684224446,4.48,18.66823336715982,1.8831958770751953,0.0005588519076506308,-14.999567,39,0.05357142857142857,0.10761701315641402,0.01171875,0.2786844,19963.0,0.06,0.04323456,-11.806445,-3.1931224,2850.0
0.3375509,1.0,0.025390625000000003,2.2281322479248047,9635.06989348624,-1.8070369,0.30801603,0.5345595,5.6717987,1.4898648162682853,0.65837514,5.693549,0.069195405,81.58258692423503,5.23,18.81849588571531,1.8070369263490043,0.0003666449338197734,-14.980711,40,0.13861386138613863,0.157308429479599,0.025390625,0.30515492,20489.0,0.14,0.123815656,-11.5542965,-3.4264152,2951.0
0.28369942,1.0,0.013671874999999998,2.2816152572631836,9573.13371730176,-1.8011141,0.2587576,0.63054967,5.540602,1.4664896726608274,0.6799456,5.5672255,0.0779498,75.71116733551025,4.88,18.697526791605,1.8011141220728557,-0.0005215890705585445,-14.846171,41,0.057692307692307696,0.11612474173307419,0.013671875,0.31631082,20996.0,0.05,0.049395997,-11.101551,-3.7446194,3055.0
0.30305862,1.0,0.015625,2.335275173187256,9541.572907502688,-1.7747575,0.2691437,0.7057388,5.7055044,1.4811348617076872,0.76796794,5.730338,0.08346662,77.63399283091228,4.42,18.63588458496619,1.7747574547926586,-0.00012305937707423817,-15.20473,42,0.0673076923076923,0.12401959300041197,0.015625,0.33362922,21458.0,0.07,0.062229153,-11.197354,-4.0073767,3159.0
0.27799612,1.0,0.01171875,2.388698101043701,9583.90003213253,-1.794003,0.24809834,0.7807207,5.6358094,1.4419130285580952,0.83168894,5.625428,0.08405524,78.50186030069987,5.11,18.718554750258846,1.7940030594666798,7.906059424082294e-05,-15.684112,43,0.05405405405405406,0.10761701315641402,0.01171875,0.34551027,22033.0,0.06,0.050968267,-11.338594,-4.3455167,3270.0
0.26269338,1.0,0.013671874999999998,2.4422850608825684,9554.56330307884,-1.7143847,0.22856858,0.8465383,5.324942,1.3568350176016488,0.85621357,5.330147,0.08595636,68.43248748779298,4.37,18.66125645132586,1.7143846452236173,0.0009048090626796071,-15.2463455,44,0.06557377049180328,0.11612474173307419,0.013671875,0.35112107,22567.0,0.05,0.00967529,-10.562416,-4.6839285,3392.0
0.36722732,1.0,0.0234375,2.496035099029541,9525.574634942603,-1.771116,0.32199872,0.87991107,5.516208,1.4615717728932698,0.9736635,5.5352883,0.08968338,74.54549821217854,4.68,18.60463795887227,1.7711160381635032,0.0007643445084492334,-16.038422,45,0.102803738317757,0.15128840506076813,0.0234375,0.4044902,23059.0,0.1,0.09375252,-11.033459,-5.004962,3499.0
0.3238133,1.0,0.017578125,2.5503711700439453,9422.838097076814,-1.6859671,0.28420234,0.9548625,5.1782594,1.3388625383377075,1.033947,5.175888,0.09676582,66.80901686350505,4.22,18.403980658353152,1.685967097679774,0.0005757442365090035,-15.813805,46,0.08333333333333333,0.13141207396984098,0.017578125,0.3982207,23585.0,0.08,0.079084486,-10.493597,-5.3202076,3619.0
0.36337775,1.0,0.021484374999999997,2.6046531200408936,9432.232998792138,-1.6841035,0.31257963,1.0601627,5.114193,1.3505168557167053,1.141836,5.162166,0.10242568,66.97646236419678,4.32,18.422330075765895,1.6841034193833668,0.0007102328042189266,-16.248102,47,0.08620689655172414,0.144992396235466,0.021484375,0.4412269,24088.0,0.09,0.08167351,-10.52327,-5.7248316,3735.0
0.38830328,1.0,0.027343749999999997,2.6582911014556885,9545.474801532622,-1.7472522,0.33131596,1.1486148,5.6598287,1.4376973509788515,1.2546043,5.657642,0.119492754,71.37175909678142,4.53,18.643505471743403,1.7472522755463917,0.0011339920262495688,-16.769726,48,0.13592233009708737,0.163083016872406,0.02734375,0.50578314,24569.0,0.14,0.10598955,-10.694721,-6.0750046,3838.0
0.40611038,1.0,0.0234375,2.7126591205596924,9417.300987563367,-1.7763245,0.3464577,1.2541784,5.65385,1.4868607223033903,1.3367975,5.650283,0.13158576,74.40546989440917,4.76,18.3931659913347,1.7763245999813082,-0.00018147751688957214,-17.44347,49,0.11711711711711711,0.15128840506076813,0.0234375,0.53180367,25107.0,0.12,0.08261907,-10.993578,-6.449895,3949.0
0.39986485,1.0,0.0234375,2.76694917678833,9430.824640220633,-1.6976091,0.3429339,1.3664093,5.270292,1.370837519566218,1.4269487,5.298711,0.1353791,66.70743497212729,4.61,18.419579375430924,1.6976090868314109,0.0005218672255674944,-17.375793,50,0.09009009009009009,0.15128840506076813,0.0234375,0.5447365,25617.0,0.09,0.060539424,-10.45496,-6.9208345,4060.0
0.41935197,1.0,0.0234375,2.824629068374634,8876.577017034064,-1.6583204,0.35807323,1.4445901,5.0999727,1.3577973743279774,1.5237813,5.1033096,0.13310184,64.24089272816977,4.42,17.337064486394656,1.658320407072703,-0.0007053116957346636,-17.65299,51,0.09821428571428571,0.15128840506076813,0.0234375,0.54877865,26110.0,0.11,0.079191186,-10.316292,-7.3366995,4172.0
0.37556383,1.0,0.0234375,2.882385015487671,8864.887956870289,-1.6458632,0.31569892,1.5537192,4.9134436,1.3199170629183454,1.5937376,4.934734,0.13883463,61.452567736307785,4.9,17.314234290762283,1.6458632250626883,0.0008767110606034585,-17.971247,52,0.11607142857142858,0.15128840506076813,0.0234375,0.5881019,26644.0,0.12,0.04001852,-10.133827,-7.837419,4284.0
0.3792621,1.0,0.025390625000000003,2.939634084701538,8943.376844910877,-1.6407338,0.3134683,1.6291614,4.803085,1.3155783017476401,1.6925944,4.8460393,0.13889906,58.97376187642416,4.44,17.467532900216558,1.6407338182131452,0.0011580555389324818,-18.257574,53,0.1092436974789916,0.157308429479599,0.025390625,0.61246336,27165.0,0.12,0.06343293,-9.93171,-8.325863,4403.0
0.4693207,1.0,0.03515625,2.9946961402893066,9298.59945355428,-1.7513387,0.3897734,1.6863174,5.3917856,1.5036864876747131,1.825239,5.4444656,0.1668264,69.76973819732665,4.64,18.161327057723202,1.751338611046473,0.0009490797917048148,-19.466423,54,0.1650485436893204,0.1841746121644974,0.03515625,0.740189,27640.0,0.17,0.13892144,-10.705469,-8.760956,4506.0
0.37068906,1.0,0.027343749999999997,3.050053119659424,9249.059573441753,-1.6543306,0.30645183,1.8373057,4.8915815,1.3793498973051708,1.8579473,4.941234,0.16016667,58.30388736724854,4.82,18.064569479378424,1.6543306310971577,0.0010913554579019542,-19.150272,55,0.14150943396226415,0.163083016872406,0.02734375,0.70411634,28162.0,0.14,0.020641772,-9.8374,-9.312872,4612.0
0.4403641,1.0,0.0234375,3.1213719844818115,7179.026212420562,-1.6597706,0.36670268,1.9041452,4.984274,1.3875281214714055,1.9537345,5.0183134,0.17170593,60.74106152852377,4.69,14.02153557113391,1.6597706774870555,-0.0007343658556540856,-19.862331,56,0.09821428571428571,0.15128840506076813,0.0234375,0.75765336,28684.0,0.11,0.049589314,-10.04802,-9.814309,4724.0
0.4842989,1.0,0.0390625,3.174807071685791,9581.719180985441,-1.6574948,0.39738148,1.964236,4.760833,1.3799515664577484,2.0762818,4.8597817,0.18591465,58.998840649922684,5.08,18.71429527536219,1.657494823137919,0.0006361870716015518,-20.304544,57,0.2,0.19374370574951175,0.0390625,0.8469906,29192.0,0.2,0.11204581,-9.956234,-10.34831,4824.0
0.47950986,1.0,0.03515625,3.2290079593658447,9446.339754107375,-1.6134999,0.39230892,2.080027,4.6383986,1.3270812630653381,2.175662,4.785347,0.18737696,56.858402252197266,4.86,18.449882332240968,1.613499969244003,5.833401034275286e-05,-20.689526,58,0.14814814814814814,0.1841746121644974,0.03515625,0.85848296,29715.0,0.15,0.095634654,-9.777496,-10.912031,4932.0
0.47660547,1.0,0.04296874999999999,3.2836391925811768,9371.928288382649,-1.5941017,0.37001047,2.2005165,4.576702,1.3278559446334839,2.3511207,4.651905,0.1991259,52.52096239725748,4.98,18.30454743824736,1.5941015879313154,0.0013498235493898398,-20.86158,59,0.19444444444444445,0.2027866840362549,0.04296875,0.9048968,30236.0,0.21,0.15060447,-9.3853035,-11.476278,5040.0
0.54311097,1.0,0.04296874999999999,3.343752145767212,8517.299065568828,-1.5969608,0.46033782,2.3769631,4.643939,1.3146047989527383,2.5053751,4.5813804,0.20516902,51.648788134257,4.95,16.635349737439117,1.5969608128070831,0.001102502147356672,-21.495874,60,0.21,0.2027866840362549,0.04296875,0.9480736,30731.0,0.21,0.12841219,-9.33191,-12.163962,5140.0
0.54745257,1.0,0.04296874999999999,3.4005401134490967,9015.99442452537,-1.5954607,0.45219746,2.4960551,4.681864,1.3262800375620525,2.621855,4.796656,0.2266306,52.83707809448243,5.32,17.609364110401113,1.5954605937004092,0.0003787918637196217,-21.982334,61,0.24468085106382978,0.2027866840362549,0.04296875,1.0058309,31239.0,0.25,0.12579991,-9.352516,-12.629818,5234.0
0.52585894,1.0,0.04882812499999999,3.4540302753448486,9571.85362418321,-1.5151154,0.44525397,2.6695647,4.2589,1.2518962522347767,2.8278747,4.404867,0.21370398,46.493622779846184,5.13,18.69502660973283,1.5151154498259227,0.00026295954982439706,-22.119633,62,0.2268041237113402,0.2155085653066635,0.048828125,0.97577715,31734.0,0.23,0.15831047,-8.841805,-13.277826,5331.0
0.561179,1.0,0.04882812499999999,3.5067479610443115,9712.11071212135,-1.509631,0.44931284,2.8486347,4.229628,1.247113635142644,2.9864502,4.366046,0.23094566,45.546957333882645,5.6,18.96896623461201,1.5096310973167422,0.0007518107692400604,-22.69564,63,0.27058823529411763,0.2155085653066635,0.048828125,1.036544,32222.0,0.26,0.1378156,-8.751347,-13.944295,5416.0
0.56215113,1.0,0.052734375,3.560333251953125,9554.860882835825,-1.534498,0.4417624,3.015234,4.2866178,1.2998680273691814,3.215606,4.4225497,0.23995073,48.02373568216959,5.19,18.66183766178872,1.5344980359077451,0.00030567372838656136,-23.583153,64,0.25510204081632654,0.22350271046161652,0.052734375,1.0979245,32734.0,0.25,0.20037195,-9.021276,-14.561875,5514.0
0.5832724,1.0,0.05078125000000001,3.614145040512085,9514.64379294914,-1.4790695,0.47031352,3.2308314,4.0870247,1.254349092642466,3.3648686,4.2271852,0.25615236,43.20039908091228,5.12,18.58328865810379,1.4790694713592532,0.00041592679917812174,-23.783915,65,0.26,0.21955071389675143,0.05078125,1.1279972,33246.0,0.26,0.1340374,-8.562491,-15.221424,5614.0
0.5759697,1.0,0.052734375,3.667694091796875,9561.327189104233,-1.4595461,0.45545506,3.4253416,3.944674,1.2149614493052165,3.513454,4.130818,0.2706122,42.55053615570069,5.64,18.674467166219205,1.4595460891723633,0.000704493994514146,-24.460978,66,0.3023255813953488,0.22350271046161652,0.052734375,1.1723504,33742.0,0.28,0.08811261,-8.536846,-15.924133,5700.0
0.5863964,1.0,0.05468749999999999,3.7232320308685303,9218.92329024697,-1.4571948,0.45207387,3.541461,4.0110726,1.234947681427002,3.6347709,4.202168,0.27713355,41.70582675933838,5.4,18.005709551263614,1.4571947058041888,-0.0009670096139113107,-24.967617,67,0.26804123711340205,0.2273692488670349,0.0546875,1.2106009,34270.0,0.26,0.09331004,-8.400923,-16.566696,5797.0
0.54326695,1.0,0.05859375,3.7782599925994873,9304.360617666938,-1.4193602,0.40614483,3.6712136,3.9369297,1.222564528385798,3.8390253,4.053229,0.2701419,38.265841484069824,5.81,18.17257933138074,1.4193600912888844,0.0014023644228776293,-25.36619,68,0.3333333333333333,0.23486277461051944,0.05859375,1.2146517,34791.0,0.31,0.16781154,-8.052975,-17.313215,5884.0
0.6147541,1.0,0.072265625,3.8349761962890625,9027.402518023415,-1.4290452,0.47664934,3.8443332,3.9005046,1.2037838300069172,4.05062,3.977756,0.29062048,37.58348814646403,6.29,17.631645543014482,1.429045101006826,0.00014898677666982073,-25.99348,69,0.44594594594594594,0.25892722606658936,0.072265625,1.3025155,35269.0,0.41,0.20628735,-8.002004,-17.991476,5958.0
0.58748126,1.0,0.06054687499999999,3.8911640644073486,9112.287352176145,-1.353081,0.46331546,4.094284,3.6623318,1.0988617837429047,4.1948347,3.848772,0.29491097,33.17750072479249,5.88,17.797436234719033,1.353080908457438,-0.00011491837600867243,-26.199211,70,0.3448275862068966,0.23849727213382718,0.060546875,1.2874368,35784.0,0.35,0.100550465,-7.475431,-18.723778,6045.0
0.69547766,1.0,0.087890625,3.9459142684936523,9351.563314593775,-1.3512652,0.5473113,4.239112,3.5060778,1.0572343468666077,4.5066504,3.7740123,0.3080181,32.3572613398234,5.96,18.264772098815968,1.351265122493108,0.00031000562012195587,-26.772573,71,0.47126436781609193,0.2831357717514038,0.087890625,1.3598392,36291.0,0.48,0.26753855,-7.3871,-19.385471,6132.0
