vfn_loss,rew_std_int,metricmean,tcount,nsn_loss,metricstd,ups,idn_pg_loss,tps,retmean,best_ext_ret,vpredstd,idn_loss,eprew,advmean,vpredmean,n_updates,total_secs,rew_mean_ext,eprew_recent,p_below_line,rew_std_ext,advstd,retstd,eplen,epcount,rew_mean_int
8.313930508544824e-05,0.2554578,2.4369507,8021.0,2.4189302722613015,0.25612098,21.166676759724663,0.0053125454287510365,10837.338500979027,-0.20423777,1.0,0.007826879,0.005176429064401114,0.0,-0.0053136954,-0.19892408,16,0.7454450130462646,0.0,0.0,1.0,0.0,0.012392401,0.010796929,8.68,1008.0,-0.28883445
0.00556708221968923,0.26811653,2.4251714,8514.0,2.408158560593923,0.26974618,21.42837291045081,-0.008239767543273048,10971.326930150815,-0.19284452,1.0,0.008680396,-0.008375978242838755,0.01,0.008199651,-0.2010442,17,0.7921121120452881,0.001953125,0.015151515151515152,1.0,0.044150993,0.105209306,0.10651822,7.93,1074.0,-0.29090494
0.005705316515862554,0.2905995,2.3677704,9083.0,2.348313788572947,0.29221323,21.54161894538974,-0.006179141016521802,11029.308900039547,-0.19380954,1.0,0.00799513,-0.006315476164066544,0.01,0.006150525,-0.19996007,18,0.838533878326416,0.001953125,0.013513513513513514,1.0,0.044150993,0.10673409,0.10702933,7.62,1148.0,-0.33791447
0.00016362564444231492,0.29869053,2.313993,9511.0,2.2933588226636252,0.3012259,20.809930886665047,0.009880315124367673,10654.684613972504,-0.20754921,1.0,0.00780259,0.009743921419916052,0.02,-0.009879418,-0.1976698,19,0.8865878582000732,0.0,0.014925373134328358,1.0,0.0,0.015329849,0.014652377,6.54,1215.0,-0.37624094
0.0002347622115242605,0.35445327,2.304655,10098.0,2.28400065501531,0.3607429,21.564212377186983,0.011739248080023874,11040.876737119735,-0.21001884,1.0,0.0093085375,0.011602793257528292,0.0,-0.011741103,-0.19827771,20,0.9329609870910645,0.0,0.0,1.0,0.0,0.019925235,0.018170772,7.14,1293.0,-0.36940777
0.0002506313382279283,0.39568827,2.2513087,10546.0,2.229510943094889,0.40444016,21.311112578945497,0.013402966239179177,10911.289640420095,-0.21801245,1.0,0.00907171,0.013266562678230306,0.01,-0.013404478,-0.20460796,21,0.9798848628997803,0.0,0.017857142857142856,1.0,0.0,0.020067945,0.021896774,7.69,1349.0,-0.401591
0.006401952561039556,0.40715048,2.1444263,11063.0,2.118011772632599,0.41756928,21.057857214579776,0.0034890790314724045,10781.622893864846,-0.21778029,1.0,0.007408388,0.003352681097264091,0.01,-0.0035123127,-0.21426798,22,1.0273730754852295,0.001953125,0.018867924528301886,1.0,0.044150993,0.11318099,0.114169754,8.95,1402.0,-0.4812684
0.00026871733522663516,0.44439402,2.1191454,11615.0,2.0935169657071433,0.4588665,21.384017701461186,0.015478997413689891,10948.617063148127,-0.2338408,1.0,0.0074941367,0.01534249788771073,0.01,-0.015489986,-0.21835083,23,1.0741369724273682,0.0,0.0,1.0,0.0,0.018935964,0.019147338,9.22,1470.0,-0.4751293
0.000392354044985647,0.4795583,2.0957294,12068.0,2.0728851159413657,0.5022004,21.356144156254135,0.010842897815261193,10934.345808002117,-0.23528981,1.0,0.009171282,0.010706323105599342,0.0,-0.010848298,-0.22444153,24,1.1209619045257568,0.0,0.0,1.0,0.0,0.027047632,0.028071797,7.57,1531.0,-0.46081427
0.007094448881010369,0.52483827,2.0659614,12600.0,2.0453290740648904,0.55386376,21.51885200063618,-0.004756800248287618,11017.652224325724,-0.22670591,1.0,0.009405489,-0.004893430547478298,0.02,0.0047369534,-0.23144285,25,1.1674327850341797,0.001953125,0.03636363636363636,1.0,0.044150993,0.11919105,0.12194805,8.77,1586.0,-0.45030612
0.006504303186375182,0.5781138,2.04464,13053.0,2.026311745246251,0.6068554,21.68114383781157,-0.003693615202791988,11100.745644959525,-0.22780786,1.0,0.011340873,-0.0038302831817418337,0.02,0.0036698687,-0.23147772,26,1.2135558128356934,0.001953125,0.01818181818181818,1.0,0.044150993,0.114134654,0.11668349,8.7,1641.0,-0.4225689
0.0004986020091261404,0.6564939,2.0540936,13562.0,2.0359777708848315,0.7053087,22.384305437700466,0.01122459617909044,11460.764384102638,-0.24091619,1.0,0.013915565,0.011087842130412659,0.01,-0.011231221,-0.22968495,27,1.2582299709320068,0.0,0.0,1.0,0.0,0.029914143,0.031054784,8.55,1699.0,-0.37221897
0.004594172775493159,0.64091736,1.9177135,14084.0,1.8977583845456438,0.6966144,21.540623266706383,-0.0014344524145902442,11028.799112553668,-0.23426467,1.0,0.0130104525,-0.0015712380118202418,0.01,0.0014289822,-0.23569365,28,1.3046538829803467,0.001953125,0.014492753623188406,1.0,0.044150993,0.09604674,0.10083554,8.03,1768.0,-0.44838917
0.0005306409366312437,0.6605842,1.9487214,14599.0,1.9327196975549064,0.71776223,21.752770761914146,0.005459855550725478,11137.418630100043,-0.24253324,1.0,0.014387587,0.005323027397632055,0.0,-0.0054668095,-0.23706643,29,1.3506250381469727,0.0,0.0,1.0,0.0,0.03216583,0.032110415,7.43,1838.0,-0.37213096
0.005689435762178618,0.6609229,1.7759967,15107.0,1.7591359714667003,0.72633845,21.233756897686426,0.0014566456666216259,10871.68353161545,-0.24256563,1.0,0.013309959,0.0013197713803189501,0.01,-0.0015030857,-0.24106254,30,1.3977198600769043,0.001953125,0.014084507042253521,1.0,0.044150993,0.10676959,0.10863818,6.85,1909.0,-0.46567053
0.012805766472107885,0.7049191,1.8108199,15700.0,1.796291917562485,0.7906241,21.392197565118046,-0.01606189517769963,10952.80515334044,-0.22706996,1.0,0.0153230075,-0.016198854102791906,0.03,0.015995875,-0.24306582,31,1.4444658756256104,0.005859375,0.04285714285714286,1.0,0.07632197,0.15947042,0.16342837,7.69,1979.0,-0.38531741
0.00044767919462174177,0.7228747,1.7828057,16200.0,1.7690050999323528,0.81127155,21.602084856975104,0.0074261472157862345,11060.267446771253,-0.2463769,1.0,0.012479778,0.007289121572587951,0.02,-0.0074337777,-0.23894314,32,1.490757703781128,0.0,0.0,1.0,0.0,0.028292524,0.027373657,8.22,2038.0,-0.3442297
0.0005278851919380637,0.73677284,1.6815822,16678.0,1.669842799504598,0.82393354,21.203914907384938,0.009951644024113195,10856.404432581088,-0.24695548,1.0,0.014184522,0.009814584632598175,0.0,-0.009957573,-0.2369979,33,1.5379188060760498,0.0,0.0,1.0,0.0,0.031598628,0.032135062,8.14,2099.0,-0.37628365
0.015176101767186385,0.74385184,1.6859748,17204.0,1.6748674213886259,0.816916,21.588408780914637,-0.03932383862653902,11053.265295828294,-0.2046179,1.0,0.014330424,-0.039460965381294955,0.01,0.039289225,-0.24390715,34,1.5842399597167969,0.00390625,0.014084507042253521,0.986328125,0.06237781,0.17074537,0.17694926,7.59,2170.0,-0.29840636
0.010621253384063797,0.7904149,1.6773498,17745.0,1.6687050859133403,0.8736234,21.184209463008607,-0.02528969834869106,10846.315245060407,-0.20019633,1.0,0.015372963,-0.02542685496155173,0.03,0.025263513,-0.22545986,35,1.6314449310302734,0.00390625,0.0273972602739726,0.982421875,0.06237781,0.14471544,0.1488855,7.54,2243.0,-0.2529742
0.0003907075006281957,0.7520368,1.5595602,18211.0,1.5519316295782724,0.8292784,21.99390675553085,0.008610354925622232,11260.880258831796,-0.21725976,1.0,0.014087447,0.008473168961548556,0.01,-0.008615522,-0.20864424,36,1.6769120693206787,0.0,0.0,0.7421875,0.0,0.025543852,0.024750076,7.38,2302.0,-0.3208175
0.0005807103540670747,0.8090415,1.6781002,18694.0,1.6724886298179624,0.9267103,21.63752295660428,-0.006137636834561514,11078.41175378139,-0.19867283,1.0,0.015584195,-0.006274869228946046,0.0,0.0061328257,-0.20480566,37,1.723128080368042,0.0,0.0,0.759765625,0.0,0.03352226,0.033753358,8.07,2362.0,-0.18813144
0.00748816227617984,0.7831242,1.6190574,19309.0,1.6129025717576346,0.87531185,21.58152171116611,-0.017738003104265467,11049.739116117049,-0.18672284,1.0,0.014689042,-0.017875273789589603,0.01,0.017720036,-0.20444286,38,1.7694640159606934,0.001953125,0.015384615384615385,0.78515625,0.044150993,0.121556334,0.12300002,8.82,2427.0,-0.21024702
0.0006299858262840038,0.85015345,1.7539146,19747.0,1.7480057378609974,0.977211,21.457862452485585,-0.00875072565395385,10986.42557567262,-0.18397637,1.0,0.015395369,-0.008888013428077102,0.01,0.008748277,-0.19272463,39,1.8160669803619385,0.0,0.0,0.77734375,0.0,0.035098616,0.034600753,8.38,2482.0,-0.07171099
0.0018910394986354122,0.8229753,1.7038977,20326.0,1.6971178750197093,0.935711,21.25894088070716,-0.003829797128370652,10884.577730922067,-0.17949349,1.0,0.01614338,-0.003967122082637313,0.01,0.0038248166,-0.18331829,40,1.8631060123443604,0.001953125,0.015151515151515152,0.7890625,0.044150993,0.061457228,0.06531317,8.55,2548.0,-0.12258307
0.006034180200610232,0.797925,1.6751496,20832.0,1.6700227558612823,0.9090798,21.634732731896282,-0.01800322464744871,11076.983158730896,-0.16303928,1.0,0.014791569,-0.018140557935112156,0.01,0.017988019,-0.18102731,41,1.9093279838562012,0.001953125,0.01694915254237288,0.798828125,0.044150993,0.10882375,0.11302125,9.11,2607.0,-0.12519976
0.0007053583309849879,0.7831984,1.6691952,21378.0,1.664376219113668,0.9159419,21.401366445048804,-0.00465246935103399,10957.499619864988,-0.16656257,1.0,0.013368034,-0.004789844417246059,0.01,0.004644423,-0.17120701,42,1.9560539722442627,0.0,0.0,0.787109375,0.0,0.03747903,0.03767409,8.7,2671.0,-0.13488677
0.007186903397572072,0.80077964,1.7400335,21829.0,1.7349749207496645,0.9567361,21.915417010648635,-0.018905122803213693,11220.693509452101,-0.14467154,1.0,0.014912908,-0.01904255118764316,0.02,0.018873055,-0.1635446,43,2.0016839504241943,0.00390625,0.03508771929824561,0.78125,0.06237781,0.1189615,0.12549618,8.06,2728.0,-0.08142668
0.0006231908567618424,0.7526995,1.6527246,22382.0,1.648575037717819,0.89706516,21.918738274533986,-0.0037467789600971937,11222.3939965614,-0.15133785,1.0,0.011143756,-0.003884273450239561,0.01,0.0037434127,-0.15508126,44,2.047307014465332,0.0,0.0,0.771484375,0.0,0.035207395,0.035879303,8.97,2789.0,-0.14251173
0.0010032484921490927,0.67134035,1.5398494,22940.0,1.5355925063292184,0.7995608,21.63573712988755,0.003190108167473227,11077.497410502425,-0.15297033,1.0,0.009582495,0.003052587863445903,0.01,-0.00319166,-0.14977866,45,2.093526840209961,0.001953125,0.01639344262295082,0.763671875,0.044150993,0.044793837,0.04893409,9.46,2850.0,-0.21803558
0.0004656304384601147,0.716328,1.5599139,23451.0,1.5558365086714427,0.85853124,21.079658648868698,-0.002016181247502876,10792.785228220773,-0.14875942,1.0,0.0128905885,-0.0021536962303798646,0.0,0.0020134274,-0.15077284,46,2.1409659385681152,0.0,0.0,0.7578125,0.0,0.030401634,0.031815395,7.9,2919.0,-0.15898561
0.000614865302244046,0.79597753,1.73824,23937.0,1.7330357333024344,0.9639655,21.113083223010285,-0.006508711512045314,10809.898610181266,-0.14108267,1.0,0.019862259,-0.006646263732060714,0.0,0.006505671,-0.14758834,47,2.1883299350738525,0.0,0.0,0.806640625,0.0,0.034787107,0.03655493,7.28,2990.0,-0.03397958
0.00029110803370713256,0.6672462,1.6439971,24489.0,1.6383314629395804,0.7973573,21.28969448406434,-0.0012439455470788137,10900.323575840943,-0.14295226,1.0,0.014397216,-0.00138152442741557,0.0,0.0012402803,-0.14419253,48,2.2353010177612305,0.0,0.0,0.853515625,0.0,0.02441764,0.020858666,7.28,3067.0,-0.11058153
0.021308625318245802,0.651363,1.576149,24935.0,1.5721235573291779,0.7947802,22.10634944896249,-0.0549993326033776,11318.450917868795,-0.08704145,1.0,0.011657094,-0.05513694365314829,0.02,0.054937735,-0.14197917,49,2.2805368900299072,0.005859375,0.03571428571428571,0.791015625,0.07632197,0.2019663,0.20708852,7.25,3123.0,-0.17375359
0.0003662131069480286,0.6525994,1.5401902,25450.0,1.53653222322464,0.80461794,21.868340650058915,0.005512465913246463,11196.590412830164,-0.11286262,1.0,0.008025742,0.005374795228514509,0.02,-0.00551536,-0.10734725,50,2.3262650966644287,0.0,0.0,0.779296875,0.0,0.021816043,0.020869022,7.57,3193.0,-0.1740993
0.006381462573093205,0.6671276,1.4685742,25961.0,1.4646641314029696,0.81167305,21.45061958850936,-0.007813885381134847,10982.717229316791,-0.08641724,1.0,0.012464421,-0.007951602300939461,0.01,0.0077559515,-0.09417319,51,2.3728837966918945,0.001953125,0.015384615384615385,0.7421875,0.044150993,0.112838484,0.11546467,7.36,3258.0,-0.21022066
0.009011332530159658,0.6575011,1.4885316,26451.0,1.48511078953743,0.79837894,21.599637457257035,-0.017161666204628997,11059.014378115602,-0.07646129,1.0,0.01513696,-0.017299456481850935,0.02,0.017116241,-0.093577534,52,2.4191808700561523,0.00390625,0.015873015873015872,0.771484375,0.06237781,0.13391103,0.14167623,7.78,3321.0,-0.18925554
0.00033649424828278524,0.65916055,1.3980553,27002.0,1.3948696355024972,0.7977531,21.512229898498767,0.010410538389502715,11014.261708031368,-0.09192077,1.0,0.012663818,0.01027269382029772,0.0,-0.010409994,-0.08151078,53,2.4656660556793213,0.0,0.0,0.712890625,0.0,0.023735605,0.02196898,8.7,3386.0,-0.20689398
0.0003730711832758971,0.6959458,1.4973279,27491.0,1.4947490195433297,0.8484991,21.357557858288565,0.0012031651810199642,10935.069623443746,-0.08579973,1.0,0.014759191,0.0010652930165330568,0.0,-0.0012034723,-0.084596254,54,2.5124878883361816,0.0,0.0,0.671875,0.0,0.027188795,0.024161182,8.22,3445.0,-0.11766624
0.000298992809500002,0.7277486,1.5511265,28063.0,1.5472882091999054,0.8620834,21.311978862325653,-0.0017547903601856283,10911.733177510734,-0.08616154,1.0,0.014627545,-0.001892667351057753,0.0,0.0017522097,-0.08791376,55,2.5594098567962646,0.0,0.0,0.71484375,0.0,0.024745557,0.021727888,8.83,3512.0,-0.06330414
0.0002954156504226073,0.71898496,1.508507,28553.0,1.5056644678115845,0.8796555,21.686300463269358,0.0047168726596282795,11103.385837193911,-0.091685414,1.0,0.013872163,0.00457900041268052,0.0,-0.004718859,-0.08696655,56,2.6055219173431396,0.0,0.0,0.666015625,0.0,0.024121204,0.021966126,8.03,3572.0,-0.10048757
0.0004569011313530305,0.6928027,1.5722119,29059.0,1.5686735212802887,0.8441061,21.370616258629912,-0.004061689893812096,10941.755524418515,-0.08373968,1.0,0.017004846,-0.0041995633631207365,0.0,0.0040532798,-0.08779295,57,2.652315139770508,0.0,0.0,0.80859375,0.0,0.029953226,0.028495425,8.04,3637.0,-0.07493563
0.0011841209986111305,0.64436364,1.5182612,29599.0,1.5143580834070842,0.81400084,21.232467019671766,0.0022912407148396596,10871.023114071944,-0.08984639,1.0,0.013396728,0.0021533646310369172,0.01,-0.0023014045,-0.087544985,58,2.6994128227233887,0.001953125,0.015384615384615385,0.7734375,0.044150993,0.048559632,0.05346687,7.97,3702.0,-0.14758524
0.00024493938083954464,0.585342,1.3186641,30048.0,1.3155944446722665,0.7080765,21.647350275604367,0.00916001652755464,11083.443341109436,-0.0989096,1.0,0.00797865,0.009022134016656006,0.0,-0.009161785,-0.08974783,59,2.745607852935791,0.0,0.0,0.70703125,0.0,0.021066321,0.020288415,7.09,3765.0,-0.2376248
0.0003228224365254088,0.68920237,1.5422342,30627.0,1.5395172536373136,0.89884275,21.467087720016583,0.002539298070284227,10991.14891264849,-0.097488016,1.0,0.01306254,0.002401398405102858,0.0,-0.0025393798,-0.094948635,60,2.7921907901763916,0.0,0.0,0.669921875,0.0,0.025442742,0.023072828,7.93,3833.0,-0.09248976
0.0061440027614783795,0.6971948,1.6467716,31130.0,1.6423373421033225,0.88016844,21.888540400060535,-0.017998401502457757,11206.932684830994,-0.07911952,1.0,0.017384838,-0.018136298303337146,0.02,0.017977687,-0.09709721,61,2.837876796722412,0.00390625,0.03076923076923077,0.736328125,0.06237781,0.10992025,0.11509371,7.84,3898.0,0.002489312
0.0018287483690073716,0.6952121,1.6070201,31609.0,1.6026692489782968,0.89368564,21.861615682513538,-0.0034075905471884957,11193.147229446931,-0.08289977,1.0,0.022101913,-0.0035455145407468076,0.01,0.0033896784,-0.08628946,62,2.8836190700531006,0.001953125,0.016666666666666666,0.7265625,0.044150993,0.060473345,0.06726019,7.56,3958.0,-0.063871525
0.00014574679031890506,0.57716614,1.4416233,32156.0,1.4389795958995817,0.72417885,21.372685303139935,0.0068229284467330835,10942.814875207647,-0.090288505,1.0,0.007233876,0.0066849880580169465,0.0,-0.0068241353,-0.083464384,63,2.930407762527466,0.0,0.0,0.76171875,0.0,0.016312825,0.015060031,8.17,4027.0,-0.17330492
0.00015239441442342164,0.5706123,1.3787725,32615.0,1.375682046016057,0.71031857,21.822601456815818,0.010890299493136506,11173.171945889699,-0.09949842,1.0,0.0069792178,0.010752347530797126,0.0,-0.010891391,-0.08860704,64,2.976231813430786,0.0,0.0,0.744140625,0.0,0.01578846,0.014543953,7.97,4085.0,-0.2250751
0.007615012205254363,0.648017,1.4659224,33176.0,1.4634471436341603,0.7986593,21.571754056625608,-0.01742257400959109,11044.738076992311,-0.079668894,1.0,0.01633707,-0.017560521175861744,0.01,0.017406456,-0.09707535,65,3.0225887298583984,0.001953125,0.014925373134328358,0.787109375,0.044150993,0.122351155,0.13053128,8.02,4152.0,-0.1264502
0.003322863651798495,0.57289505,1.433752,33701.0,1.4308234949906666,0.72018933,21.363323350243466,0.002551124858049055,10938.021555324654,-0.091244824,1.0,0.015501234,0.00241314247250557,0.02,-0.0025546798,-0.088690154,66,3.0693979263305664,0.001953125,0.016129032258064516,0.68359375,0.044150993,0.08138866,0.08534872,8.24,4214.0,-0.18364394
0.000428625487984391,0.6473979,1.6375444,34188.0,1.6321142713228862,0.83439195,21.972245941401113,-0.004332150124052229,11249.78992199737,-0.07936964,1.0,0.018988866,-0.004470120979628215,0.01,0.0043273508,-0.08369699,67,3.1149098873138428,0.0,0.0,0.771484375,0.0,0.028846446,0.024395084,8.48,4268.0,-0.05378063
0.008866982489659374,0.58432215,1.455935,34727.0,1.4526731371879578,0.72920936,21.62023515585132,-0.016314648984310526,11069.560399795875,-0.06902426,1.0,0.013280586,-0.016452645009849217,0.02,0.016292904,-0.08531717,68,3.161162853240967,0.00390625,0.03333333333333333,0.7890625,0.06237781,0.13266446,0.13764803,9.31,4328.0,-0.16728453
0.00022320817879517563,0.53539896,1.3745747,35209.0,1.3716375827789307,0.6697962,21.645897950652582,0.009809568078101924,11082.699750734122,-0.08746708,1.0,0.010678676,0.009671550612741461,0.02,-0.009811947,-0.07765514,69,3.2073609828948975,0.0,0.0,0.75390625,0.0,0.017994825,0.014753932,8.55,4385.0,-0.20910677
0.00040878774598240847,0.6433308,1.5456331,35654.0,1.5426911612351735,0.80752665,21.92400855152082,0.0009242869758357604,11225.09237837866,-0.07857911,1.0,0.015696678,0.0007862471296296765,0.0,-0.0009251664,-0.07765394,70,3.2529730796813965,0.0,0.0,0.822265625,0.0,0.028572189,0.02738827,8.68,4437.0,-0.104531825
0.00028689202493599925,0.5782704,1.4338365,36268.0,1.431573321421941,0.75673103,21.944311320853434,0.0070977999518315,11235.487396276958,-0.089914605,1.0,0.016212082,0.006959769253929457,0.0,-0.0071000597,-0.082814544,71,3.2985429763793945,0.0,0.0,0.763671875,0.0,0.023569725,0.019307306,8.11,4511.0,-0.15553468
0.0004989405060769059,0.568265,1.4845473,36804.0,1.4800930519898732,0.7427254,21.647797184029066,0.0013490052660927174,11083.672158222882,-0.08873456,1.0,0.0118004745,0.0012109533527109306,0.0,-0.0013540485,-0.08738051,72,3.3447370529174805,0.0,0.0,0.7890625,0.0,0.03170824,0.03169062,7.77,4577.0,-0.156498
0.013260127491472911,0.6238965,1.6093211,37269.0,1.6057880918184917,0.80255026,21.71279481498354,-0.03225365022808547,11116.950945271572,-0.052738376,1.0,0.02541642,-0.03239171317060634,0.01,0.032129925,-0.0848683,73,3.3907928466796875,0.00390625,0.015625,0.845703125,0.06237781,0.16085206,0.1668376,7.23,4641.0,-0.07359157
0.00475546119074958,0.5664304,1.4375955,37787.0,1.4355361064275105,0.75484544,17.269109309573903,-0.0024449512905751667,8841.783966501838,-0.06767042,1.0,0.019881813,-0.002583002438768745,0.02,0.0024777637,-0.070148185,74,3.448699712753296,0.001953125,0.015151515151515152,0.767578125,0.044150993,0.09753734,0.10959359,7.35,4707.0,-0.16489834
0.0004039748588790341,0.5532208,1.35451,38265.0,1.3509057561556497,0.71383035,21.519183212764865,0.008584842609707266,11017.821804935611,-0.07094232,1.0,0.019352946,0.008446814647565287,0.01,-0.008587341,-0.062354986,75,3.4951698780059814,0.0,0.0,0.736328125,0.0,0.027501302,0.030334564,8.25,4768.0,-0.20918512
0.0077848738559017265,0.60634744,1.4481052,38758.0,1.446339507897695,0.75555676,22.20830024038716,-0.015279935808697095,11370.649723078226,-0.050686106,1.0,0.022962632,-0.01541798932400222,0.01,0.015254135,-0.065940246,76,3.5401980876922607,0.001953125,0.01694915254237288,0.806640625,0.044150993,0.12427182,0.128614,7.83,4827.0,-0.13938642
0.0061749699962092555,0.57924145,1.4125582,39356.0,1.4098875323931375,0.7192459,21.259479651884778,-0.00851285387761891,10884.853581765006,-0.052228134,1.0,0.01794519,-0.008650910303307073,0.02,0.008502902,-0.06073104,77,3.587235927581787,0.001953125,0.014285714285714285,0.794921875,0.044150993,0.11082425,0.115002416,8.41,4897.0,-0.14603107
0.007511325643766517,0.52793956,1.333745,39829.0,1.331198751926422,0.62439644,21.329319331790792,-0.014028315509979922,10920.611497876886,-0.039032415,1.0,0.012086171,-0.01416632040248563,0.01,0.014006833,-0.053039245,78,3.634119749069214,0.001953125,0.0,0.806640625,0.044150993,0.12236702,0.1279515,8.27,4958.0,-0.1776803
0.00041049920885901275,0.5410224,1.3913524,40291.0,1.3894786834716797,0.7103878,21.459619034949938,0.004489786573685706,10987.324945894368,-0.047075167,1.0,0.01637949,0.0043517244145429386,0.0,-0.0044939597,-0.0425812,79,3.6807188987731934,0.0,0.0,0.765625,0.0,0.026967838,0.02461779,7.41,5025.0,-0.16362604
