vpredmean_IDN,ups,retstd_NSN,retmean_IDN,advstd_IDN,vpredstd_NSN,advmean_NSN,advmean_IDN,loss,rew_mean_IDN,eplen,vpredmean_NSN,vfn_loss,idn_pg_loss,n_updates,eprew_recent,tps,advstd_NSN,ext_reward,retstd_IDN,epcount,retmean_NSN,rew_mean_NSN,metric,ext_reward_std,total_secs,vpredstd_IDN,eprew,best_ext_ret,tcount
-0.25024557,19.060339734792368,0.28966585,-0.23523074,0.026757587,0.29027396,0.0005427747,0.015014924,0.0009660879732109589,-0.0009895263,6.3,16.652084,0.00039455096096692915,1.0666747887943737e-06,563,1.0,9758.893944213693,0.0011771062,0.169921875,0.006005112,47962.0,16.652628,0.16992188,0.0009895261658433205,0.3755641579627991,29.962716817855835,0.028349163,1.0,1.0,299614.0
-0.23523614,18.95447910594126,0.28799176,-0.22048631,0.029198447,0.28843945,0.00051151856,0.014749872,0.0010399783495813608,-0.001065433,6.31,16.654797,0.00046510326501447697,1.294227937856298e-06,564,1.0,9704.693302241925,0.0011102214,0.166015625,0.0056319493,48047.0,16.655308,0.16601562,0.0010654330787171298,0.3720946609973908,30.015474796295166,0.031092664,1.0,1.0,300155.0
-0.22055185,19.15522186295464,0.2864387,-0.20631096,0.030221824,0.2867472,0.00040234745,0.014240838,0.0010626956936903304,-0.0010899685,6.35,16.654139,0.0004922748222876786,1.6130506992337208e-06,565,1.0,9807.473593832776,0.0010766037,0.1640625,0.0052704965,48131.0,16.654537,0.1640625,0.0010899684421019626,0.37033227086067205,30.06767988204956,0.032257665,1.0,1.0,300694.0
-0.20479769,18.977892403058686,0.28965852,-0.19271263,0.026202695,0.289893,0.00036598396,0.012085063,0.0009163152426481243,-0.0009388538,6.3,16.654028,0.00036730085109108285,1.5397866566981694e-06,566,1.0,9716.680910366047,0.0009685467,0.169921875,0.0048282556,48218.0,16.654396,0.16992188,0.0009388538116278747,0.3755641579627991,30.120372772216797,0.027872447,1.0,1.0,301246.0
-0.19279368,18.61049903937029,0.2879876,-0.18064496,0.02862356,0.28809404,0.00031824363,0.012148734,0.000984958722256124,-0.0010095022,6.31,16.65646,0.0004369734961073846,1.746229827404456e-06,567,1.0,9528.575508157588,0.0010257782,0.166015625,0.0045976783,48303.0,16.656778,0.16601562,0.001009502225012208,0.3720946609973908,30.174105882644653,0.030558836,1.0,1.0,301787.0
-0.18082258,19.209702165858307,0.28643486,-0.16900587,0.029634507,0.28644505,0.00022185191,0.011816671,0.0010072675067931466,-0.0010337126,6.35,16.6556,0.00046332713729195046,2.126209437847134e-06,568,1.0,9835.367508919453,0.0010787806,0.1640625,0.0043862807,48387.0,16.655823,0.1640625,0.0010337126586819068,0.37033227086067205,30.226162910461426,0.031683538,1.0,1.0,302326.0
-0.16754045,18.939757512812985,0.2896565,-0.1578438,0.025676832,0.28962782,0.00024308934,0.009696636,0.0008737660634020961,-0.0008960642,6.3,16.65527,0.00034364722644871415,1.955932627122764e-06,569,1.0,9697.155846560248,0.0010007777,0.169921875,0.0040311906,48474.0,16.655514,0.16992188,0.0008960643026512115,0.3755641579627991,30.278961896896362,0.027367678,1.0,1.0,302878.0
-0.15799673,18.82592888497895,0.28798532,-0.14801362,0.028041165,0.2878619,0.00017956224,0.009983084,0.000938271948446829,-0.00096279464,6.31,16.657536,0.0004096584101110542,2.158960948388071e-06,570,1.0,9638.875589109222,0.0011266737,0.166015625,0.00391326,48559.0,16.657715,0.16601562,0.0009627946177109454,0.3720946609973908,30.332080125808716,0.029982056,1.0,1.0,303419.0
-0.14832911,19.21058200088855,0.28784627,-0.14802384,0.20604473,0.28675455,-0.00052914035,0.0003052652,0.007495016635706025,-0.010376189,6.31,16.654491,0.02133938967502521,-0.0029212286074956273,571,0.9882352941176471,9835.817984454938,0.014790646,0.1640625,0.21302545,48644.0,16.653961,0.1640625,0.010376190849153014,0.37033227086067205,30.384134769439697,0.031062175,0.99,1.0,303960.0
-0.14428301,18.980297037767784,0.28986,-0.13593815,0.025358034,0.28971058,0.00027806434,0.008344883,0.0008558194773892556,-0.0008649846,6.29,16.65582,0.0003407409071011595,-6.456083307661287e-06,572,1.0,9717.912083337105,0.00079318165,0.169921875,0.0035777625,48731.0,16.6561,0.16992188,0.000864984574339663,0.3755641579627991,30.43682098388672,0.027093248,1.0,1.0,304511.0
-0.13893852,18.945489367084033,0.28684095,-0.12950538,0.029013235,0.28670025,0.0002473811,0.009433107,0.0009586039620141217,-0.0009794265,6.33,16.657152,0.0004361611014852921,-6.312814851616375e-07,573,1.0,9700.090555947025,0.00067891984,0.1640625,0.0036722748,48815.0,16.6574,0.1640625,0.0009794264333322644,0.37033227086067205,30.489603996276855,0.031193396,1.0,1.0,305048.0
-0.12877876,18.858347833515428,0.28737462,-0.12046123,0.027682431,0.28722373,0.00020435195,0.008317544,0.000905216361085575,-0.0009278975,6.34,16.655573,0.00039236464605589094,1.057672003906135e-06,574,1.0,9655.474090759899,0.00065872126,0.166015625,0.0035114926,48900.0,16.655777,0.16601562,0.0009278974563737091,0.3720946609973908,30.542630910873413,0.029749312,1.0,1.0,305592.0
-0.11931473,18.72657784762653,0.2898598,-0.11245906,0.024961498,0.2896683,0.00021719135,0.00685564,0.000819180160760878,-0.00083985494,6.29,16.656525,0.0003167011176022545,1.3691994051100252e-06,575,1.0,9588.007857984783,0.0006815372,0.169921875,0.0032130005,48987.0,16.656742,0.16992188,0.0008398549592432876,0.3755641579627991,30.596030950546265,0.026790148,1.0,1.0,306143.0
-0.11307289,18.934712930108255,0.28684118,-0.10527755,0.028400896,0.28657672,0.00011262132,0.0077953143,0.0009146826341748255,-0.00093900895,6.33,16.65804,0.0004116880882065743,1.8570572137823968e-06,576,1.0,9694.573020215426,0.00083838793,0.1640625,0.003315007,49071.0,16.658154,0.1640625,0.0009390089253429323,0.37033227086067205,30.648844003677368,0.030574722,1.0,1.0,306680.0
-0.104918465,19.158546723550423,0.2873738,-0.09813418,0.027032906,0.2870745,9.379733e-05,0.0067842645,0.0008646319620311273,-0.00088816247,6.34,16.656233,0.00037013925581656315,2.0153820514668113e-06,577,1.0,9809.175922457816,0.00091021706,0.166015625,0.0031562445,49156.0,16.656324,0.16601562,0.000888162418656672,0.3720946609973908,30.701040029525757,0.029069532,1.0,1.0,307224.0
-0.09666148,18.788906658065788,0.28986016,-0.09128895,0.024345316,0.28953582,0.00013392608,0.0053725233,0.0007849185106654907,-0.0008055997,6.29,16.656937,0.0002990496212760263,1.799004773295719e-06,578,1.0,9619.920208929683,0.00094179384,0.169921875,0.0028626705,49243.0,16.65707,0.16992188,0.0008055996683348592,0.3755641579627991,30.754262924194336,0.026142301,1.0,1.0,307775.0
-0.09195767,18.888921914334993,0.28684106,-0.0855729,0.027677868,0.286454,2.9733856e-05,0.0063847844,0.0008742440647135178,-0.0008984903,6.33,16.658329,0.00038812714895660366,2.2129776577195295e-06,579,1.0,9671.128020139517,0.0011464345,0.1640625,0.0030288475,49327.0,16.658358,0.1640625,0.0008984903688542544,0.37033227086067205,30.807204008102417,0.029805709,1.0,1.0,308312.0
-0.08538166,19.11828868620292,0.28737396,-0.07987994,0.026322635,0.2869791,3.369451e-05,0.0055017374,0.0008281085950632896,-0.0008513656,6.34,16.656437,0.0003491631747844319,2.2288101414833644e-06,580,1.0,9788.563807335895,0.0011882491,0.166015625,0.002874372,49412.0,16.656473,0.16601562,0.0008513656017991404,0.3720946609973908,30.85950994491577,0.028324055,1.0,1.0,308856.0
-0.0784702,18.87676534919935,0.28985992,-0.07429734,0.023690615,0.28946826,9.171791e-05,0.00417286,0.0007538615415493667,-0.0007743656,6.29,16.657124,0.00028181433663121425,2.0063792665787894e-06,581,1.0,9664.903858790067,0.0011704831,0.169921875,0.0025924533,49499.0,16.657215,0.16992188,0.0007743656072610369,0.3755641579627991,30.912485122680664,0.025457151,1.0,1.0,309407.0
-0.07512815,18.496992361833865,0.28684068,-0.069900155,0.026926441,0.28639585,-1.726517e-05,0.005227991,0.0008379176336651053,-0.00086178107,6.33,16.658552,0.0003660942008233784,2.35748787720709e-06,582,1.0,9470.460089258939,0.0013881575,0.1640625,0.0028009138,49583.0,16.658535,0.1640625,0.0008617810817668216,0.37033227086067205,30.966547966003418,0.029011056,1.0,1.0,309944.0
-0.0697021,18.97677617261552,0.2873729,-0.06525106,0.025586648,0.28693855,-8.474006e-06,0.0044510346,0.0007945657707750797,-0.0008176545,6.34,16.656723,0.00032881456233250605,2.5196932256213098e-06,583,1.0,9716.109400379146,0.0013975784,0.166015625,0.0026460781,49668.0,16.656715,0.16601562,0.0008176545185657839,0.3720946609973908,31.019243955612183,0.027553102,1.0,1.0,310488.0
-0.06419021,18.83066203342043,0.28985897,-0.0609679,0.023021132,0.28944248,5.975537e-05,0.003222305,0.0007240516133606408,-0.0007455859,6.29,16.65741,0.0002652751281099578,3.3335139354067136e-06,584,1.0,9641.29896111126,0.0013396019,0.169921875,0.0023788263,49755.0,16.65747,0.16992188,0.0007455858843362269,0.3755641579627991,31.072348833084106,0.024756962,1.0,1.0,311039.0
-0.06169733,19.125611596740583,0.28684077,-0.057422485,0.026166694,0.28637373,-5.73618e-05,0.0042748493,0.0008019540400709962,-0.0008278094,6.33,16.658794,0.0003442776343642132,4.537093142666669e-06,585,1.0,9792.313137531179,0.0015648833,0.1640625,0.0026126306,49839.0,16.658737,0.1640625,0.000827809400410236,0.37033227086067205,31.124634742736816,0.028205918,1.0,1.0,311576.0
-0.057360493,19.138702185231324,0.28737327,-0.05375495,0.02485427,0.2869243,-2.7525646e-05,0.003605545,0.0007611356365183983,-0.000786296,6.34,16.656801,0.0003095590667120026,4.780013114212209e-06,586,1.0,9799.015518838438,0.001548054,0.166015625,0.0024572788,49924.0,16.656773,0.16601562,0.0007862959513052677,0.3720946609973908,31.17688488960266,0.026781503,1.0,1.0,312120.0
-0.05254417,18.698276976573123,0.28985918,-0.050108258,0.022357158,0.28943938,4.6570975e-05,0.0024359154,0.0006958504673093557,-0.00071834086,6.29,16.657412,0.00024966880778265477,4.41105415423769e-06,587,1.0,9573.517812005439,0.0014571372,0.169921875,0.0022083279,50011.0,16.657455,0.16992188,0.0007183408063914005,0.3755641579627991,31.230365753173828,0.024055285,1.0,1.0,312671.0
-0.050981693,18.758151870088863,0.28684068,-0.0474928,0.0254136,0.286371,-6.471532e-05,0.0034888978,0.0007693353885163869,-0.000795859,6.33,16.658756,0.0003240642472519539,5.3319769601038736e-06,588,1.0,9604.173757485498,0.0016890594,0.1640625,0.0024517046,50095.0,16.658691,0.1640625,0.0007958590722410008,0.37033227086067205,31.28367590904236,0.027401414,1.0,1.0,313208.0
-0.047620825,19.011440485903364,0.28770924,-0.05459022,0.2249182,0.28688815,-0.00038309486,-0.0069694007,0.008350529397527378,-0.01095012,6.35,16.655788,0.02534130254510577,-0.002934310430039961,589,1.0,9733.857528782522,0.007874776,0.166015625,0.23135053,50180.0,16.655405,0.16601562,0.010950118497324487,0.3720946609973908,31.336275815963745,0.027130736,1.0,1.0,313753.0
-0.050931968,18.448502762236533,0.28986028,-0.048505396,0.021781884,0.28951806,0.00010839165,0.0024265733,0.0007216650992631895,-0.00071973697,6.28,16.657063,0.0002439782128931256,-1.0513312493759357e-05,590,1.0,9445.633414265105,0.0012124995,0.169921875,0.002190047,50267.0,16.65717,0.16992188,0.000719736985047348,0.3755641579627991,31.390480756759644,0.023669714,1.0,1.0,314303.0
-0.051939428,18.68386728912013,0.28684273,-0.04827677,0.024925055,0.28655353,7.452736e-05,0.0036626523,0.000811789340029157,-0.0008281777,6.33,16.658365,0.00031209647568175575,-1.7519729832828415e-06,591,1.0,9566.140052029506,0.0010975971,0.1640625,0.0025910644,50351.0,16.65844,0.1640625,0.0008281777457644541,0.37033227086067205,31.444002866744995,0.027286414,1.0,1.0,314840.0
-0.04753095,19.13983754677375,0.28737617,-0.044475645,0.02371915,0.28712273,7.082303e-05,0.0030553034,0.0007683694517860822,-0.00078956934,6.34,16.656506,0.0002807902603763069,8.903443813341322e-07,592,1.0,9799.59682394816,0.0010250604,0.166015625,0.0024894546,50436.0,16.656574,0.16601562,0.0007895693779573776,0.3720946609973908,31.49624991416931,0.025991946,1.0,1.0,315384.0
-0.043535966,18.93514033289844,0.28986153,-0.041503403,0.02134251,0.28960943,0.000115466486,0.002032563,0.0006958603238066035,-0.00071603747,6.29,16.657183,0.00022672888493010152,1.478008925913897e-06,593,1.0,9694.791850444,0.0009922909,0.169921875,0.002232039,50523.0,16.657299,0.16992188,0.0007160374758920323,0.3755641579627991,31.54906177520752,0.02335717,1.0,1.0,315935.0
-0.042176593,18.841912805193054,0.28914455,-0.17530881,0.9806398,0.2865326,-0.0049041966,-0.13313223,0.017711068193117775,-0.018474784,6.33,16.658615,0.4876140153767967,-0.0011330160001913718,594,1.0,9647.059356258844,0.035370737,0.1640625,0.9797318,50606.0,16.653711,0.1640625,0.0184747822592423,0.37033227086067205,31.602134943008423,0.026613826,1.0,1.0,316466.0
-0.16359958,18.813937632324972,0.2872739,-0.15308905,0.022317644,0.28603503,0.0006886369,0.010510574,0.0007256052146355323,-0.00074579124,6.32,16.654533,0.0008567311148605465,1.4077251156171958e-05,595,1.0,9632.736067750386,0.0041625034,0.166015625,0.0050842846,50691.0,16.655224,0.16601562,0.0007457912700677601,0.3720946609973908,31.65528702735901,0.0236912,1.0,1.0,317008.0
-0.1877904,18.902201491696523,0.28977117,-0.1752258,0.02146456,0.28874898,0.0011401512,0.012564628,0.0006981894063452856,-0.0007177096,6.29,16.652817,0.00025391584616348456,4.627120991547613e-06,596,1.0,9677.92716374862,0.0039007652,0.169921875,0.0058655133,50778.0,16.653957,0.16992188,0.0007177095637113476,0.3755641579627991,31.70819091796875,0.022512855,1.0,1.0,317559.0
-0.16846691,18.75647418153198,0.28681347,-0.15697901,0.023792082,0.28643823,0.0004955025,0.011487937,0.0007870762298504523,-0.0008111553,6.33,16.65551,0.0003076193006563699,3.0351802706718445e-06,597,1.0,9603.314780944374,0.002721196,0.1640625,0.00532843,50862.0,16.656006,0.1640625,0.0008111553276345755,0.37033227086067205,31.761505842208862,0.025336044,1.0,1.0,318096.0
-0.15619831,19.000502838090664,0.28740105,-0.14555068,0.022442168,0.2874626,0.0001728288,0.010647641,0.0007423506176564848,-0.0007655965,6.34,16.654217,0.00026901940085129655,2.5783665478225186e-06,598,1.0,9728.25745310242,0.0022048918,0.166015625,0.0046391226,50947.0,16.654392,0.16601562,0.0007655964727746322,0.3720946609973908,31.814136028289795,0.024030417,1.0,1.0,318640.0
-0.14334542,18.7800732522007,0.28989586,-0.13398123,0.020109722,0.29021254,9.476127e-05,0.009364151,0.0006706361503650742,-0.00069059397,6.29,16.65532,0.00021562181730890492,2.2322249909234766e-06,599,1.0,9615.397505126759,0.0019522222,0.169921875,0.0038696476,51034.0,16.65541,0.16992188,0.0006905939711335426,0.3755641579627991,31.86738395690918,0.021586906,1.0,1.0,319191.0
-0.13356027,18.840897146219742,0.28687134,-0.12452958,0.022738818,0.2871481,9.557101e-05,0.00903065,0.0007499312050640572,-0.0007735949,6.33,16.656734,0.00027153706105309544,2.5622236231948384e-06,600,1.0,9646.539338864508,0.0020158088,0.1640625,0.0036415996,51118.0,16.65683,0.1640625,0.0007735948796228816,0.37033227086067205,31.920459985733032,0.024491552,1.0,1.0,319728.0
-0.12314616,19.113932472645907,0.28879747,-0.124586165,0.21395339,0.28815854,-0.0005787513,-0.0014400315,0.007561725253860157,-0.0104338275,6.3,16.65293,0.02300229038519319,-0.002932274403671424,601,0.9883720930232558,9786.333425994704,0.015020442,0.166015625,0.21986732,51204.0,16.652351,0.16601562,0.010433828506696349,0.3720946609973908,31.972777843475342,0.023267336,0.99,1.0,320274.0
-0.12183994,18.93035452350326,0.29007083,-0.11417111,0.019722432,0.29037097,0.00022540078,0.0076688295,0.0006604993953563584,-0.000671354,6.28,16.655823,0.00021023262297603646,-1.1182079712557073e-06,602,1.0,9692.34151603367,0.0011111406,0.169921875,0.0030225064,51291.0,16.65605,0.16992188,0.0006713540205964819,0.3755641579627991,32.02560305595398,0.021289576,1.0,1.0,320824.0
-0.116163865,18.875491091719958,0.28569943,-0.10795995,0.023523835,0.2859515,0.00030088096,0.00820394,0.000774426114124557,-0.00079738913,6.35,16.656336,0.00028688105036659783,3.2883447905395977e-06,603,1.0,9664.251438960619,0.00089650246,0.162109375,0.0030897695,51374.0,16.656635,0.16210938,0.0007973891915753483,0.36855110526084905,32.07858180999756,0.02552072,1.0,1.0,321357.0
-0.10582539,19.040352270921762,0.2883188,-0.09898515,0.020568427,0.28853366,0.00026714866,0.006840258,0.0006719871889799827,-0.0006939955,6.33,16.653988,0.00021720220320275985,4.011361549299125e-06,604,1.0,9748.660362711942,0.00073873345,0.16796875000000003,0.0026631749,51460.0,16.654257,0.16796875,0.0006939954861688118,0.3738385438919068,32.131101846694946,0.022337412,1.0,1.0,321906.0
-0.09759472,18.95122469173734,0.29006863,-0.091625795,0.019379659,0.29020202,0.0002465078,0.0059689423,0.000633556871131683,-0.00065483444,6.28,16.656254,0.00019162033398364048,4.12436202168508e-06,605,1.0,9703.027042169519,0.0006806009,0.169921875,0.0024056304,51547.0,16.656502,0.16992188,0.0006548344341960426,0.3755641579627991,32.18386888504028,0.021036059,1.0,1.0,322456.0
-0.0920148,18.88934725237113,0.2856993,-0.08541219,0.022963999,0.28572014,0.00018210434,0.006602605,0.0007353837524230296,-0.0007634692,6.35,16.657125,0.0002689458488021046,5.880681176980915e-06,606,1.0,9671.345793214019,0.00080093084,0.162109375,0.0025114883,51630.0,16.657309,0.16210938,0.0007634692107482504,0.36855110526084905,32.23680877685547,0.024945762,1.0,1.0,322989.0
-0.0839257,18.83159203868413,0.28971046,-0.08838564,0.2138553,0.2888089,-0.00045973872,-0.0044599255,0.007493036178251108,-0.010362377,6.29,16.652786,0.02299458981421291,-0.0029254925126830705,607,0.9885057471264368,9641.775123806274,0.014671271,0.16796875000000003,0.2198121,51717.0,16.652325,0.16796875,0.010362379529397002,0.3738385438919068,32.28991103172302,0.021743244,0.99,1.0,323540.0
-0.085667446,18.794884433729756,0.29027036,-0.08054994,0.019118894,0.29026687,0.00029895746,0.0051175063,0.0006287868600338689,-0.0006367146,6.27,16.656487,0.00019842673248149367,-3.2712705433362178e-06,608,1.0,9622.980830069635,0.00042241547,0.169921875,0.00218301,51804.0,16.656784,0.16992188,0.0006367145979311317,0.3755641579627991,32.343116998672485,0.020755325,1.0,1.0,324089.0
-0.08505267,19.025583336357368,0.28454554,-0.07851159,0.023744466,0.2846072,0.00034271495,0.0065410663,0.0007706815376877767,-0.00079166546,6.37,16.656399,0.00028696193229886074,1.4166968564186672e-06,609,1.0,9741.098668214972,0.0002714912,0.16015625,0.0025542642,51886.0,16.65674,0.16015625,0.0007916655158624053,0.3667508959770203,32.3956778049469,0.025904799,1.0,1.0,324618.0
-0.07600165,18.58106587516059,0.28925213,-0.07145594,0.019053167,0.2893144,0.00030322824,0.004545711,0.0006147343471335871,-0.0006327796,6.32,16.653486,0.00018283824696633627,7.674098014814196e-07,610,1.0,9513.505728082222,0.00027534732,0.169921875,0.0021170792,51973.0,16.65379,0.16992188,0.0006327796436380594,0.3755641579627991,32.449496030807495,0.020774534,1.0,1.0,325172.0
-0.07045309,18.479226695568656,0.29027024,-0.06629833,0.018877909,0.2902752,0.00027988094,0.004154765,0.0006071205716580131,-0.00062568334,6.27,16.657091,0.0001798829509122394,1.5674158930771998e-06,611,1.0,9461.364068131152,0.00025580009,0.169921875,0.0020325205,52060.0,16.657372,0.16992188,0.0006256833536705623,0.3755641579627991,32.50361084938049,0.020578114,1.0,1.0,325721.0
-0.06727031,19.096701345413983,0.2845439,-0.061902292,0.023162048,0.2844797,0.00019755316,0.0053680176,0.0007313440243403111,-0.0007594343,6.37,16.657299,0.00027086601888489287,4.9786952634649564e-06,612,1.0,9777.51108885196,0.00038595658,0.16015625,0.0023478619,52142.0,16.657494,0.16015625,0.0007594343236026665,0.3667508959770203,32.555975914001465,0.025275815,1.0,1.0,326250.0
-0.06014347,18.918229916060387,0.2892487,-0.056726344,0.018516084,0.28915784,0.00020981024,0.0034171203,0.0005827064936359705,-0.0006061954,6.32,16.654257,0.00017089366459307106,5.7447080810861875e-06,613,1.0,9686.133717022918,0.0004553945,0.169921875,0.0019011825,52229.0,16.654467,0.16992188,0.000606195423946095,0.3755641579627991,32.608834981918335,0.020159446,1.0,1.0,326804.0
-0.05575887,18.99258736002246,0.29026857,-0.052701756,0.018332927,0.29013488,0.00018307853,0.0030571125,0.0005759222743411858,-0.00059893983,6.27,16.657736,0.0001683515286761879,5.790342887242129e-06,614,1.0,9724.204728331499,0.00057346065,0.169921875,0.00185087,52316.0,16.65792,0.16992188,0.0005989397880815279,0.3755641579627991,32.661487102508545,0.019942304,1.0,1.0,327353.0
-0.05374546,19.095310287683645,0.28454262,-0.04935203,0.022458108,0.28434843,7.899165e-05,0.004393426,0.0006911084055900574,-0.0007227082,6.37,16.65791,0.0002536460239449904,8.470534036556301e-06,615,1.0,9776.798867294026,0.0008095722,0.16015625,0.002195094,52398.0,16.65799,0.16015625,0.0007227081805467606,0.3667508959770203,32.71385598182678,0.024468994,1.0,1.0,327882.0
-0.047787547,18.797664131511368,0.28924686,-0.04524775,0.01794802,0.2890772,0.000144541,0.0025397982,0.0005558584040651722,-0.00058095047,6.32,16.654816,0.00016042216096442036,7.522990927099965e-06,616,1.0,9624.40403533382,0.0007642649,0.169921875,0.0017605913,52485.0,16.65496,0.16992188,0.0005809504703696197,0.3755641579627991,32.767054080963135,0.019511322,1.0,1.0,328436.0
-0.04472383,18.79875938973449,0.2906077,-0.052877337,0.23529178,0.29004607,-0.00020115639,-0.008153503,0.00884852201367418,-0.011199342,6.28,16.657265,0.027733850809208125,-0.0026515138645966854,617,1.0,9624.964807544058,0.0075522615,0.169921875,0.24097228,52572.0,16.657064,0.16992188,0.011199342717494195,0.3755641579627991,32.82024908065796,0.020307982,1.0,1.0,328986.0
-0.05236146,19.071693274464245,0.28456402,-0.07399401,0.5124283,0.28516272,-0.00071624777,-0.021632558,0.020001530026396118,-0.023323169,6.38,16.660284,0.13142608531416045,-0.0029060294230779018,618,1.0,9764.706956525693,0.015263258,0.16015625,0.51072615,52654.0,16.659569,0.16015625,0.023323170442987852,0.3667508959770203,32.87268280982971,0.025137568,1.0,1.0,329516.0
-0.07071218,18.914561443066518,0.28846234,-0.06706743,0.017621892,0.28698403,-6.786591e-05,0.0036447449,0.0006352284302314172,-0.0006359557,6.32,16.655281,0.00021079359066789038,-4.171393811702403e-06,619,1.0,9684.255458850057,0.0030891185,0.169921875,0.0031407573,52740.0,16.655214,0.16992188,0.0006359557204026108,0.3755641579627991,32.92555212974548,0.019562723,1.0,1.0,330064.0
-0.07527746,18.78083007580744,0.29018065,-0.072175056,0.017198905,0.2880344,-0.0003416313,0.0031024064,0.0006126705557107878,-0.00062397483,6.25,16.658016,0.0001567640603449642,-9.573219964891487e-07,620,1.0,9615.78499881341,0.0043782326,0.169921875,0.0045106183,52827.0,16.657673,0.16992188,0.0006239748011770038,0.3755641579627991,32.978797912597656,0.018757831,1.0,1.0,330611.0
-0.070946045,19.182467196882733,0.28450048,-0.068004236,0.021924341,0.28319836,-0.0007293161,0.0029418126,0.0007885070517659205,-0.0008101574,6.37,16.65783,0.00024066409969236702,-4.253039757411984e-08,621,1.0,9821.42320480396,0.0023955028,0.16015625,0.004968555,52909.0,16.657097,0.16015625,0.0008101574688528974,0.3667508959770203,33.03092885017395,0.02406857,1.0,1.0,331140.0
-0.06667736,18.986053459475364,0.28927973,-0.063861534,0.017489092,0.28877258,-8.304353e-05,0.0028158384,0.0006256285123527057,-0.0006440232,6.32,16.654133,0.00015165912100201237,4.801743974288937e-07,622,1.0,9720.859371251387,0.0008038485,0.169921875,0.0039017107,52996.0,16.654047,0.16992188,0.0006440231736632994,0.3755641579627991,33.08359909057617,0.019289698,1.0,1.0,331694.0
-0.063197464,18.791011074871868,0.29031605,-0.060583867,0.017155724,0.2903459,0.00016255978,0.0026135994,0.0006153296756868584,-0.0006332179,6.27,16.65718,0.00014675267311758944,7.351239522299623e-07,623,1.0,9620.997670334396,0.0011570266,0.169921875,0.0034150423,53083.0,16.657343,0.16992188,0.0006332179740032492,0.3755641579627991,33.13681602478027,0.01897562,1.0,1.0,332243.0
-0.061439738,19.091659725161932,0.2845885,-0.05842286,0.020879075,0.28479573,0.00046389631,0.0030168751,0.0007419008761644355,-0.0007652065,6.37,16.657116,0.00021751930034952238,1.0554989178979037e-06,624,1.0,9774.92977928291,0.0013877979,0.16015625,0.0035270948,53165.0,16.657578,0.16015625,0.0007652065251022577,0.3667508959770203,33.18919491767883,0.023082344,1.0,1.0,332772.0
-0.056924433,18.51986082410498,0.29118457,-0.21696149,1.4811872,0.2906862,-0.0021085686,-0.16003706,0.03022961318492889,-0.03171796,6.34,16.654142,1.104604121891801,-0.0013811482737461703,625,1.0,9482.16874194175,0.045137707,0.169921875,1.4809585,53252.0,16.652035,0.16992188,0.0317179631771675,0.3755641579627991,33.24319100379944,0.01907999,1.0,1.0,333328.0
-0.18698652,18.92079015865426,0.28962177,-0.17675553,0.018179683,0.28877234,-6.378429e-05,0.0102310255,0.0006012364174239285,-0.0006117713,6.27,16.659225,0.0013115787490581472,7.484729091329287e-07,626,1.0,9687.444561230981,0.0030924245,0.169921875,0.006268497,53338.0,16.65916,0.16992188,0.0006117713031320211,0.3755641579627991,33.296042919158936,0.018281138,1.0,1.0,333871.0
-0.22546518,19.30465920126663,0.28463593,-0.21307155,0.02118929,0.28389755,7.516083e-05,0.012393573,0.0007035461797689404,-0.0007217481,6.35,16.658978,0.0002642515864863526,1.086543003718781e-06,627,1.0,9883.985511048515,0.003152561,0.16015625,0.0072045885,53420.0,16.659052,0.16015625,0.000721748093686377,0.3667508959770203,33.34784388542175,0.02102632,1.0,1.0,334398.0
-0.19867936,19.146827353236556,0.2893144,-0.18758681,0.017407944,0.28953865,-7.741194e-05,0.011092555,0.0005904612286637195,-0.00060629356,6.32,16.655996,0.00017849591161696784,1.0047418375798423e-06,628,1.0,9803.175604857117,0.0022105384,0.169921875,0.0056938194,53507.0,16.655918,0.16992188,0.0006062935814649486,0.3755641579627991,33.40007185935974,0.017538961,1.0,1.0,334952.0
-0.1876773,18.999814273742384,0.29028136,-0.17766821,0.017019121,0.29090795,0.00021391214,0.010009084,0.0005847491944829634,-0.0006005152,6.27,16.65937,0.00015857839874418764,1.075522353251486e-06,629,1.0,9727.9049081561,0.0019980043,0.169921875,0.005145721,53594.0,16.659584,0.16992188,0.0006005152172292583,0.3755641579627991,33.45270395278931,0.01719518,1.0,1.0,335501.0
-0.17625602,19.197217200265463,0.2845383,-0.16598625,0.01999885,0.28514582,0.00018077539,0.010269783,0.000697129279918347,-0.00071845343,6.37,16.659506,0.00021657789693563245,1.6267100969942407e-06,630,1.0,9828.975206535917,0.0020886832,0.16015625,0.004721385,53676.0,16.659687,0.16015625,0.0007184534042607993,0.3667508959770203,33.50479483604431,0.020682052,1.0,1.0,336030.0
-0.16304693,18.881439098942554,0.28922838,-0.15421216,0.01617525,0.28988564,0.00015762729,0.008834714,0.00056489095732104,-0.000581115,6.32,16.656372,0.00014224359604971445,1.3203049699468325e-06,631,1.0,9667.296818658588,0.0016173789,0.169921875,0.0041619586,53763.0,16.65653,0.16992188,0.0005811150161510643,0.3755641579627991,33.55775690078735,0.016675323,1.0,1.0,336584.0
