rew_std_ext,advmean,nsn_loss,epcount,ups,advstd,vpredstd,rew_mean_ext,metricstd,tcount,vfn_loss,tps,eprew_recent,rew_std_int,idn_loss,eplen,eprew,total_secs,n_updates,best_ext_ret,retmean,metric,rew_mean_int,idn_pg_loss,metricmean,retstd,vpredmean
0.3685511,0.00030116603,0.19733479991555214,31116.0,20.93498844516319,0.0012340929,0.29334,0.16210938,0.3317606,183574.0,7.911719753413611e-07,10718.714083923553,0.8645833333333334,0.3317606,-0.000503327986128473,5.76,0.87,16.00560998916626,344,1.0,16.832603,0.0,0.19908966,-0.0003049898389993662,0.19908966,0.29335228,16.832302
0.3516276,0.00017501839,0.19689919054508206,31212.0,21.805470208109135,0.00034358545,0.29154408,0.14453125,0.34599283,184105.0,6.191337694379703e-08,11164.400746551877,0.7708333333333334,0.34599283,-0.000365698241997355,5.55,0.78,16.051470041275024,345,1.0,16.810013,0.0,0.19716007,-0.00017485550536851707,0.19716007,0.2915161,16.809837
0.37383854,3.0113182e-05,0.18344195311268172,31308.0,22.04002017824113,0.00039318987,0.2961957,0.16796875,0.312114,184663.0,7.989154345485379e-08,11284.490331259458,0.8958333333333334,0.312114,-0.00022203282909079766,5.82,0.9,16.096842050552368,346,1.0,16.829258,0.0,0.18298523,-3.0100574197907313e-05,0.18298523,0.29619718,16.829227
0.36493134,4.489429e-05,0.1929971215625604,31404.0,21.584742535431612,0.00050689984,0.2938882,0.15820312,0.3336515,185202.0,1.3208761018290716e-07,11051.388178140985,0.84375,0.3336515,-0.00023772018903400746,5.63,0.85,16.143171072006226,347,1.0,16.82387,0.0,0.19281727,-4.5487148630248456e-05,0.19281727,0.2938804,16.823824
0.3612331,-0.0046616285,0.21355697140097618,31500.0,22.14790602871521,0.02773963,0.29519063,0.15429688,0.526674,185746.0,0.0004086791576914569,11339.727886702187,0.8229166666666666,0.526674,0.004443049204079823,5.68,0.83,16.188322067260742,348,1.0,16.813427,0.0,0.21403535,0.004636769173278784,0.21403535,0.29612076,16.818089
0.3667509,-0.000103434526,0.1826886422932148,31595.0,22.178824300814856,0.0040097856,0.29635435,0.16015625,0.31927347,186292.0,6.629735006905927e-06,11355.558042017206,0.8631578947368421,0.31927347,-8.99119440873619e-05,5.76,0.87,16.233410120010376,349,1.0,16.826508,0.0,0.18258274,9.665925123651203e-05,0.18258274,0.29668903,16.826612
0.36309218,-0.00027522867,0.19409475723902384,31691.0,22.185863223540487,0.001118726,0.29311603,0.15625,0.31374794,186831.0,9.186472074892056e-07,11359.16197045273,0.8333333333333334,0.31374794,6.763206268563712e-05,5.63,0.84,16.278483867645264,350,1.0,16.824898,0.0,0.19484031,0.00027470579819540336,0.19484031,0.29317045,16.825172
0.35935378,-0.0008225543,0.21792330344518027,31787.0,21.874043014790246,0.0067259343,0.29291072,0.15234375,0.57179505,187372.0,2.2778583281516756e-05,11199.510023572606,0.8125,0.57179505,0.0006249811334176532,5.65,0.82,16.32420015335083,351,1.0,16.819794,0.0,0.2181996,0.0008190010294129024,0.2181996,0.29269826,16.820614
0.36493134,-0.0024372865,0.22881126527984935,31883.0,19.874827043727137,0.011334213,0.29274297,0.15820312,0.7049289,187920.0,6.740225877877037e-05,10175.911446388294,0.84375,0.7049289,0.002227614277217072,5.72,0.85,16.374515056610107,352,1.0,16.825672,0.0,0.23010674,0.002420773772276637,0.23010674,0.29269156,16.82811
0.3685511,-0.002260979,0.20280369992057481,31978.0,21.931230653392454,0.011629503,0.2916329,0.16210938,0.43122876,188459.0,7.09262216010605e-05,11228.790094536937,0.8631578947368421,0.43122876,0.0020662438109866343,5.7,0.87,16.420112133026123,353,1.0,16.82481,0.0,0.20405449,0.0022532228079702086,0.20405449,0.2926682,16.82707
0.3685511,-0.0004382289,0.18538748969634375,32073.0,21.764284046389747,0.0027907207,0.2986932,0.16210938,0.3060814,189008.0,4.461029372275031e-06,11143.31343175155,0.8736842105263158,0.3060814,0.0002495560814471295,5.79,0.88,16.46605896949768,354,1.0,16.822884,0.0,0.1849952,0.0004360082142132645,0.1849952,0.29838872,16.82332
0.35935378,-0.0009788491,0.18623751029372215,32169.0,20.38147626220905,0.0028569733,0.29476225,0.15234375,0.30770487,189546.0,4.4088454463538556e-06,10435.315846251033,0.8125,0.30770487,0.0007779408309337061,5.62,0.82,16.51512312889099,355,1.0,16.815876,0.0,0.18622275,0.0009619696884328733,0.18622275,0.29487333,16.816858
0.36493134,0.00022844081,0.18857005486885703,32265.0,19.94893746551757,0.0029950293,0.2953402,0.15820312,0.30639246,190090.0,4.57041736960188e-06,10213.855982344996,0.84375,0.30639246,-0.00043815316045462777,5.68,0.85,16.565251111984253,356,1.0,16.819347,0.0,0.1885874,-0.00025262770759582054,0.1885874,0.29541412,16.819118
0.3685511,0.00019300275,0.18921005974213284,32361.0,21.507707138974638,0.002436156,0.2947444,0.16210938,0.30577806,190637.0,3.1803959169944083e-06,11011.946055155015,0.8645833333333334,0.30577806,-0.00040151200300897477,5.71,0.87,16.611746072769165,357,1.0,16.827381,0.0,0.1916261,-0.0002141332200456721,0.1916261,0.2946805,16.827187
0.3612331,0.00025141487,0.20675064375003177,32457.0,21.59685699426906,0.0040610377,0.29206795,0.15429688,0.45577425,191174.0,7.955957514127476e-06,11057.590781065759,0.8229166666666666,0.45577425,-0.00046226131598814385,5.61,0.83,16.6580491065979,358,1.0,16.821415,0.0,0.20899531,-0.000270384319871179,0.20899531,0.29244933,16.821163
0.36493134,0.00021597985,0.18366141865650815,32553.0,20.90650078256622,0.0010652074,0.29094273,0.15820312,0.31156337,191719.0,7.263432699744499e-07,10704.128400673904,0.84375,0.31156337,-0.0004146547228932225,5.69,0.85,16.705881118774414,359,1.0,16.828259,0.0,0.187285,-0.0002168292288236747,0.187285,0.29079866,16.828045
0.36493134,-0.00044116276,0.1768495018283526,32649.0,21.94568914096755,0.0017924324,0.2913632,0.15820312,0.33244446,192265.0,1.5540167055405618e-06,11236.192840175385,0.84375,0.33244446,0.0002439687353520034,5.7,0.85,16.751448154449463,360,1.0,16.829033,0.0,0.17838815,0.00043980173844223225,0.17838815,0.29129076,16.829472
0.3612331,-0.0010888986,0.21213135868310926,32745.0,21.856033683157378,0.00924495,0.28885084,0.15429688,0.5788611,192803.0,4.419414210588002e-05,11190.289245776577,0.8229166666666666,0.5788611,0.0008719137949810828,5.62,0.83,16.797202110290527,361,1.0,16.825577,0.0,0.21264204,0.0010605342819568855,0.21264204,0.28867146,16.826666
0.36309218,0.0008232226,0.1927204616367817,32841.0,21.199092255361304,0.0022584512,0.28970665,0.15625,0.3921934,193349.0,2.5832897658043903e-06,10853.935234744988,0.8333333333333334,0.3921934,-0.0010325259439317354,5.7,0.84,16.84437394142151,362,1.0,16.825558,0.0,0.19509937,-0.0008393962683233743,0.19509937,0.29007658,16.824736
0.35935378,-0.00092280423,0.21512519444028536,32937.0,22.05311502647339,0.009356772,0.2879679,0.15234375,0.531675,193888.0,4.442521992113294e-05,11291.194893554375,0.8125,0.531675,0.0007180967828996169,5.63,0.82,16.889719009399414,363,1.0,16.823269,0.0,0.21797049,0.0009173555117740763,0.21797049,0.28749967,16.824192
0.36309218,-0.009494843,0.22144895792007446,33033.0,22.16464271748206,0.04943699,0.28991324,0.15625,0.5713737,194436.0,0.0012517653855563065,11348.297071350815,0.8333333333333334,0.5713737,0.009175147393155687,5.72,0.84,16.93483591079712,364,1.0,16.810625,0.0,0.22215375,0.009374654248252531,0.22215375,0.2947434,16.820118
0.36309218,-0.0006872277,0.19002357497811315,33128.0,21.140645161290323,0.009838897,0.2913021,0.15625,0.34699568,194977.0,8.262841553611604e-05,10824.010322580645,0.8421052631578947,0.34699568,0.00046170688195464515,5.71,0.85,16.98213815689087,365,1.0,16.827244,0.0,0.19225696,0.0006440962509562571,0.19225696,0.29071093,16.82793
0.3685511,-0.0017864363,0.16972381994128227,33224.0,20.460817983140807,0.0032587114,0.2944174,0.16210938,0.3242561,195527.0,2.2644524278803146e-05,10475.938807368093,0.875,0.3242561,0.0016270735844348867,5.74,0.88,17.031012058258057,366,1.0,16.82418,0.0,0.17924936,0.0017930958905102061,0.17924936,0.29491472,16.825966
0.37033227,0.0003493827,0.18013787890474,33320.0,20.386132213489645,0.005507211,0.2960872,0.1640625,0.30853477,196075.0,1.739848160771847e-05,10437.699693306698,0.875,0.30853477,-0.000570087693631649,5.72,0.88,17.08006501197815,367,1.0,16.829536,0.0,0.17823355,-0.00039300843066788116,0.17823355,0.29618552,16.829185
0.35935378,-0.0011799147,0.20784425238768262,33416.0,20.443266006394758,0.0075981696,0.29427856,0.15234375,0.49777424,196614.0,3.071930329194099e-05,10466.952195274116,0.8125,0.49777424,0.000941621748400697,5.63,0.82,17.12898087501526,368,1.0,16.821022,0.0,0.21283968,0.00113237807211893,0.21283968,0.29362828,16.8222
0.3612331,-0.00034138426,0.1803020549317201,33511.0,20.60566639318893,0.0038466428,0.29248366,0.15429688,0.30829096,197153.0,7.23851042039314e-06,10550.101193312732,0.8210526315789474,0.30829096,0.00012897771254453497,5.69,0.83,17.17751121520996,369,1.0,16.821663,0.0,0.1803118,0.0003069167347954741,0.1803118,0.2935301,16.822004
0.37033227,-0.0017008682,0.20555577923854193,33606.0,20.47880007030838,0.011732942,0.29545975,0.1640625,0.43582752,197698.0,7.204876127768026e-05,10485.145635997891,0.8842105263157894,0.43582752,0.0014612412038938298,5.75,0.89,17.22634220123291,370,1.0,16.828419,0.0,0.2071616,0.0016489197808671936,0.2071616,0.29538354,16.830118
0.3612331,-0.0008202347,0.21945004910230637,33702.0,21.434943477994235,0.030457998,0.29213056,0.15429688,0.6823729,198238.0,0.0004622148705948348,10974.691060733048,0.8229166666666666,0.6823729,0.0004989065467574012,5.64,0.83,17.272994995117188,371,1.0,16.821869,0.0,0.22131063,0.0006809303304180503,0.22131063,0.29255617,16.822685
0.3667509,-0.0010590893,0.20801114415129027,33798.0,20.737907472324267,0.011840667,0.29547438,0.16015625,0.49509826,198791.0,6.489539373433217e-05,10617.808625830025,0.8541666666666666,0.49509826,0.00086857849964872,5.77,0.86,17.321215867996216,372,1.0,16.825996,0.0,0.21549216,0.001055679285248819,0.21549216,0.2968133,16.827055
0.35553312,-0.00084569637,0.17004730800787607,33894.0,20.706885996958867,0.0018088003,0.2910731,0.1484375,0.29769608,199324.0,3.484194204853944e-06,10601.92563044294,0.7916666666666666,0.29769608,0.0006482814605988096,5.57,0.8,17.369508981704712,373,1.0,16.820696,0.0,0.17717463,0.000842510521276078,0.17717463,0.2912708,16.82154
0.36493134,5.9968923e-05,0.1889423690736294,33990.0,20.369499443934515,0.0046757017,0.2904502,0.15820312,0.38442096,199869.0,1.0247295980055545e-05,10429.183715294472,0.84375,0.38442096,-0.0002920206643466372,5.69,0.85,17.418601989746094,374,1.0,16.831821,0.0,0.18768811,-9.828271261843235e-05,0.18768811,0.28980023,16.83176
0.35935378,0.00011039576,0.1999574626485507,34086.0,20.397335019209258,0.0044788667,0.2914181,0.15234375,0.43296334,200414.0,9.9926952543683e-06,10443.43552983514,0.8125,0.43296334,-0.00035303170443512494,5.69,0.82,17.467628002166748,375,1.0,16.824451,0.0,0.202238,-0.0001579084879873941,0.202238,0.29188216,16.824343
0.3612331,8.7675275e-05,0.18984669571121535,34182.0,20.569388455691236,0.0031798284,0.29325128,0.15429688,0.39429137,200961.0,5.127851901913042e-06,10531.526889313913,0.8229166666666666,0.39429137,-0.0003095614386741848,5.71,0.83,17.516243934631348,376,1.0,16.825754,0.0,0.19268039,-0.00011817956086209354,0.19268039,0.2930333,16.825666
0.35745388,0.00078761263,0.20246118431289992,34278.0,20.531730336198624,0.0014442006,0.28807274,0.15039062,0.3936271,201494.0,1.3121321416065257e-06,10512.245932133696,0.8020833333333334,0.3936271,-0.0009824666267377324,5.57,0.81,17.56494903564453,377,1.0,16.822948,0.0,0.21089102,-0.0007969473250947581,0.21089102,0.28819728,16.822163
0.3685511,-0.00039961343,0.18526459609468776,34374.0,20.688909496280804,0.0013103085,0.29331866,0.16210938,0.32027,202046.0,8.608262618281516e-07,10592.721662095772,0.8645833333333334,0.32027,0.00021726767590735108,5.76,0.87,17.61328411102295,378,1.0,16.825104,0.0,0.18798381,0.00040140192868420854,0.18798381,0.29328978,16.825504
0.37209466,-0.00038973644,0.18233201528588933,34470.0,20.613869366491375,0.002600465,0.29686794,0.16601562,0.3024359,202599.0,3.4825493268423693e-06,10554.301115643584,0.8854166666666666,0.3024359,0.00019324777652703537,5.77,0.89,17.661795139312744,379,1.0,16.829102,0.0,0.18307811,0.00037876607044988,0.18307811,0.29696348,16.82949
0.3612331,9.299796e-05,0.19506063188115758,34566.0,20.373655091344496,0.0028900695,0.2934321,0.15429688,0.32475406,203135.0,4.398386124648822e-06,10431.311406768382,0.8229166666666666,0.32475406,-0.00030726910639108007,5.6,0.83,17.710878133773804,380,1.0,16.821815,0.0,0.19586232,-0.00011501001032835727,0.19586232,0.29329342,16.821724
0.3612331,0.00021714129,0.20016685749093693,34662.0,20.875181039502696,0.0028579584,0.29228413,0.15429688,0.3364129,203678.0,4.305926552206074e-06,10688.09269222538,0.8229166666666666,0.3364129,-0.0004325010619747142,5.67,0.83,17.758781909942627,381,1.0,16.823925,0.0,0.20241418,-0.0002382516001186256,0.20241418,0.29231125,16.82371
0.3667509,-0.00010695252,0.18318197131156919,34758.0,19.95368264811943,0.0014401833,0.29577458,0.16015625,0.31691372,204226.0,1.1281436466485197e-06,10216.285515837148,0.8541666666666666,0.31691372,-8.031469769775869e-05,5.72,0.86,17.808897972106934,382,1.0,16.821732,0.0,0.18262836,9.90674258597816e-05,0.18262836,0.2959566,16.821838
0.3667509,0.00011426613,0.18896286562085154,34854.0,20.520781044360618,0.00075635314,0.29331058,0.16015625,0.31254262,204771.0,3.125916852771601e-07,10506.639894712636,0.8541666666666666,0.31254262,-0.0003103615278329622,5.69,0.86,17.85762906074524,383,1.0,16.830877,0.0,0.19041379,-0.00011656174865493085,0.19041379,0.2931807,16.830763
0.35553312,-0.00011691205,0.19355540970961255,34950.0,20.16502002413473,0.00064541114,0.28833807,0.1484375,0.34006646,205302.0,2.378401570505654e-07,10324.490252356982,0.7916666666666666,0.34006646,-7.37909655678474e-05,5.55,0.8,17.907219886779785,384,1.0,16.81995,0.0,0.19530448,0.00011690595692925854,0.19530448,0.2883758,16.820068
0.37033227,-0.0020639326,0.19644056136409443,35046.0,20.55275756462085,0.02206775,0.29372692,0.1640625,0.4392851,205863.0,0.0002466146664232838,10523.011873085876,0.875,0.4392851,0.0018488365252172425,5.85,0.88,17.955875158309937,385,1.0,16.831974,0.0,0.19650567,0.002033187168308359,0.19650567,0.2954103,16.834036
0.3516276,0.00035792688,0.19758649542927736,35142.0,20.7870350638087,0.0033435526,0.28740725,0.14453125,0.35561997,206386.0,6.507790989947655e-06,10642.961952670054,0.7708333333333334,0.35561997,-0.0005623741065695261,5.47,0.78,18.003982067108154,386,1.0,16.816547,0.0,0.1983433,-0.0003690685019440328,0.1983433,0.28662005,16.816189
0.37383854,-0.0011180416,0.21881123383839923,35240.0,22.088188362675037,0.02059038,0.2975828,0.16796875,0.61765504,206956.0,0.00021206359605230318,11309.152441689619,0.8775510204081632,0.61765504,0.0008898394225980156,5.82,0.88,18.04925513267517,387,1.0,16.826122,0.0,0.21925989,0.0010753545041855737,0.21925989,0.30050445,16.82724
0.35553312,0.0014729919,0.19633478422959644,35336.0,22.097032342358006,0.0035881174,0.29051134,0.1484375,0.32313445,207479.0,5.791214732653316e-06,11313.680559287299,0.7916666666666666,0.32313445,-0.0016782405533983065,5.47,0.8,18.094510078430176,388,1.0,16.82183,0.0,0.19730821,-0.0014750063031290968,0.19730821,0.28785318,16.820358
0.36493134,-0.0020692758,0.19982752700646716,35432.0,21.75615575739028,0.020498171,0.2926427,0.15820312,0.42285928,208029.0,0.00021106182336438906,11139.151747783824,0.8333333333333334,0.42285928,0.0018401872233274235,5.74,0.84,18.14047408103943,389,1.0,16.821136,0.0,0.20112032,0.0020405545292305756,0.20112032,0.29449174,16.823208
0.35935378,0.0019846177,0.1944355977078279,35527.0,22.108330346412533,0.0039977836,0.29242206,0.15234375,0.36795136,208566.0,5.03166851236377e-06,11319.465137363217,0.8210526315789474,0.36795136,-0.002167553767018641,5.67,0.83,18.18570590019226,390,1.0,16.8227,0.0,0.19530152,-0.0019845058171389005,0.19530152,0.29148066,16.820717
0.3612331,-0.0006610474,0.19114049027363458,35623.0,21.594521958502806,0.0016111449,0.28975517,0.15429688,0.33593518,209107.0,1.2267768478106214e-06,11056.395242753437,0.8229166666666666,0.33593518,0.0004643427879879406,5.65,0.83,18.232013940811157,391,1.0,16.819149,0.0,0.19119003,0.0006591218892329683,0.19119003,0.29040146,16.819809
0.37209466,0.00035254873,0.19005492826302847,35719.0,21.899511813079233,0.0012945404,0.29473582,0.16601562,0.3270745,209664.0,8.50429917894265e-07,11212.550048296567,0.8854166666666666,0.3270745,-0.0005423549227998592,5.81,0.89,18.277677059173584,392,1.0,16.832083,0.0,0.19001497,-0.000351961321333268,0.19001497,0.29432276,16.83173
0.35935378,8.2302795e-05,0.18811832120021185,35815.0,22.171907047554605,0.00096180063,0.2931106,0.15234375,0.31177992,210200.0,4.3783070206397195e-07,11352.016408347958,0.8125,0.31177992,-0.00028265401003106183,5.6,0.82,18.322779178619385,393,1.0,16.81741,0.0,0.18869203,-8.340453693260011e-05,0.18869203,0.29334193,16.817326
0.3612331,-0.0014830669,0.22013799597819647,35911.0,22.01584143864198,0.010529433,0.29316723,0.15429688,0.5619545,210746.0,5.9407813767601646e-05,11272.110816584694,0.8229166666666666,0.5619545,0.0012617415389589344,5.7,0.83,18.36820101737976,394,1.0,16.81992,0.0,0.22018427,0.0014628949744898518,0.22018427,0.29338363,16.821404
0.3496421,0.00039788458,0.1949381989737352,36007.0,22.148373844212216,0.0021904276,0.28759542,0.14257812,0.34854585,211279.0,2.7342764591746045e-06,11339.967408236655,0.7604166666666666,0.34854585,-0.0005982581994127637,5.57,0.77,18.41335105895996,395,1.0,16.816158,0.0,0.19489905,-0.0004027637999873453,0.19489905,0.2876201,16.815758
0.36493134,-0.0001678974,0.19103833536307016,36103.0,22.16464271748206,0.0009335916,0.2905499,0.15820312,0.33815268,211833.0,7.236857560618166e-07,11348.297071350815,0.84375,0.33815268,-2.732709314538321e-05,5.78,0.85,18.458467960357666,396,1.0,16.8298,0.0,0.19118416,0.000166022562704408,0.19118416,0.29044393,16.829971
0.3516276,0.0003939389,0.20157239213585854,36199.0,22.240920539809636,0.0008528178,0.28750873,0.14453125,0.34313154,212365.0,3.979145025330884e-07,11387.351316382534,0.7708333333333334,0.34313154,-0.0005937076784903184,5.56,0.78,18.503430128097534,397,1.0,16.814049,0.0,0.202378,-0.00039446960605952575,0.202378,0.28752702,16.813656
0.37383854,6.277312e-05,0.1816239369412263,36295.0,22.209358601663727,0.00050303416,0.29693058,0.16796875,0.31852555,212931.0,1.3385015288728633e-07,11371.191604051828,0.8958333333333334,0.31852555,-0.00024603004627958097,5.9,0.9,18.5484561920166,398,1.0,16.830334,0.0,0.18175675,-6.268466919815788e-05,0.18175675,0.29692718,16.830269
0.35553312,2.532796e-05,0.1907770832379659,36391.0,22.187271544268174,0.0003998146,0.28890565,0.1484375,0.32312208,213458.0,8.096117790993654e-08,11359.883030665305,0.7916666666666666,0.32312208,-0.00021967589964333456,5.51,0.8,18.59352707862854,399,1.0,16.818958,0.0,0.19160286,-2.5595014297626523e-05,0.19160286,0.28892612,16.818932
0.36493134,7.2551804e-05,0.19311733047167462,36487.0,21.73394685569788,0.0010019743,0.29068926,0.15820312,0.32396168,214007.0,5.236573793846825e-07,11127.780790117315,0.84375,0.32396168,-0.00027357665627884364,5.73,0.85,18.639538049697876,400,1.0,16.826302,0.0,0.19299006,-7.493023258575704e-05,0.19299006,0.29070255,16.82623
0.35553312,0.00010869335,0.1930928813914458,36583.0,22.115091375001317,0.00143673,0.28965867,0.1484375,0.33911803,214546.0,1.083648181558298e-06,11322.926784000674,0.7916666666666666,0.33911803,-0.0003051089249008025,5.63,0.8,18.68475604057312,401,1.0,16.81701,0.0,0.19312803,-0.00011214864389330614,0.19312803,0.2896066,16.816902
0.3667509,0.00038391358,0.19211196899414062,36679.0,22.218770692842728,0.0012128763,0.29251784,0.16015625,0.33838475,215098.0,7.772004811575547e-07,11376.010594735477,0.8541666666666666,0.33838475,-0.0005784713745621654,5.76,0.86,18.72976303100586,402,1.0,16.82637,0.0,0.19327183,-0.0003860334240926022,0.19327183,0.29255503,16.825985
0.3612331,0.00012530098,0.18984353542327878,36775.0,22.122906678059614,0.00053005083,0.28886127,0.15429688,0.31734446,215635.0,1.4432487086916507e-07,11326.928219166522,0.8229166666666666,0.31734446,-0.0003276634827974097,5.61,0.83,18.774965047836304,403,1.0,16.824322,0.0,0.19096947,-0.00012499587713440025,0.19096947,0.2888894,16.824196
0.3612331,8.3513085e-05,0.19701784600814182,36871.0,22.212299023449912,0.0006706254,0.28745157,0.15429688,0.33971095,216179.0,2.2949885665942324e-07,11372.697100006355,0.8229166666666666,0.33971095,-0.0002870293913777763,5.68,0.83,18.819985151290894,404,1.0,16.828081,0.0,0.19657242,-8.39459080452798e-05,0.19657242,0.28744656,16.828
0.35935378,0.00045590478,0.1952202332516511,36967.0,22.108330346412533,0.00079127756,0.2910379,0.15234375,0.3713189,216724.0,3.5823075350549505e-07,11319.465137363217,0.8125,0.3713189,-0.0006393745449410441,5.69,0.82,18.865216970443726,405,1.0,16.818777,0.0,0.1990988,-0.00045562213381344924,0.1990988,0.29099327,16.818321
0.37033227,-0.00023369756,0.18370757624506948,37063.0,22.187154177378574,0.0013145073,0.29701057,0.1640625,0.31950435,217280.0,8.970019725514553e-07,11359.82293881783,0.875,0.31950435,4.9477267263379567e-05,5.8,0.88,18.910288095474243,406,1.0,16.824184,0.0,0.18542518,0.0002318387126554929,0.18542518,0.29704815,16.824417
0.36309218,8.8676694e-05,0.20761466771364212,37159.0,22.228190764893238,0.0044399337,0.2945117,0.15625,0.4569773,217820.0,9.287470182547016e-06,11380.833671625338,0.8333333333333334,0.4569773,-0.00029793182269107393,5.64,0.84,18.955276012420654,407,1.0,16.82196,0.0,0.2079185,-0.00011074070850251398,0.2079185,0.29484972,16.821873
0.35935378,-0.000120628974,0.19311815251906714,37255.0,22.280617692524263,0.0028480669,0.28918675,0.15234375,0.31119573,218354.0,4.267366743230619e-06,11407.676258572423,0.8125,0.31119573,-8.212727576998685e-05,5.58,0.82,19.000158071517944,408,1.0,16.820866,0.0,0.19356376,0.00010460816277676105,0.19356376,0.28908005,16.820988
0.37209466,0.00026510956,0.19054454440871876,37351.0,21.590853636564862,0.0015948678,0.29458004,0.16601562,0.3095215,218909.0,9.549614172025636e-07,11054.51706192121,0.8854166666666666,0.3095215,-0.00045881828191340896,5.79,0.89,19.04647397994995,409,1.0,16.829334,0.0,0.19266224,-0.00027105878962174756,0.19266224,0.29440263,16.829071
0.3667509,-0.0018726673,0.20236638560891151,37447.0,21.722465637073636,0.011178346,0.29456928,0.16015625,0.44105384,219454.0,6.588596204674484e-05,11121.902406181702,0.8541666666666666,0.44105384,0.0016791409143479543,5.69,0.86,19.092509269714355,410,1.0,16.825825,0.0,0.20221865,0.0018626779891140663,0.20221865,0.2945137,16.827698
0.35935378,-0.00020313638,0.1925469885269801,37542.0,22.12991014662509,0.0014338066,0.28852436,0.15234375,0.32978463,219984.0,9.645823600597698e-07,11330.513995072046,0.8105263157894737,0.32978463,8.923002800050504e-06,5.6,0.82,19.137696981430054,411,1.0,16.8246,0.0,0.19324674,0.00020167737329757074,0.19324674,0.28883898,16.824804
0.3612331,-7.659067e-05,0.19149863595763844,37637.0,22.218182203434722,0.0010377121,0.29020283,0.15429688,0.3445157,220527.0,7.110997965279845e-07,11375.709288158578,0.8315789473684211,0.3445157,-0.00011525136142154226,5.73,0.84,19.18270516395569,412,1.0,16.825665,0.0,0.19124335,7.393900098880597e-05,0.19124335,0.29017702,16.825739
0.36309218,0.00011238693,0.1853888034820557,37733.0,22.264296368645393,0.0010052447,0.29297757,0.15625,0.34972057,221075.0,5.059913945615335e-07,11399.319740746441,0.8333333333333334,0.34972057,-0.0002993023305558988,5.72,0.84,19.227620124816895,413,1.0,16.82188,0.0,0.18634027,-0.00011688615533482033,0.18634027,0.29297906,16.821766
0.36493134,0.000163597,0.19350502515832582,37829.0,22.291156462585032,0.0008016248,0.29144633,0.15820312,0.34677002,221620.0,3.4218324766281216e-07,11413.072108843537,0.84375,0.34677002,-0.00035034167134047795,5.69,0.85,19.272480964660645,414,1.0,16.828478,0.0,0.19429722,-0.00016577875339862655,0.19429722,0.29145205,16.828312
0.3516276,-2.3542227e-05,0.20942870154976842,37925.0,22.192084656084656,0.0039333245,0.28915673,0.14453125,0.45521134,222152.0,7.315032580853161e-06,11362.347343915344,0.7708333333333334,0.45521134,-0.00017569210831425155,5.56,0.78,19.31754207611084,415,1.0,16.811237,0.0,0.20978042,1.982548868303032e-05,0.20978042,0.2894683,16.81126
0.37383854,-0.0010197482,0.2022019512951374,38021.0,22.04002017824113,0.00790684,0.2929387,0.16796875,0.5193145,222712.0,3.216063805666636e-05,11284.490331259458,0.8958333333333334,0.5193145,0.0008341412182441368,5.84,0.9,19.362914085388184,416,1.0,16.834848,0.0,0.2023637,0.0010164014286904908,0.2023637,0.29272148,16.835869
0.35935378,0.0001037353,0.19358025118708608,38116.0,20.7702562172548,0.0020023931,0.28884017,0.15234375,0.3265324,223242.0,2.050556285363806e-06,10634.371183234458,0.8105263157894737,0.3265324,-0.0002957863701643267,5.6,0.82,19.411059856414795,417,1.0,16.823105,0.0,0.193537,-0.0001048026994491617,0.193537,0.2889148,16.823002
0.36309218,-0.0006644939,0.21020114794373512,38211.0,21.880775631361214,0.008309765,0.29202798,0.15625,0.50395685,223785.0,3.518821834802566e-05,11202.957123256941,0.8421052631578947,0.50395685,0.00046508609981780563,5.73,0.85,19.456762075424194,418,1.0,16.821247,0.0,0.21038032,0.0006571744773585426,0.21038032,0.29149258,16.82191
0.3685511,0.00028183372,0.18546367064118385,38307.0,15.915246262426956,0.0012344827,0.2940266,0.16210938,0.31498623,224338.0,7.840250664988465e-07,8148.606086362602,0.875,0.31498623,-0.0004757652750413399,5.77,0.88,19.51959490776062,419,1.0,16.824657,0.0,0.18597248,-0.00028271812971070176,0.18597248,0.29457802,16.824375
0.36309218,0.00010028775,0.1892282739281655,38403.0,22.366758388259637,0.000944397,0.29100645,0.15625,0.33909076,224874.0,3.720489279620172e-07,11451.780294788934,0.8333333333333334,0.33909076,-0.00029464533933302545,5.6,0.84,19.56430411338806,420,1.0,16.820698,0.0,0.18953997,-0.00010200991679691165,0.18953997,0.29077703,16.820599
0.35359114,-0.0055754636,0.2092809515694777,38500.0,22.14697045700557,0.043054044,0.28801265,0.14648438,0.5142977,225414.0,0.000966370180681982,11339.248873986851,0.7731958762886598,0.5142977,0.005336755440415194,5.58,0.78,19.60945701599121,421,1.0,16.807442,0.0,0.209529,0.005530174022320958,0.209529,0.29219404,16.813017
0.3667509,-0.00091372954,0.20706569900115332,38595.0,22.029370364923633,0.012133695,0.2914453,0.16015625,0.46329406,225959.0,0.00011873780810371196,11279.0376268409,0.8526315789473684,0.46329406,0.0007223576394608246,5.75,0.86,19.654850959777832,422,1.0,16.82156,0.0,0.20908698,0.0009121447219513358,0.20908698,0.29027665,16.822472
0.3612331,0.00074684666,0.18340068683028224,38690.0,22.037588335741496,0.0031081822,0.29008213,0.15429688,0.32320735,226499.0,6.216796824295065e-06,11283.245227899646,0.8315789473684211,0.32320735,-0.0009260022543458036,5.7,0.84,19.700227975845337,423,1.0,16.808891,0.0,0.18442568,-0.0007469755115986724,0.18442568,0.29095414,16.808144
