# {"t_start": 1636398183.6842399, "env_id": "FrozenLake-v1"} 
r,l,t
0.0,7,2.35539
0.0,9,2.38792
0.0,2,2.389798
0.0,3,2.3925
0.0,4,2.396032
0.0,3,2.423297
0.0,4,2.426655
0.0,8,2.433577
0.0,5,2.462496
0.0,2,2.464303
0.0,3,2.466926
0.0,3,2.469622
0.0,2,2.471334
0.0,8,2.503109
0.0,3,2.505872
0.0,10,2.51451
0.0,6,2.544838
0.0,18,2.584941
0.0,2,2.586531
0.0,5,2.590777
0.0,3,2.593456
0.0,3,2.620715
0.0,2,2.622508
0.0,3,2.625107
0.0,6,2.630476
0.0,2,2.632052
0.0,7,2.662635
0.0,9,2.670731
0.0,11,2.705491
0.0,5,2.709948
0.0,6,2.739485
1.0,7,2.74578
0.0,4,2.749366
0.0,4,2.777785
0.0,4,2.781039
0.0,2,2.782711
0.0,4,2.786169
0.0,3,2.788682
0.0,5,2.817422
0.0,5,2.82198
0.0,6,2.827634
0.0,2,2.829348
0.0,4,2.857452
0.0,3,2.859935
0.0,2,2.861535
0.0,11,2.895868
0.0,7,2.902389
0.0,2,2.904234
0.0,3,2.906827
0.0,8,2.938443
0.0,9,2.946417
1.0,10,2.979824
0.0,5,2.9843
0.0,4,2.98797
0.0,2,2.989804
0.0,6,3.019568
0.0,5,3.024188
0.0,2,3.025929
0.0,2,3.027731
0.0,5,3.056857
0.0,2,3.058569
0.0,2,3.060494
0.0,3,3.063138
0.0,4,3.066834
0.0,16,3.105752
0.0,5,3.134947
0.0,5,3.139121
0.0,2,3.140869
0.0,2,3.142789
0.0,2,3.144556
0.0,3,3.147297
0.0,3,3.174716
0.0,3,3.177258
0.0,4,3.180796
0.0,4,3.184523
0.0,2,3.186233
0.0,3,3.188934
0.0,6,3.218629
0.0,4,3.22221
0.0,3,3.225018
0.0,5,3.254172
0.0,3,3.256741
0.0,4,3.260455
0.0,4,3.264121
0.0,5,3.268431
0.0,2,3.295032
0.0,4,3.298536
0.0,2,3.300498
0.0,6,3.306006
0.0,6,3.336042
1.0,19,3.377587
0.0,6,3.382994
1.0,6,3.388484
0.0,2,3.414983
0.0,2,3.416576
1.0,8,3.423126
0.0,4,3.426445
1.0,8,3.458179
0.0,3,3.461061
1.0,7,3.46742
0.0,2,3.49343
0.0,4,3.497206
0.0,3,3.500021
0.0,4,3.503616
0.0,3,3.506286
0.0,3,3.533392
0.0,4,3.536849
0.0,2,3.53875
1.0,6,3.544498
1.0,7,3.575001
0.0,2,3.576766
1.0,10,3.586168
1.0,8,3.618095
0.0,4,3.621628
1.0,6,3.62718
0.0,2,3.65326
0.0,3,3.655973
1.0,7,3.662516
0.0,4,3.666148
1.0,6,3.69573
0.0,4,3.699061
0.0,3,3.701899
0.0,6,3.73203
0.0,4,3.73571
1.0,7,3.742169
0.0,8,3.773764
0.0,3,3.776437
1.0,6,3.78185
0.0,3,3.784413
0.0,3,3.811225
1.0,9,3.818964
1.0,6,3.824453
0.0,4,3.852518
0.0,2,3.854183
1.0,8,3.861466
0.0,5,3.890092
1.0,6,3.895141
1.0,6,3.900618
1.0,9,3.933223
1.0,9,3.941018
0.0,2,3.942932
0.0,3,3.970474
0.0,2,3.972237
1.0,6,3.977729
0.0,3,3.980535
1.0,6,4.009568
1.0,9,4.017984
1.0,9,4.050502
1.0,9,4.058365
1.0,6,4.088007
0.0,2,4.089804
0.0,2,4.0916
0.0,2,4.093391
1.0,6,4.098842
0.0,5,4.127771
0.0,4,4.131441
0.0,4,4.135026
1.0,6,4.140569
0.0,4,4.168402
0.0,3,4.170947
1.0,6,4.176411
0.0,3,4.179127
0.0,2,4.180946
0.0,3,4.207591
1.0,6,4.21243
0.0,5,4.21662
1.0,8,4.247221
1.0,6,4.252219
1.0,6,4.257625
1.0,8,4.289141
1.0,6,4.294557
1.0,11,4.329823
1.0,9,4.338022
0.0,5,4.366517
0.0,2,4.368247
1.0,7,4.374509
0.0,5,4.403527
1.0,8,4.410251
1.0,6,4.415697
0.0,3,4.442822
1.0,8,4.450148
0.0,2,4.451972
1.0,6,4.457264
1.0,6,4.487005
0.0,3,4.489593
1.0,10,4.523139
1.0,7,4.529359
0.0,2,4.531191
0.0,2,4.533048
1.0,8,4.564599
1.0,8,4.571729
0.0,2,4.573532
1.0,9,4.605843
1.0,7,4.612244
0.0,2,4.614112
0.0,3,4.641238
1.0,6,4.646556
1.0,6,4.651894
1.0,7,4.682722
1.0,7,4.688789
1.0,9,4.721068
0.0,2,4.722685
1.0,6,4.727877
0.0,3,4.730578
0.0,5,4.759052
1.0,6,4.764067
0.0,3,4.766718
1.0,10,4.800413
1.0,6,4.805531
1.0,6,4.810893
0.0,3,4.83815
1.0,7,4.844026
1.0,7,4.850552
0.0,4,4.878297
1.0,6,4.88356
1.0,9,4.891471
0.0,4,4.919655
1.0,8,4.926636
0.0,3,4.92926
0.0,3,4.956523
1.0,6,4.961359
1.0,6,4.966369
0.0,5,4.995306
1.0,7,5.001615
1.0,8,5.008765
1.0,6,5.038398
1.0,6,5.043583
1.0,8,5.076074
1.0,7,5.082463
1.0,7,5.088766
0.0,3,5.115934
1.0,6,5.121482
1.0,6,5.126822
0.0,2,5.128547
0.0,5,5.157601
1.0,6,5.162951
1.0,9,5.19571
1.0,6,5.201006
1.0,6,5.206219
1.0,7,5.237698
0.0,2,5.239459
0.0,3,5.242254
0.0,3,5.244787
1.0,9,5.27772
1.0,10,5.286497
1.0,6,5.316552
1.0,6,5.32188
0.0,2,5.323664
1.0,6,5.329005
0.0,5,5.357731
1.0,6,5.362866
1.0,6,5.368206
1.0,6,5.396926
0.0,2,5.39886
1.0,6,5.404194
1.0,6,5.434237
1.0,6,5.439144
0.0,5,5.443649
0.0,5,5.472677
0.0,3,5.474982
1.0,7,5.480987
1.0,6,5.51043
1.0,6,5.515451
1.0,7,5.521614
1.0,6,5.551601
1.0,7,5.557759
1.0,7,5.563932
1.0,6,5.593533
1.0,7,5.599701
0.0,2,5.60141
0.0,4,5.629261
1.0,6,5.63464
0.0,4,5.63806
1.0,9,5.670777
1.0,6,5.67614
1.0,6,5.681445
1.0,6,5.710597
1.0,6,5.715682
1.0,6,5.721052
0.0,2,5.747055
0.0,3,5.749616
1.0,6,5.754887
1.0,6,5.760091
1.0,6,5.789734
1.0,7,5.796133
1.0,7,5.826951
1.0,6,5.832332
1.0,6,5.837622
0.0,3,5.864968
1.0,6,5.870008
1.0,10,5.878958
1.0,7,5.909294
1.0,6,5.91464
1.0,9,5.946743
1.0,7,5.953092
1.0,8,5.984536
1.0,6,5.989689
0.0,2,5.991668
1.0,6,5.996896
0.0,2,6.023047
1.0,6,6.028001
1.0,6,6.033316
1.0,7,6.063751
1.0,6,6.068943
1.0,10,6.10169
0.0,2,6.10332
0.0,2,6.105106
0.0,2,6.106763
1.0,6,6.112184
0.0,3,6.139023
1.0,6,6.144147
1.0,6,6.14944
0.0,2,6.151222
0.0,3,6.178456
1.0,6,6.183524
1.0,6,6.188814
1.0,7,6.219573
1.0,6,6.224711
0.0,3,6.227346
1.0,6,6.257235
1.0,6,6.262202
1.0,6,6.267517
1.0,7,6.29773
1.0,6,6.302822
1.0,6,6.308218
0.0,3,6.33479
1.0,6,6.339728
0.0,2,6.341418
0.0,4,6.344958
0.0,5,6.373999
1.0,6,6.37925
1.0,6,6.384459
1.0,8,6.416087
1.0,6,6.42113
1.0,6,6.426441
1.0,6,6.456103
1.0,6,6.461375
1.0,8,6.492696
1.0,6,6.497538
1.0,7,6.503815
0.0,3,6.530778
1.0,6,6.535902
1.0,8,6.543053
0.0,3,6.570164
1.0,6,6.575322
1.0,6,6.580659
1.0,8,6.611946
1.0,6,6.617277
1.0,7,6.623356
1.0,7,6.654141
1.0,6,6.659503
0.0,2,6.661252
0.0,3,6.688134
1.0,6,6.693276
1.0,6,6.698608
1.0,7,6.729312
1.0,6,6.734576
0.0,2,6.736311
1.0,6,6.741581
1.0,7,6.772127
1.0,6,6.777357
1.0,6,6.807178
1.0,6,6.812154
1.0,7,6.818361
0.0,3,6.845292
1.0,6,6.850366
0.0,3,6.853203
1.0,6,6.858555
1.0,7,6.888872
0.0,3,6.891674
1.0,6,6.896977
0.0,3,6.924159
1.0,6,6.92924
0.0,5,6.933561
1.0,6,6.963551
1.0,6,6.968629
1.0,6,6.973892
1.0,7,7.004559
1.0,6,7.009744
1.0,6,7.014997
0.0,3,7.042284
1.0,6,7.047335
1.0,6,7.052661
1.0,7,7.083103
1.0,6,7.087987
1.0,6,7.092784
0.0,3,7.11989
1.0,6,7.125221
1.0,6,7.130582
1.0,7,7.161116
1.0,6,7.166231
1.0,6,7.171512
0.0,3,7.198443
1.0,6,7.2034
1.0,6,7.208683
1.0,7,7.239156
0.0,2,7.240689
1.0,7,7.246774
1.0,6,7.276491
1.0,6,7.281761
1.0,6,7.28705
1.0,7,7.31781
1.0,7,7.323979
0.0,2,7.325642
0.0,2,7.327458
1.0,6,7.357273
1.0,6,7.362515
1.0,7,7.368669
1.0,6,7.397802
1.0,6,7.403115
1.0,6,7.408294
1.0,7,7.438186
1.0,6,7.443409
1.0,7,7.473963
1.0,6,7.479096
1.0,7,7.485243
1.0,6,7.514777
1.0,6,7.520161
1.0,6,7.525364
1.0,6,7.554809
1.0,6,7.560159
1.0,6,7.589971
1.0,6,7.594904
1.0,6,7.600188
0.0,3,7.602881
1.0,6,7.632625
1.0,6,7.637901
1.0,6,7.643501
0.0,2,7.669862
1.0,6,7.675059
1.0,6,7.680365
1.0,6,7.709737
1.0,6,7.714763
0.0,3,7.717329
1.0,6,7.746816
1.0,7,7.75323
1.0,6,7.758539
1.0,6,7.788076
1.0,6,7.792988
0.0,2,7.794608
1.0,6,7.799926
1.0,7,7.830767
1.0,6,7.835934
1.0,7,7.866699
1.0,6,7.871981
1.0,6,7.87724
0.0,3,7.904172
1.0,6,7.909346
1.0,6,7.914553
1.0,7,7.944944
1.0,6,7.95009
1.0,6,7.955342
0.0,3,7.981635
1.0,6,7.986619
1.0,6,7.991889
0.0,2,7.993753
0.0,3,8.020946
1.0,6,8.02593
1.0,6,8.031199
1.0,7,8.061913
1.0,6,8.067047
1.0,6,8.072391
0.0,3,8.099608
0.0,2,8.101296
1.0,6,8.106355
1.0,6,8.111631
0.0,3,8.138626
1.0,6,8.143532
1.0,6,8.148831
0.0,5,8.177957
0.0,2,8.179739
1.0,6,8.185038
1.0,6,8.190321
0.0,3,8.216937
1.0,6,8.221868
1.0,6,8.227162
1.0,7,8.257936
1.0,6,8.263248
1.0,6,8.268525
0.0,3,8.295474
1.0,6,8.300372
1.0,6,8.30559
1.0,7,8.336302
1.0,6,8.341483
1.0,6,8.346765
0.0,3,8.373403
1.0,7,8.379547
1.0,6,8.384862
1.0,6,8.4158
1.0,6,8.421204
1.0,6,8.426464
0.0,3,8.453688
1.0,6,8.45861
1.0,6,8.4639
1.0,7,8.494686
1.0,6,8.499953
0.0,2,8.501632
1.0,8,8.533019
1.0,6,8.538197
1.0,6,8.54348
1.0,6,8.573241
1.0,7,8.579172
1.0,6,8.584473
1.0,6,8.613936
1.0,6,8.619305
1.0,8,8.650659
1.0,6,8.655899
1.0,6,8.661097
1.0,6,8.690874
1.0,6,8.69581
1.0,6,8.70112
0.0,3,8.728052
1.0,6,8.732932
1.0,6,8.737979
1.0,7,8.768511
1.0,6,8.773649
0.0,3,8.776049
1.0,8,8.807761
1.0,6,8.812897
1.0,6,8.818085
0.0,3,8.844974
1.0,6,8.850289
1.0,6,8.855487
1.0,7,8.885547
1.0,6,8.890555
1.0,6,8.895789
0.0,3,8.923001
1.0,6,8.928233
1.0,6,8.93356
1.0,8,8.964992
1.0,6,8.970037
1.0,6,8.975295
1.0,7,9.005846
1.0,6,9.011114
1.0,7,9.04155
1.0,6,9.046751
1.0,6,9.05197
1.0,6,9.081635
1.0,6,9.086823
1.0,6,9.092002
0.0,3,9.119065
1.0,6,9.124279
1.0,6,9.129535
1.0,7,9.159743
1.0,6,9.164922
1.0,6,9.170164
0.0,3,9.19741
1.0,6,9.202506
1.0,6,9.207782
1.0,7,9.238375
1.0,6,9.24358
1.0,6,9.248817
0.0,3,9.275721
1.0,6,9.280793
1.0,6,9.286106
1.0,7,9.316832
1.0,6,9.321997
1.0,6,9.327287
0.0,3,9.354088
1.0,6,9.359009
1.0,6,9.364299
1.0,7,9.394883
1.0,6,9.400146
1.0,6,9.405383
0.0,3,9.432497
1.0,6,9.437407
1.0,6,9.442606
1.0,7,9.473474
1.0,6,9.478839
1.0,6,9.484123
0.0,3,9.511217
1.0,7,9.517356
1.0,6,9.522593
1.0,6,9.552525
1.0,6,9.55745
1.0,6,9.56271
0.0,3,9.58985
1.0,6,9.594985
1.0,6,9.600255
1.0,7,9.630972
1.0,6,9.636231
1.0,6,9.641485
0.0,3,9.668656
1.0,6,9.67355
1.0,6,9.678755
1.0,7,9.709549
1.0,7,9.715657
1.0,6,9.72089
1.0,6,9.750607
1.0,6,9.755876
1.0,6,9.761101
1.0,6,9.790731
1.0,6,9.795988
1.0,6,9.825934
1.0,6,9.831144
1.0,6,9.83633
1.0,7,9.867109
1.0,6,9.872357
1.0,6,9.877673
0.0,3,9.904678
1.0,6,9.909859
1.0,6,9.915142
1.0,7,9.945792
1.0,6,9.951014
1.0,6,9.956279
0.0,3,9.983417
1.0,6,9.988619
1.0,6,9.993987
1.0,7,10.02569
1.0,6,10.031017
1.0,6,10.036226
0.0,3,10.063346
1.0,6,10.068271
1.0,6,10.073576
1.0,7,10.104404
1.0,6,10.109703
1.0,6,10.114948
0.0,3,10.142106
1.0,6,10.147159
1.0,6,10.152446
1.0,7,10.183099
1.0,6,10.188471
1.0,6,10.193775
0.0,3,10.220891
1.0,6,10.226104
1.0,6,10.231297
1.0,7,10.26158
1.0,6,10.266855
1.0,6,10.272072
0.0,4,10.299987
1.0,6,10.30512
1.0,6,10.310404
1.0,6,10.339933
1.0,6,10.345141
1.0,6,10.350429
0.0,3,10.37767
1.0,6,10.382676
1.0,7,10.388867
0.0,2,10.390574
1.0,6,10.419929
1.0,6,10.425204
1.0,6,10.43045
1.0,6,10.459968
1.0,7,10.466312
0.0,5,10.495101
1.0,6,10.500051
1.0,6,10.505417
1.0,7,10.535933
1.0,6,10.541307
1.0,6,10.546563
0.0,3,10.573621
1.0,6,10.578554
1.0,6,10.583835
1.0,7,10.61424
1.0,6,10.619585
1.0,6,10.624763
0.0,3,10.651859
1.0,6,10.656741
1.0,6,10.661993
1.0,7,10.692387
1.0,6,10.697682
1.0,6,10.703073
0.0,3,10.730723
1.0,6,10.735812
1.0,6,10.740975
0.0,5,10.770068
1.0,6,10.775187
1.0,6,10.780413
1.0,7,10.81096
1.0,6,10.816257
1.0,6,10.821521
0.0,3,10.84911
1.0,6,10.85431
1.0,6,10.859611
1.0,7,10.889961
1.0,6,10.895276
1.0,6,10.900516
0.0,3,10.927555
1.0,6,10.932683
1.0,6,10.93789
1.0,7,10.968489
1.0,6,10.97374
1.0,6,10.979031
0.0,3,11.005852
1.0,6,11.010823
1.0,6,11.016097
1.0,7,11.046364
1.0,6,11.051556
1.0,6,11.056789
0.0,3,11.083558
1.0,6,11.088496
1.0,6,11.093795
1.0,7,11.124599
1.0,6,11.129744
1.0,6,11.134989
0.0,3,11.162185
1.0,6,11.167176
1.0,6,11.172427
1.0,7,11.203077
1.0,6,11.20813
1.0,6,11.213332
0.0,3,11.240637
1.0,6,11.245976
1.0,6,11.251174
1.0,7,11.281775
1.0,6,11.286841
1.0,6,11.292108
0.0,3,11.319201
1.0,6,11.324547
1.0,6,11.329854
1.0,7,11.360435
1.0,6,11.36544
1.0,6,11.370684
0.0,3,11.39746
1.0,6,11.402743
1.0,6,11.407897
1.0,7,11.454868
1.0,6,11.460939
1.0,6,11.4667
0.0,3,11.521118
1.0,6,11.527987
1.0,6,11.534219
1.0,7,11.566766
1.0,6,11.571935
1.0,6,11.577148
0.0,3,11.603697
1.0,6,11.608583
1.0,6,11.613794
1.0,7,11.644293
1.0,6,11.649151
1.0,6,11.654371
0.0,3,11.681416
1.0,6,11.686602
1.0,6,11.691755
1.0,7,11.722373
1.0,6,11.727215
1.0,6,11.732526
0.0,3,11.759757
1.0,6,11.765024
1.0,6,11.770313
1.0,7,11.801047
1.0,6,11.806009
1.0,6,11.811305
0.0,3,11.838435
1.0,6,11.843559
1.0,6,11.848819
1.0,7,11.879482
1.0,6,11.884771
1.0,6,11.89021
0.0,3,11.918063
1.0,6,11.923413
1.0,6,11.928747
1.0,7,11.959558
1.0,6,11.964614
1.0,6,11.969825
0.0,3,11.996508
1.0,6,12.001681
1.0,6,12.006878
1.0,7,12.037046
1.0,6,12.042307
1.0,6,12.047522
0.0,3,12.074588
1.0,6,12.079755
1.0,7,12.086181
1.0,6,12.116455
1.0,6,12.121729
1.0,6,12.126949
0.0,3,12.153916
1.0,6,12.15911
1.0,6,12.164355
1.0,7,12.194729
1.0,6,12.200017
1.0,6,12.205274
0.0,3,12.232294
1.0,6,12.237473
1.0,6,12.242747
1.0,7,12.274403
1.0,6,12.279742
1.0,6,12.284989
0.0,3,12.312034
1.0,6,12.316925
1.0,6,12.322082
1.0,7,12.352805
1.0,6,12.35803
1.0,6,12.363217
0.0,3,12.390337
1.0,6,12.395475
1.0,6,12.400671
1.0,7,12.431467
1.0,6,12.436702
1.0,6,12.442108
0.0,3,12.469431
1.0,6,12.474789
1.0,6,12.480027
1.0,7,12.510945
1.0,6,12.516255
1.0,6,12.521404
0.0,3,12.548395
1.0,6,12.553551
1.0,6,12.558805
1.0,7,12.589461
1.0,6,12.594694
1.0,6,12.599902
0.0,3,12.627095
1.0,6,12.632239
1.0,6,12.63749
1.0,7,12.66787
1.0,6,12.673022
1.0,6,12.678314
0.0,3,12.705444
1.0,6,12.7105
1.0,6,12.715756
1.0,7,12.746419
1.0,6,12.751542
1.0,6,12.756797
0.0,3,12.783917
1.0,6,12.78895
1.0,6,12.794248
1.0,7,12.824879
1.0,6,12.829996
1.0,6,12.835281
0.0,3,12.861952
1.0,6,12.867126
1.0,6,12.872397
1.0,7,12.902986
1.0,6,12.908008
1.0,6,12.913237
0.0,3,12.94044
1.0,6,12.945677
1.0,6,12.95093
1.0,7,12.981385
1.0,6,12.986677
1.0,6,12.991874
0.0,3,13.018816
1.0,6,13.02367
1.0,6,13.028814
1.0,7,13.059341
1.0,6,13.06459
1.0,6,13.069813
0.0,3,13.096974
1.0,6,13.102109
1.0,6,13.107383
1.0,7,13.13814
1.0,6,13.143363
1.0,6,13.148551
0.0,3,13.175533
1.0,6,13.180697
1.0,6,13.185911
1.0,7,13.21656
1.0,6,13.221735
1.0,6,13.227039
0.0,3,13.25385
1.0,6,13.258922
1.0,6,13.264179
1.0,7,13.294828
1.0,6,13.299866
1.0,6,13.305099
0.0,3,13.332538
1.0,6,13.337756
1.0,6,13.343056
0.0,5,13.372252
1.0,6,13.377199
1.0,6,13.38248
1.0,7,13.412417
1.0,6,13.417301
1.0,6,13.422471
0.0,3,13.449632
1.0,6,13.454781
1.0,6,13.460039
1.0,7,13.490313
1.0,6,13.495619
1.0,6,13.500832
0.0,3,13.527661
1.0,6,13.532851
1.0,6,13.538156
1.0,7,13.568792
1.0,6,13.573965
1.0,6,13.579161
0.0,3,13.606119
1.0,6,13.611169
1.0,6,13.616401
1.0,7,13.646893
1.0,6,13.652114
1.0,6,13.657327
0.0,3,13.684245
1.0,6,13.689221
1.0,6,13.694418
1.0,7,13.724969
1.0,6,13.730006
1.0,6,13.735322
0.0,3,13.762406
1.0,6,13.767616
1.0,6,13.772779
1.0,7,13.803384
1.0,6,13.808337
1.0,6,13.813586
0.0,3,13.840702
1.0,6,13.845875
1.0,6,13.851057
1.0,7,13.881547
1.0,6,13.886433
1.0,6,13.891628
0.0,3,13.918776
1.0,6,13.923914
1.0,6,13.929216
1.0,7,13.959849
1.0,6,13.965128
1.0,6,13.970305
0.0,3,13.997433
1.0,6,14.002491
1.0,6,14.007727
1.0,7,14.038179
1.0,6,14.043344
1.0,6,14.048621
0.0,3,14.075902
1.0,6,14.080842
1.0,6,14.086026
1.0,7,14.116671
1.0,6,14.121843
1.0,6,14.127076
0.0,3,14.15427
1.0,6,14.159208
1.0,6,14.164439
1.0,7,14.194731
1.0,6,14.199709
1.0,6,14.204896
0.0,3,14.23164
1.0,6,14.236803
1.0,6,14.241992
1.0,7,14.272425
1.0,6,14.277186
1.0,6,14.282433
0.0,3,14.309621
1.0,6,14.314761
1.0,6,14.320007
1.0,7,14.35056
1.0,6,14.355807
1.0,6,14.361063
0.0,3,14.388407
1.0,6,14.393532
1.0,6,14.398847
1.0,7,14.429342
1.0,6,14.434744
1.0,6,14.458513
0.0,3,14.488453
1.0,6,14.493763
1.0,6,14.49907
1.0,7,14.529428
1.0,6,14.534335
1.0,6,14.539654
0.0,3,14.56686
1.0,6,14.572009
1.0,6,14.57727
1.0,7,14.607765
1.0,6,14.613052
1.0,6,14.61836
0.0,3,14.645568
1.0,6,14.65068
1.0,6,14.655925
1.0,7,14.685871
1.0,6,14.691047
1.0,6,14.696327
0.0,3,14.723608
1.0,6,14.728515
1.0,6,14.733663
1.0,7,14.76425
1.0,6,14.769456
1.0,6,14.774704
0.0,3,14.802125
1.0,6,14.807218
1.0,6,14.812514
1.0,7,14.84312
1.0,6,14.848222
1.0,6,14.853466
0.0,3,14.880691
1.0,6,14.885545
1.0,6,14.89079
1.0,7,14.921703
1.0,6,14.926881
1.0,6,14.932092
0.0,3,14.959289
1.0,6,14.964595
1.0,6,14.969883
1.0,7,15.000493
1.0,6,15.005492
1.0,6,15.010778
0.0,3,15.037948
1.0,6,15.04321
1.0,6,15.048535
1.0,7,15.079422
1.0,6,15.084602
1.0,6,15.089851
0.0,3,15.117278
1.0,6,15.122548
1.0,6,15.127951
1.0,7,15.159424
1.0,6,15.164657
1.0,6,15.169925
0.0,3,15.19717
1.0,6,15.202316
1.0,6,15.207603
1.0,7,15.239175
1.0,6,15.244472
1.0,6,15.249756
0.0,3,15.276913
1.0,6,15.282065
1.0,6,15.287304
1.0,7,15.317913
1.0,6,15.323198
1.0,6,15.328536
0.0,3,15.355161
1.0,6,15.360175
1.0,6,15.365494
1.0,7,15.396236
1.0,6,15.401429
1.0,6,15.406873
0.0,3,15.434854
1.0,6,15.440174
1.0,6,15.445496
1.0,7,15.476167
1.0,6,15.481414
1.0,6,15.486678
0.0,3,15.513792
1.0,6,15.518904
1.0,6,15.524162
1.0,7,15.554617
1.0,6,15.559738
1.0,6,15.565014
0.0,3,15.592093
1.0,6,15.597143
1.0,6,15.602401
1.0,7,15.633116
1.0,6,15.638269
1.0,6,15.643567
0.0,3,15.670625
1.0,6,15.675631
1.0,6,15.681004
1.0,7,15.71138
1.0,6,15.716485
1.0,6,15.721738
0.0,3,15.749055
1.0,6,15.754402
1.0,6,15.759759
1.0,7,15.79107
1.0,6,15.796391
1.0,6,15.801622
0.0,3,15.828936
1.0,6,15.833989
1.0,6,15.8393
1.0,7,15.870002
1.0,6,15.875168
1.0,6,15.880458
0.0,3,15.907427
1.0,6,15.912409
1.0,6,15.917671
1.0,7,15.948184
1.0,6,15.953365
1.0,6,15.958643
0.0,3,15.985725
1.0,6,15.990647
1.0,6,15.995995
1.0,7,16.026622
1.0,6,16.031676
1.0,6,16.03699
0.0,3,16.064285
1.0,6,16.06965
1.0,6,16.074891
1.0,7,16.105596
1.0,6,16.110713
1.0,6,16.116239
0.0,3,16.144236
1.0,6,16.149372
1.0,6,16.154672
1.0,7,16.186278
1.0,6,16.191586
1.0,6,16.196851
0.0,3,16.224207
1.0,6,16.229422
1.0,6,16.234735
1.0,7,16.265464
1.0,6,16.270727
1.0,6,16.276043
0.0,3,16.303089
1.0,6,16.30828
1.0,6,16.313562
1.0,7,16.343852
1.0,6,16.349076
1.0,6,16.354373
0.0,3,16.381203
1.0,6,16.386241
1.0,6,16.391558
1.0,7,16.421986
1.0,6,16.427105
1.0,6,16.432315
0.0,3,16.459421
1.0,6,16.464402
1.0,6,16.469689
1.0,7,16.500311
1.0,6,16.505347
1.0,6,16.510641
0.0,3,16.537945
1.0,6,16.543272
1.0,6,16.548528
1.0,7,16.579038
1.0,6,16.584083
1.0,6,16.589326
0.0,3,16.616566
1.0,6,16.621919
1.0,6,16.627169
1.0,7,16.657886
1.0,6,16.662956
1.0,6,16.668156
0.0,3,16.695269
1.0,6,16.700428
1.0,6,16.705631
1.0,7,16.736301
1.0,6,16.741249
1.0,6,16.746439
0.0,3,16.773646
1.0,6,16.778947
1.0,6,16.784174
1.0,7,16.814783
1.0,6,16.819749
1.0,6,16.824996
0.0,3,16.851943
1.0,6,16.857102
1.0,6,16.862247
1.0,7,16.892805
1.0,6,16.897972
1.0,6,16.903208
0.0,3,16.930522
1.0,6,16.935623
1.0,6,16.940898
1.0,7,16.972424
1.0,6,16.977432
1.0,6,16.982674
0.0,3,17.009759
1.0,6,17.014882
1.0,6,17.020065
1.0,7,17.050707
1.0,6,17.055977
1.0,6,17.061167
0.0,3,17.088207
1.0,6,17.093288
1.0,6,17.098536
