# {"t_start": 1636398183.677242, "env_id": "FrozenLake-v1"} 
r,l,t
1.0,7,6.108339
1.0,6,6.113417
1.0,6,6.118796
0.0,3,6.145495
1.0,7,6.151693
1.0,6,6.156997
1.0,6,6.186874
1.0,6,6.192085
1.0,7,6.198321
1.0,6,6.227885
1.0,6,6.233114
1.0,8,6.264804
1.0,6,6.269782
1.0,6,6.275046
1.0,6,6.304361
1.0,6,6.309427
1.0,7,6.315699
1.0,6,6.34462
1.0,6,6.349858
1.0,6,6.355055
0.0,5,6.384074
1.0,6,6.38943
1.0,6,6.394759
1.0,6,6.424341
1.0,6,6.429461
0.0,2,6.431215
1.0,6,6.461066
1.0,6,6.466189
1.0,6,6.471431
0.0,3,6.498343
1.0,6,6.503267
1.0,6,6.508525
0.0,2,6.510425
0.0,3,6.537269
1.0,6,6.542424
1.0,6,6.547842
1.0,7,6.578474
1.0,6,6.583669
1.0,6,6.589016
0.0,3,6.615872
1.0,6,6.621022
1.0,6,6.626373
0.0,3,6.629131
1.0,6,6.658902
1.0,6,6.66429
1.0,8,6.695661
1.0,6,6.700795
1.0,7,6.707029
0.0,3,6.734059
1.0,7,6.740255
1.0,8,6.747389
1.0,6,6.777021
1.0,7,6.783102
1.0,6,6.812948
1.0,6,6.818012
0.0,3,6.820484
1.0,7,6.826683
0.0,2,6.852933
1.0,6,6.857991
1.0,6,6.863244
1.0,6,6.893019
1.0,6,6.89821
1.0,6,6.903588
0.0,3,6.930662
1.0,6,6.935776
1.0,6,6.941091
0.0,5,6.970094
1.0,6,6.975184
1.0,6,6.980449
1.0,7,7.011183
1.0,6,7.016318
0.0,3,7.019081
1.0,6,7.048902
0.0,2,7.050602
1.0,6,7.05568
1.0,6,7.061021
0.0,3,7.08792
1.0,6,7.092892
1.0,6,7.097733
1.0,7,7.128142
1.0,6,7.133552
1.0,6,7.138902
0.0,3,7.165959
0.0,3,7.168555
1.0,6,7.173725
1.0,6,7.179053
1.0,6,7.208345
1.0,6,7.213509
1.0,6,7.218795
0.0,2,7.244993
1.0,6,7.249926
1.0,6,7.25526
1.0,6,7.284803
1.0,6,7.290198
1.0,6,7.295573
0.0,3,7.322581
1.0,6,7.327834
0.0,4,7.331437
1.0,8,7.363086
1.0,6,7.368239
1.0,6,7.373538
1.0,6,7.402634
1.0,6,7.407929
1.0,6,7.413104
0.0,3,7.439698
1.0,6,7.444652
1.0,6,7.449889
1.0,8,7.481477
1.0,6,7.486635
1.0,7,7.492795
1.0,6,7.522311
1.0,6,7.527714
1.0,6,7.557252
0.0,5,7.561455
1.0,6,7.566777
1.0,6,7.596499
1.0,6,7.601477
1.0,6,7.606764
1.0,7,7.637407
1.0,6,7.64268
1.0,6,7.648301
0.0,4,7.676505
1.0,6,7.681649
1.0,6,7.686968
1.0,6,7.716288
1.0,6,7.721284
1.0,6,7.726526
0.0,3,7.753333
1.0,6,7.758727
1.0,6,7.76407
1.0,7,7.794534
1.0,6,7.799467
1.0,6,7.804768
0.0,3,7.831953
1.0,6,7.837236
1.0,6,7.842416
1.0,7,7.873261
1.0,6,7.878542
0.0,3,7.881101
1.0,6,7.910681
1.0,6,7.915904
1.0,6,7.921123
1.0,7,7.951497
1.0,6,7.956652
1.0,6,7.961954
0.0,3,7.988177
1.0,6,7.993186
1.0,6,7.998463
1.0,7,8.02931
1.0,6,8.034398
1.0,6,8.039662
0.0,3,8.066749
1.0,6,8.071758
1.0,7,8.078021
1.0,6,8.107902
1.0,6,8.112933
1.0,6,8.118227
0.0,3,8.145194
1.0,6,8.150115
1.0,6,8.155377
0.0,3,8.158219
1.0,6,8.188035
1.0,6,8.193407
1.0,6,8.198664
1.0,6,8.227735
1.0,6,8.232853
1.0,6,8.262633
1.0,6,8.267916
1.0,6,8.273179
1.0,7,8.303788
1.0,6,8.308701
1.0,6,8.314026
0.0,3,8.341084
1.0,6,8.346185
1.0,6,8.351507
0.0,5,8.379973
1.0,6,8.385192
1.0,6,8.390494
1.0,7,8.422362
1.0,6,8.427773
1.0,6,8.433038
0.0,3,8.460202
1.0,6,8.465173
1.0,6,8.470427
1.0,7,8.501216
1.0,6,8.506478
1.0,6,8.511723
0.0,3,8.538559
1.0,6,8.54367
1.0,6,8.548979
1.0,7,8.579667
1.0,6,8.584672
1.0,6,8.590035
0.0,3,8.617072
1.0,6,8.622286
1.0,6,8.627561
1.0,7,8.658135
1.0,6,8.663386
1.0,6,8.668573
0.0,3,8.695684
1.0,6,8.700615
1.0,7,8.706837
1.0,6,8.736308
1.0,6,8.741139
1.0,6,8.746321
0.0,3,8.773275
1.0,6,8.778313
1.0,6,8.783623
1.0,7,8.814254
1.0,6,8.819393
1.0,6,8.824586
0.0,3,8.851451
1.0,6,8.856759
1.0,6,8.861971
1.0,7,8.89201
0.0,3,8.894447
1.0,6,8.899648
1.0,6,8.929392
1.0,6,8.93463
1.0,6,8.93999
1.0,7,8.970584
1.0,6,8.97557
1.0,6,8.980849
0.0,3,9.008196
1.0,6,9.013405
1.0,6,9.018636
1.0,7,9.048989
1.0,6,9.054225
1.0,6,9.059458
0.0,3,9.086419
1.0,6,9.091529
1.0,6,9.096726
1.0,7,9.127465
1.0,6,9.132743
1.0,6,9.137932
0.0,3,9.164652
1.0,6,9.169725
1.0,6,9.174991
1.0,7,9.205806
1.0,6,9.210939
1.0,6,9.216217
0.0,3,9.243148
1.0,6,9.248205
1.0,6,9.253523
1.0,7,9.284005
1.0,6,9.289174
1.0,6,9.294515
0.0,3,9.321801
1.0,6,9.326808
1.0,6,9.332122
1.0,7,9.36245
1.0,6,9.367466
1.0,6,9.372748
0.0,3,9.39959
1.0,6,9.40484
1.0,6,9.410058
1.0,8,9.441837
1.0,6,9.446817
1.0,6,9.452042
1.0,6,9.481831
1.0,6,9.487161
1.0,6,9.492443
1.0,6,9.522095
1.0,6,9.527325
1.0,6,9.55719
1.0,6,9.562169
1.0,6,9.567352
0.0,5,9.596302
1.0,6,9.601451
1.0,6,9.606723
1.0,7,9.637541
1.0,6,9.642777
1.0,6,9.648041
0.0,3,9.67518
1.0,6,9.680114
1.0,6,9.685302
0.0,5,9.71435
1.0,6,9.719518
1.0,6,9.724729
1.0,7,9.755421
1.0,6,9.760727
1.0,6,9.765942
0.0,3,9.793084
1.0,6,9.798241
1.0,6,9.803465
1.0,7,9.834202
1.0,6,9.839443
1.0,6,9.844628
0.0,4,9.872877
1.0,6,9.878033
1.0,6,9.883336
1.0,6,9.91297
1.0,6,9.91824
1.0,6,9.923493
0.0,3,9.950507
1.0,6,9.95569
1.0,6,9.960969
1.0,7,9.991762
1.0,6,9.997102
1.0,6,10.002453
0.0,3,10.030367
1.0,6,10.035704
1.0,6,10.040947
1.0,7,10.071645
1.0,6,10.076615
1.0,6,10.081973
0.0,3,10.109082
1.0,6,10.114301
1.0,6,10.119532
1.0,7,10.150334
1.0,6,10.155476
1.0,6,10.16077
0.0,3,10.187761
1.0,6,10.193026
1.0,6,10.198369
1.0,7,10.229099
1.0,6,10.234356
1.0,6,10.239595
0.0,3,10.266324
1.0,6,10.271476
1.0,6,10.276783
1.0,7,10.307398
1.0,6,10.312581
1.0,6,10.317847
0.0,3,10.344672
1.0,6,10.349808
1.0,6,10.355196
1.0,7,10.386001
1.0,6,10.391065
1.0,6,10.396327
0.0,3,10.423104
1.0,6,10.428083
1.0,6,10.433408
1.0,7,10.46431
1.0,6,10.469387
1.0,6,10.474669
0.0,3,10.501626
1.0,6,10.506583
1.0,6,10.511937
1.0,7,10.542481
1.0,6,10.547864
1.0,6,10.553127
0.0,3,10.580189
1.0,6,10.585141
1.0,6,10.590416
1.0,7,10.620827
1.0,6,10.626164
1.0,6,10.631335
0.0,3,10.658389
1.0,6,10.663307
1.0,6,10.668513
1.0,7,10.698931
1.0,6,10.704203
1.0,6,10.709545
0.0,3,10.737196
1.0,6,10.742351
1.0,6,10.747489
1.0,7,10.778354
1.0,6,10.783584
1.0,6,10.788801
0.0,3,10.815717
1.0,6,10.820929
1.0,6,10.826159
1.0,7,10.85737
1.0,6,10.862664
1.0,6,10.867951
0.0,3,10.894678
1.0,6,10.899877
1.0,6,10.905135
1.0,7,10.935838
1.0,6,10.94106
1.0,6,10.946308
0.0,3,10.973248
1.0,6,10.978392
1.0,6,10.98367
1.0,7,11.014152
1.0,6,11.019224
1.0,6,11.024463
0.0,3,11.051102
1.0,6,11.05618
1.0,6,11.061453
1.0,7,11.091856
1.0,6,11.096902
1.0,6,11.102165
0.0,3,11.129355
1.0,6,11.134431
1.0,6,11.139666
1.0,7,11.17051
1.0,6,11.175599
1.0,6,11.180828
0.0,3,11.207791
1.0,6,11.212743
1.0,6,11.21799
1.0,7,11.249025
1.0,6,11.25432
1.0,6,11.259522
0.0,3,11.286526
1.0,6,11.291492
1.0,6,11.296829
1.0,7,11.327565
1.0,6,11.332903
1.0,6,11.338178
0.0,3,11.365107
1.0,6,11.370018
1.0,6,11.375254
1.0,7,11.405712
1.0,6,11.411032
1.0,6,11.416211
0.0,3,11.45902
1.0,6,11.465215
1.0,6,11.471049
1.0,7,11.529906
1.0,6,11.536644
1.0,6,11.542704
0.0,3,11.571443
1.0,6,11.576524
1.0,6,11.581803
1.0,7,11.611976
1.0,6,11.616999
1.0,6,11.622198
0.0,3,11.649054
1.0,6,11.653873
1.0,6,11.659003
1.0,7,11.689712
1.0,6,11.694894
1.0,6,11.700135
0.0,3,11.727097
1.0,6,11.731965
1.0,6,11.737133
1.0,7,11.768037
1.0,6,11.773416
1.0,6,11.778691
0.0,3,11.805795
1.0,6,11.810718
1.0,6,11.815975
1.0,7,11.846705
1.0,6,11.851898
1.0,6,11.857148
0.0,3,11.884253
1.0,6,11.889508
1.0,6,11.894692
1.0,7,11.926442
1.0,6,11.931827
1.0,6,11.937176
0.0,3,11.964309
1.0,6,11.969248
1.0,6,11.974535
1.0,7,12.004851
1.0,6,12.010108
1.0,6,12.015276
0.0,3,12.041853
1.0,6,12.046982
1.0,6,12.052201
1.0,7,12.082964
1.0,6,12.088235
1.0,6,12.093759
0.0,3,12.121221
1.0,6,12.126437
1.0,6,12.13172
1.0,8,12.163369
1.0,6,12.168624
1.0,6,12.173864
1.0,6,12.203042
1.0,6,12.208382
1.0,6,12.213625
1.0,6,12.243247
1.0,6,12.248518
1.0,6,12.279067
1.0,6,12.284488
1.0,6,12.289714
1.0,7,12.320428
1.0,6,12.325354
1.0,6,12.330555
0.0,3,12.35766
1.0,6,12.362795
1.0,6,12.367989
1.0,7,12.398749
1.0,6,12.403951
1.0,6,12.409165
0.0,3,12.436276
1.0,6,12.441448
1.0,6,12.446693
1.0,7,12.477862
1.0,6,12.483277
1.0,6,12.48849
0.0,3,12.515779
1.0,6,12.520946
1.0,6,12.526197
1.0,7,12.556749
1.0,6,12.562013
1.0,6,12.567295
0.0,3,12.594252
1.0,6,12.599435
1.0,6,12.604654
1.0,7,12.635455
1.0,6,12.640651
1.0,6,12.645923
0.0,3,12.67262
1.0,6,12.677696
1.0,6,12.68296
0.0,5,12.711893
1.0,6,12.716964
1.0,6,12.722254
1.0,7,12.752898
1.0,6,12.758019
1.0,6,12.763277
0.0,3,12.790379
1.0,6,12.795431
1.0,6,12.800724
1.0,7,12.831355
1.0,6,12.836482
1.0,6,12.84174
0.0,3,12.868397
1.0,6,12.873583
1.0,6,12.878842
1.0,7,12.909408
1.0,6,12.91445
1.0,6,12.919702
0.0,3,12.946865
1.0,6,12.952123
1.0,6,12.957349
1.0,7,12.98794
1.0,6,12.993227
1.0,6,12.998419
0.0,3,13.025345
1.0,6,13.030235
1.0,6,13.035335
1.0,7,13.065893
1.0,6,13.071134
1.0,6,13.076344
0.0,3,13.103502
1.0,6,13.108642
1.0,6,13.113913
1.0,7,13.14474
1.0,6,13.149933
1.0,6,13.155139
0.0,3,13.182091
1.0,6,13.187253
1.0,6,13.192494
1.0,7,13.223147
1.0,6,13.228302
1.0,6,13.233614
0.0,3,13.260403
1.0,6,13.265461
1.0,6,13.27073
1.0,7,13.301435
1.0,6,13.306451
1.0,6,13.311675
0.0,3,13.339072
1.0,6,13.344332
1.0,6,13.349647
1.0,7,13.380556
1.0,6,13.385628
1.0,6,13.39086
0.0,3,13.41718
1.0,6,13.422034
1.0,6,13.427114
1.0,7,13.457942
1.0,6,13.463176
1.0,6,13.468427
0.0,3,13.495034
1.0,6,13.500241
1.0,6,13.505442
1.0,7,13.536002
1.0,6,13.541218
1.0,6,13.546528
0.0,3,13.573519
1.0,6,13.578598
1.0,6,13.583802
1.0,7,13.614423
1.0,6,13.619537
1.0,6,13.624764
0.0,3,13.65165
1.0,6,13.656744
1.0,6,13.662024
1.0,7,13.692539
1.0,6,13.697585
1.0,6,13.702813
0.0,3,13.72967
1.0,6,13.734681
1.0,6,13.739937
1.0,7,13.770781
1.0,6,13.77597
1.0,6,13.781176
0.0,3,13.808122
1.0,6,13.813044
1.0,6,13.81826
1.0,7,13.849001
1.0,6,13.85424
1.0,6,13.859424
0.0,3,13.886291
1.0,6,13.891165
1.0,6,13.896268
1.0,7,13.927084
1.0,6,13.932323
1.0,6,13.937602
0.0,3,13.964595
1.0,6,13.969774
1.0,6,13.975008
1.0,7,14.005761
1.0,6,14.010904
1.0,6,14.016099
0.0,3,14.042901
1.0,6,14.047996
1.0,6,14.053305
1.0,7,14.08421
1.0,6,14.089258
1.0,6,14.094424
0.0,3,14.121379
1.0,6,14.126432
1.0,6,14.131733
1.0,7,14.162563
1.0,6,14.167606
1.0,6,14.172845
0.0,3,14.199484
1.0,6,14.204394
1.0,6,14.209636
1.0,7,14.239928
1.0,6,14.245183
1.0,6,14.250413
0.0,3,14.277191
1.0,6,14.282004
1.0,6,14.287026
1.0,7,14.317916
1.0,6,14.323156
1.0,6,14.328387
0.0,3,14.355304
1.0,6,14.360455
1.0,6,14.365733
1.0,7,14.396767
1.0,6,14.401938
1.0,6,14.407259
0.0,3,14.434081
1.0,6,14.439323
1.0,6,14.462526
1.0,7,14.496841
1.0,6,14.502226
1.0,6,14.507487
0.0,3,14.534164
1.0,6,14.539135
1.0,6,14.544315
1.0,7,14.575194
1.0,6,14.580439
1.0,6,14.585704
0.0,3,14.612551
1.0,6,14.617708
1.0,6,14.623054
1.0,7,14.653928
1.0,6,14.659107
1.0,6,14.664345
0.0,3,14.690688
1.0,6,14.695737
1.0,6,14.700996
1.0,7,14.731965
1.0,6,14.736899
1.0,6,14.742058
0.0,3,14.769014
1.0,6,14.774072
1.0,6,14.779401
1.0,7,14.810466
1.0,6,14.815653
1.0,6,14.820978
0.0,3,14.847896
1.0,6,14.852908
1.0,6,14.85816
1.0,7,14.889065
1.0,6,14.894082
1.0,6,14.89933
0.0,3,14.926419
1.0,6,14.93149
1.0,6,14.936783
0.0,5,14.965706
1.0,6,14.971025
1.0,6,14.976318
1.0,7,15.006934
1.0,6,15.011944
1.0,6,15.01722
0.0,3,15.044399
1.0,6,15.049669
1.0,6,15.054984
1.0,7,15.085778
1.0,6,15.091045
1.0,6,15.096319
0.0,3,15.123714
1.0,6,15.129021
1.0,6,15.134357
1.0,7,15.165817
1.0,6,15.171153
1.0,6,15.176404
0.0,3,15.2036
1.0,6,15.208793
1.0,6,15.214071
0.0,5,15.243695
1.0,6,15.24906
1.0,6,15.254339
1.0,7,15.285152
1.0,6,15.290373
1.0,6,15.295645
0.0,3,15.322554
1.0,6,15.327717
1.0,6,15.333083
1.0,7,15.363403
1.0,6,15.368549
1.0,6,15.373847
0.0,3,15.400878
1.0,6,15.40597
1.0,6,15.411249
1.0,7,15.44316
1.0,6,15.448525
1.0,6,15.453815
0.0,3,15.480809
1.0,6,15.485954
1.0,6,15.491244
1.0,7,15.522062
1.0,6,15.527234
1.0,6,15.532506
0.0,3,15.559258
1.0,6,15.564319
1.0,6,15.56961
1.0,7,15.600354
1.0,6,15.605501
1.0,6,15.610742
0.0,3,15.637764
1.0,6,15.642825
1.0,6,15.648168
1.0,7,15.678865
1.0,6,15.683977
1.0,6,15.689305
0.0,3,15.716011
1.0,6,15.72101
1.0,6,15.726336
1.0,7,15.757373
1.0,6,15.762741
1.0,6,15.768152
0.0,3,15.79551
1.0,6,15.80084
1.0,6,15.806199
1.0,7,15.837173
1.0,6,15.842315
1.0,6,15.847644
0.0,3,15.8746
0.0,5,15.878953
1.0,6,15.88423
1.0,6,15.913845
1.0,6,15.918854
1.0,6,15.924115
1.0,7,15.954639
1.0,6,15.959824
1.0,6,15.965096
0.0,3,15.992154
1.0,6,15.997091
1.0,6,16.002447
1.0,7,16.033061
1.0,6,16.038149
1.0,6,16.043467
0.0,3,16.070687
1.0,6,16.076086
1.0,6,16.08133
1.0,7,16.112013
1.0,6,16.117114
1.0,6,16.122474
0.0,3,16.150528
1.0,6,16.155792
1.0,6,16.161052
1.0,7,16.192605
1.0,6,16.197987
1.0,6,16.203274
0.0,3,16.230587
1.0,6,16.235834
1.0,6,16.24114
1.0,7,16.271878
1.0,6,16.277147
1.0,6,16.282449
0.0,3,16.309497
1.0,6,16.314701
1.0,6,16.319975
1.0,7,16.350264
1.0,6,16.355473
1.0,6,16.360795
0.0,3,16.387633
1.0,6,16.392666
1.0,6,16.397965
1.0,7,16.428398
1.0,6,16.433545
1.0,6,16.438728
0.0,3,16.465811
1.0,6,16.470814
1.0,6,16.476114
1.0,7,16.506717
1.0,6,16.511782
1.0,6,16.517079
0.0,3,16.54435
1.0,6,16.549691
1.0,6,16.55496
1.0,7,16.585471
1.0,6,16.59052
1.0,6,16.595766
0.0,3,16.622952
1.0,6,16.628347
1.0,6,16.633571
1.0,7,16.664298
1.0,6,16.669384
1.0,6,16.674591
0.0,3,16.701675
1.0,6,16.706856
1.0,6,16.712045
1.0,7,16.74271
