# {"t_start": 1636398183.676482, "env_id": "FrozenLake-v1"} 
r,l,t
0.0,13,2.154323
0.0,6,2.159477
0.0,4,2.163038
0.0,2,2.165003
0.0,3,2.192313
0.0,4,2.195622
0.0,10,2.204345
0.0,4,2.232043
0.0,3,2.234596
0.0,16,2.272835
0.0,2,2.274416
0.0,2,2.276294
0.0,2,2.278227
0.0,8,2.310183
0.0,6,2.315199
0.0,4,2.318674
0.0,6,2.349314
0.0,2,2.351188
0.0,3,2.353624
0.0,4,2.35741
0.0,5,2.361901
0.0,6,2.391632
0.0,4,2.395287
0.0,3,2.398025
0.0,4,2.401646
0.0,6,2.431502
0.0,8,2.438347
1.0,8,2.469863
0.0,5,2.474307
0.0,7,2.480606
0.0,8,2.512308
0.0,7,2.518417
0.0,10,2.552151
0.0,6,2.557348
0.0,3,2.560166
0.0,4,2.588422
0.0,4,2.591617
0.0,7,2.597232
0.0,3,2.599974
0.0,6,2.6298
0.0,9,2.637812
0.0,3,2.640323
1.0,12,2.675444
0.0,3,2.678082
0.0,3,2.705486
0.0,2,2.707256
0.0,2,2.709094
0.0,4,2.712728
0.0,8,2.719922
0.0,4,2.747707
1.0,11,2.757669
1.0,8,2.789271
0.0,3,2.791745
0.0,5,2.796046
0.0,4,2.823896
0.0,4,2.827519
0.0,3,2.830269
0.0,2,2.832226
1.0,12,2.867343
0.0,11,2.876635
0.0,3,2.904116
0.0,16,2.9433
0.0,2,2.944951
0.0,2,2.946645
0.0,3,2.94933
0.0,3,2.95194
0.0,3,2.954638
0.0,5,2.983815
0.0,2,2.985431
0.0,7,2.991669
1.0,6,2.997184
0.0,2,3.023653
1.0,9,3.031463
0.0,2,3.033298
0.0,5,3.062398
0.0,2,3.064202
0.0,7,3.07048
0.0,4,3.074178
0.0,4,3.102678
1.0,6,3.107795
0.0,4,3.111359
0.0,5,3.115773
0.0,10,3.149117
0.0,2,3.151046
0.0,4,3.154554
0.0,8,3.186338
0.0,9,3.194462
0.0,6,3.224207
0.0,4,3.227818
0.0,5,3.232386
0.0,4,3.236105
0.0,3,3.263275
0.0,2,3.264947
1.0,6,3.270434
1.0,7,3.301384
0.0,6,3.306832
0.0,3,3.309674
0.0,2,3.311553
0.0,3,3.314329
0.0,3,3.341654
0.0,3,3.344297
1.0,10,3.353158
1.0,6,3.383179
1.0,10,3.392176
0.0,9,3.424815
0.0,5,3.428762
0.0,5,3.43295
0.0,10,3.466438
0.0,2,3.468301
1.0,13,3.504503
1.0,7,3.510959
0.0,4,3.514576
0.0,3,3.541665
0.0,5,3.546062
1.0,7,3.552753
0.0,3,3.579745
1.0,9,3.587871
0.0,6,3.593472
0.0,5,3.622669
0.0,2,3.624478
0.0,6,3.629892
0.0,5,3.63448
0.0,4,3.662452
0.0,2,3.664316
1.0,8,3.671718
1.0,7,3.702175
0.0,4,3.705576
0.0,3,3.708296
0.0,3,3.711122
1.0,8,3.742999
0.0,5,3.747618
0.0,3,3.750423
0.0,2,3.75222
0.0,3,3.779235
1.0,7,3.785534
1.0,7,3.791702
0.0,2,3.793491
0.0,2,3.819498
0.0,2,3.821135
0.0,3,3.823591
0.0,6,3.828961
0.0,2,3.830794
0.0,5,3.859917
0.0,5,3.864088
0.0,2,3.865896
1.0,6,3.871596
0.0,5,3.900012
0.0,3,3.902508
0.0,2,3.904315
1.0,11,3.938899
1.0,6,3.943998
1.0,6,3.949297
0.0,3,3.976775
0.0,2,3.978771
0.0,3,3.981568
1.0,7,3.987894
0.0,5,4.015944
0.0,2,4.01787
0.0,2,4.019743
0.0,2,4.021575
1.0,10,4.030777
0.0,2,4.056968
0.0,3,4.059559
1.0,7,4.06562
1.0,8,4.097141
0.0,2,4.098948
0.0,2,4.10066
1.0,8,4.107911
1.0,8,4.13972
1.0,6,4.145092
0.0,3,4.147908
0.0,4,4.17578
1.0,8,4.182778
0.0,3,4.185517
1.0,9,4.217399
1.0,6,4.222311
1.0,7,4.251866
0.0,5,4.256239
0.0,3,4.258679
0.0,4,4.26236
0.0,5,4.291219
1.0,7,4.297432
0.0,3,4.300054
1.0,6,4.305866
1.0,6,4.336355
0.0,2,4.33811
1.0,6,4.34342
1.0,7,4.373917
1.0,9,4.381868
1.0,6,4.411774
1.0,6,4.41672
1.0,6,4.42218
0.0,2,4.423982
0.0,3,4.451067
0.0,3,4.453884
1.0,6,4.459227
1.0,8,4.491055
1.0,6,4.496071
0.0,3,4.49874
1.0,8,4.530457
1.0,6,4.53578
1.0,9,4.543976
0.0,2,4.570402
1.0,6,4.575431
0.0,2,4.577223
1.0,9,4.609637
0.0,2,4.611519
0.0,3,4.614154
1.0,7,4.620509
0.0,4,4.648525
0.0,5,4.652994
1.0,9,4.661178
0.0,3,4.688286
0.0,3,4.69095
1.0,6,4.696139
1.0,6,4.701363
0.0,4,4.72933
1.0,6,4.734255
0.0,3,4.736974
0.0,3,4.739735
0.0,3,4.766413
1.0,7,4.772321
1.0,6,4.777735
1.0,6,4.807768
0.0,2,4.809644
1.0,6,4.814692
1.0,8,4.846335
1.0,6,4.851365
0.0,2,4.853416
0.0,5,4.857782
0.0,3,4.884746
1.0,6,4.889992
0.0,2,4.891815
1.0,7,4.898031
1.0,6,4.927917
1.0,7,4.933982
1.0,12,4.968712
1.0,6,4.973647
1.0,8,5.005248
1.0,6,5.010737
1.0,6,5.016096
1.0,6,5.045771
1.0,9,5.053624
0.0,2,5.055569
1.0,6,5.086171
0.0,5,5.090755
0.0,3,5.093435
1.0,7,5.124182
1.0,6,5.129687
1.0,7,5.13592
1.0,9,5.168387
1.0,8,5.175531
1.0,8,5.207507
0.0,3,5.210115
1.0,6,5.215482
1.0,7,5.246797
1.0,6,5.252166
1.0,6,5.28246
1.0,7,5.288487
1.0,7,5.294723
0.0,3,5.322154
1.0,6,5.327405
1.0,6,5.332774
1.0,9,5.365092
1.0,7,5.371107
1.0,6,5.400199
1.0,6,5.405226
1.0,6,5.410662
0.0,5,5.439824
1.0,7,5.44567
1.0,6,5.451034
0.0,3,5.453719
1.0,6,5.483174
1.0,9,5.491062
0.0,2,5.492976
1.0,8,5.523704
1.0,6,5.528983
0.0,2,5.530838
1.0,6,5.560702
1.0,6,5.566014
1.0,6,5.571312
1.0,6,5.600915
1.0,6,5.606161
1.0,7,5.636492
1.0,6,5.641906
1.0,7,5.648272
0.0,3,5.675328
1.0,7,5.681654
1.0,6,5.68699
1.0,8,5.717985
1.0,6,5.723023
1.0,6,5.728413
0.0,2,5.754427
0.0,3,5.756968
1.0,6,5.762182
1.0,8,5.79366
1.0,6,5.798941
1.0,6,5.804378
1.0,6,5.834322
1.0,7,5.840575
0.0,3,5.84318
0.0,2,5.844987
0.0,3,5.872294
1.0,6,5.87741
1.0,6,5.882744
0.0,5,5.911773
1.0,9,5.919298
1.0,6,5.924651
1.0,6,5.95406
1.0,6,5.959446
0.0,2,5.961363
0.0,3,5.964089
1.0,6,5.993672
1.0,6,5.999012
1.0,6,6.004266
1.0,6,6.033746
1.0,6,6.038888
1.0,6,6.068633
1.0,6,6.073657
1.0,7,6.079802
1.0,6,6.109076
1.0,6,6.114154
0.0,3,6.116802
1.0,6,6.146225
1.0,6,6.151421
1.0,7,6.157728
1.0,6,6.187611
1.0,7,6.193776
1.0,6,6.199053
1.0,6,6.228621
0.0,2,6.230162
0.0,3,6.233032
1.0,6,6.238321
1.0,7,6.268646
0.0,2,6.270517
1.0,6,6.275782
0.0,3,6.278388
1.0,6,6.307575
1.0,6,6.312891
1.0,6,6.342111
1.0,6,6.347095
1.0,6,6.352323
1.0,7,6.383095
1.0,7,6.389251
1.0,7,6.395494
1.0,6,6.425074
1.0,6,6.430192
0.0,2,6.431945
1.0,6,6.461797
0.0,3,6.464335
1.0,6,6.469597
1.0,6,6.499065
1.0,6,6.503997
1.0,6,6.50925
1.0,7,6.539846
1.0,6,6.545034
1.0,6,6.550283
0.0,3,6.577369
1.0,7,6.583557
1.0,6,6.58893
1.0,6,6.618335
1.0,7,6.624626
1.0,6,6.629865
1.0,6,6.659626
1.0,6,6.665024
1.0,6,6.670443
0.0,4,6.69815
1.0,6,6.703419
0.0,2,6.705061
1.0,7,6.735857
1.0,7,6.741894
1.0,6,6.74721
0.0,3,6.774268
1.0,6,6.779432
1.0,6,6.784664
1.0,7,6.815388
1.0,6,6.820323
1.0,6,6.825689
0.0,3,6.852615
1.0,6,6.857701
1.0,6,6.86305
0.0,5,6.891997
1.0,6,6.89711
1.0,6,6.90249
1.0,7,6.933183
1.0,6,6.938313
1.0,6,6.943631
0.0,3,6.970825
1.0,6,6.975919
1.0,6,6.981184
1.0,7,7.011914
1.0,6,7.01704
1.0,6,7.022371
0.0,3,7.049635
1.0,7,7.055569
1.0,6,7.060853
1.0,6,7.090468
1.0,6,7.095358
1.0,6,7.100168
0.0,3,7.127131
1.0,6,7.132603
1.0,6,7.13795
1.0,7,7.168533
1.0,6,7.173605
1.0,6,7.178903
0.0,3,7.20581
1.0,6,7.210791
0.0,2,7.212534
1.0,6,7.217826
0.0,3,7.244766
1.0,6,7.249749
1.0,6,7.255045
1.0,7,7.285538
1.0,6,7.290933
1.0,6,7.296308
0.0,3,7.323315
1.0,6,7.328568
1.0,6,7.333855
1.0,7,7.364621
1.0,6,7.369835
1.0,6,7.375101
0.0,3,7.401705
1.0,8,7.408663
1.0,6,7.413838
0.0,3,7.440435
1.0,7,7.446528
1.0,6,7.451765
1.0,6,7.481191
1.0,6,7.486302
1.0,6,7.491589
0.0,3,7.518889
1.0,6,7.523988
1.0,6,7.529352
1.0,7,7.559855
1.0,6,7.564973
1.0,6,7.57027
0.0,3,7.597234
1.0,6,7.602211
1.0,6,7.6075
1.0,7,7.63814
1.0,7,7.644435
1.0,6,7.650053
1.0,6,7.67976
1.0,6,7.685048
1.0,6,7.690346
0.0,2,7.716237
1.0,6,7.721198
1.0,6,7.726482
1.0,6,7.756073
1.0,6,7.761477
1.0,6,7.766807
0.0,3,7.793579
1.0,6,7.798475
1.0,6,7.803691
1.0,7,7.834531
1.0,6,7.839837
1.0,6,7.845042
0.0,3,7.872167
1.0,6,7.877411
1.0,6,7.882694
1.0,7,7.913183
1.0,6,7.918461
1.0,6,7.923739
0.0,3,7.95046
1.0,6,7.955603
1.0,6,7.96083
1.0,7,7.990667
1.0,6,7.995745
1.0,6,8.001031
0.0,3,8.028202
1.0,6,8.033213
1.0,6,8.038453
1.0,7,8.069159
1.0,6,8.074296
1.0,6,8.079635
0.0,3,8.106844
1.0,6,8.11181
1.0,6,8.117077
0.0,5,8.145928
1.0,6,8.150852
1.0,6,8.156112
1.0,7,8.187104
1.0,6,8.192418
0.0,3,8.194989
1.0,7,8.225196
1.0,6,8.230115
1.0,7,8.236263
0.0,3,8.263367
1.0,6,8.268646
1.0,6,8.27391
1.0,7,8.304523
1.0,6,8.309433
1.0,6,8.314761
0.0,3,8.341819
1.0,6,8.346919
1.0,6,8.352242
1.0,7,8.382447
1.0,6,8.387757
1.0,6,8.393092
0.0,3,8.421206
1.0,6,8.426635
1.0,6,8.431935
1.0,7,8.462848
1.0,6,8.46782
1.0,6,8.473103
0.0,3,8.500088
1.0,6,8.505327
1.0,6,8.510661
1.0,7,8.541195
1.0,6,8.546487
1.0,6,8.551766
0.0,3,8.578716
1.0,6,8.583712
1.0,6,8.58899
0.0,5,8.617806
1.0,6,8.623022
1.0,6,8.628296
1.0,7,8.658872
1.0,6,8.664122
1.0,6,8.669308
0.0,3,8.696417
1.0,6,8.701352
1.0,6,8.706575
1.0,7,8.737043
1.0,6,8.741876
1.0,6,8.747057
0.0,3,8.774012
1.0,6,8.779048
1.0,6,8.784357
1.0,7,8.814992
1.0,6,8.820128
1.0,6,8.825321
0.0,3,8.852188
1.0,6,8.857494
1.0,6,8.862704
1.0,7,8.892744
1.0,6,8.897792
1.0,6,8.903002
0.0,3,8.930127
1.0,6,8.935365
1.0,6,8.940725
1.0,7,8.97132
1.0,6,8.976306
1.0,6,8.981584
0.0,3,9.008931
1.0,6,9.014139
1.0,6,9.01937
1.0,7,9.049726
1.0,6,9.05496
1.0,6,9.060192
0.0,3,9.087149
1.0,6,9.092263
1.0,6,9.09746
1.0,7,9.128198
1.0,6,9.133479
1.0,6,9.138667
0.0,3,9.165384
1.0,6,9.17046
1.0,6,9.175724
1.0,7,9.206539
1.0,6,9.211674
1.0,6,9.216951
0.0,3,9.243882
1.0,6,9.248938
1.0,6,9.254258
1.0,7,9.284741
1.0,6,9.289909
1.0,6,9.295248
0.0,3,9.322534
1.0,6,9.327542
1.0,6,9.332858
1.0,7,9.363187
1.0,6,9.368196
1.0,6,9.373482
0.0,3,9.400322
1.0,6,9.405575
1.0,6,9.410793
1.0,7,9.441583
1.0,6,9.446528
1.0,6,9.451773
0.0,4,9.480011
1.0,6,9.485286
1.0,6,9.490584
1.0,6,9.520253
1.0,6,9.525573
1.0,6,9.530808
0.0,3,9.55792
1.0,6,9.562902
1.0,6,9.568086
1.0,7,9.598856
1.0,6,9.604086
1.0,6,9.609359
0.0,3,9.636473
1.0,6,9.641676
1.0,6,9.646924
1.0,7,9.677673
1.0,6,9.682658
1.0,6,9.687851
0.0,3,9.715083
1.0,6,9.720253
1.0,6,9.725462
1.0,7,9.756158
1.0,6,9.761462
1.0,7,9.767736
1.0,6,9.797376
1.0,6,9.802654
1.0,6,9.807905
1.0,6,9.837675
1.0,6,9.842851
1.0,6,9.872564
1.0,6,9.877737
0.0,2,9.87965
1.0,6,9.88496
0.0,3,9.911979
1.0,6,9.917154
1.0,6,9.922449
1.0,8,9.954076
1.0,6,9.959308
1.0,6,9.964573
1.0,6,9.994303
1.0,6,9.999666
1.0,6,10.005238
1.0,6,10.035602
1.0,6,10.040867
1.0,6,10.070668
1.0,6,10.075624
1.0,6,10.080897
1.0,7,10.111734
1.0,6,10.11703
1.0,6,10.122282
0.0,3,10.14931
1.0,6,10.154403
1.0,6,10.159664
1.0,7,10.190319
1.0,6,10.1957
1.0,6,10.200999
0.0,3,10.228093
1.0,6,10.233318
1.0,6,10.2385
1.0,7,10.268794
1.0,6,10.274071
1.0,6,10.279302
0.0,3,10.306257
1.0,6,10.311404
1.0,6,10.316661
1.0,7,10.347115
1.0,6,10.352317
1.0,6,10.357719
0.0,3,10.384842
1.0,6,10.389863
1.0,6,10.395119
1.0,7,10.425617
1.0,6,10.430688
1.0,6,10.435977
0.0,3,10.463232
1.0,6,10.468205
1.0,6,10.473539
1.0,7,10.504142
1.0,6,10.509218
1.0,6,10.514539
0.0,3,10.541311
1.0,6,10.546673
1.0,6,10.55198
1.0,7,10.582646
1.0,6,10.587663
1.0,6,10.592916
0.0,3,10.619713
1.0,6,10.624992
1.0,6,10.630234
1.0,7,10.660893
1.0,6,10.665826
1.0,6,10.671148
0.0,3,10.697863
1.0,6,10.703027
1.0,6,10.708344
1.0,7,10.739819
1.0,6,10.744883
1.0,6,10.750136
0.0,3,10.777275
1.0,6,10.782429
1.0,6,10.787669
1.0,7,10.818214
1.0,6,10.823528
1.0,6,10.828778
0.0,3,10.856325
1.0,6,10.861554
1.0,6,10.866859
1.0,7,10.897225
1.0,6,10.902531
1.0,6,10.907786
0.0,3,10.934804
1.0,6,10.939929
1.0,6,10.945146
1.0,7,10.975731
1.0,6,10.980991
1.0,6,10.986281
0.0,3,11.01306
1.0,6,11.01807
1.0,6,11.02333
1.0,7,11.053621
1.0,6,11.058808
1.0,6,11.064061
0.0,3,11.090777
1.0,6,11.095729
1.0,6,11.101022
1.0,7,11.131819
1.0,6,11.136967
1.0,6,11.142207
0.0,3,11.169418
1.0,6,11.174404
1.0,6,11.179664
1.0,7,11.210289
1.0,6,11.215369
1.0,6,11.220576
0.0,3,11.247853
1.0,6,11.253223
1.0,6,11.258408
1.0,7,11.289017
1.0,6,11.294094
1.0,6,11.299388
0.0,3,11.326466
1.0,6,11.331811
1.0,6,11.337104
1.0,7,11.367672
1.0,6,11.372684
1.0,6,11.377927
0.0,3,11.404691
1.0,6,11.409977
1.0,6,11.415159
1.0,7,11.462138
1.0,6,11.468234
1.0,6,11.473994
0.0,3,11.518029
1.0,6,11.535023
1.0,6,11.541297
0.0,5,11.572175
1.0,6,11.577257
1.0,6,11.582537
1.0,7,11.612712
1.0,6,11.617732
1.0,6,11.622931
0.0,3,11.649787
1.0,6,11.654609
1.0,6,11.659731
1.0,7,11.690437
1.0,6,11.695623
1.0,6,11.700865
0.0,3,11.727831
1.0,6,11.732701
1.0,6,11.737865
1.0,8,11.769811
1.0,6,11.775169
1.0,6,11.78045
1.0,6,11.810042
1.0,6,11.815133
1.0,6,11.820417
1.0,6,11.849976
1.0,6,11.855216
1.0,6,11.88499
1.0,6,11.890242
1.0,6,11.895427
1.0,7,11.927174
1.0,6,11.932562
1.0,6,11.937912
0.0,3,11.965042
1.0,6,11.969985
1.0,6,11.975271
1.0,7,12.005589
1.0,6,12.010843
1.0,6,12.016012
0.0,3,12.04259
1.0,6,12.047717
1.0,6,12.052937
1.0,7,12.0837
1.0,6,12.08897
1.0,6,12.094492
0.0,3,12.121956
1.0,6,12.127173
1.0,6,12.132452
1.0,7,12.16302
1.0,6,12.168304
1.0,6,12.173543
0.0,3,12.200342
1.0,6,12.205508
1.0,6,12.210766
1.0,7,12.241427
1.0,6,12.246684
1.0,6,12.251995
0.0,3,12.279799
1.0,6,12.285224
1.0,6,12.290449
1.0,7,12.321165
1.0,6,12.326089
1.0,6,12.331291
0.0,3,12.358396
1.0,6,12.363531
1.0,6,12.368725
1.0,7,12.399486
1.0,6,12.404685
1.0,6,12.4099
0.0,3,12.437012
1.0,6,12.442184
1.0,6,12.447429
1.0,7,12.478594
1.0,6,12.484012
1.0,6,12.489226
0.0,3,12.516515
1.0,6,12.521681
1.0,6,12.526933
1.0,7,12.557487
1.0,6,12.562748
1.0,6,12.568031
0.0,3,12.594987
1.0,6,12.600169
1.0,6,12.605389
1.0,7,12.636191
1.0,6,12.641387
1.0,6,12.646658
0.0,3,12.673356
1.0,6,12.67843
1.0,6,12.683694
1.0,7,12.714471
1.0,6,12.719631
1.0,6,12.72481
0.0,3,12.751869
1.0,6,12.756905
1.0,6,12.762187
1.0,7,12.792975
1.0,6,12.798089
1.0,6,12.803371
0.0,3,12.830356
1.0,6,12.835352
1.0,6,12.840639
1.0,7,12.871027
1.0,6,12.876222
1.0,6,12.881514
0.0,3,12.908419
1.0,6,12.913368
1.0,6,12.918634
1.0,7,12.949509
1.0,6,12.954822
1.0,6,12.960079
0.0,3,12.986836
1.0,6,12.992046
1.0,6,12.997248
0.0,5,13.026081
1.0,6,13.030972
1.0,6,13.036069
1.0,7,13.066629
1.0,6,13.071869
1.0,6,13.077079
0.0,3,13.104234
1.0,6,13.109375
1.0,6,13.114645
1.0,7,13.145474
1.0,6,13.150667
1.0,6,13.155875
0.0,3,13.182827
1.0,6,13.187988
1.0,6,13.193222
1.0,7,13.22388
1.0,6,13.229037
1.0,6,13.234342
0.0,3,13.261124
1.0,6,13.266184
1.0,6,13.271448
1.0,7,13.302163
1.0,6,13.307176
1.0,6,13.312402
0.0,3,13.339772
1.0,6,13.345048
1.0,6,13.350376
1.0,7,13.381289
1.0,6,13.386351
1.0,6,13.39159
0.0,3,13.417899
1.0,6,13.422763
1.0,6,13.427839
1.0,7,13.458674
1.0,6,13.463907
1.0,6,13.469158
0.0,3,13.495754
1.0,6,13.500967
1.0,6,13.506172
1.0,7,13.536731
1.0,6,13.541945
1.0,6,13.547256
0.0,3,13.574242
1.0,6,13.579321
1.0,6,13.584528
1.0,7,13.615151
1.0,6,13.620262
1.0,6,13.625492
0.0,3,13.652385
1.0,6,13.657478
1.0,6,13.662756
1.0,7,13.693275
1.0,6,13.698318
1.0,6,13.703546
0.0,3,13.730402
1.0,6,13.735414
1.0,6,13.740669
1.0,7,13.771513
1.0,6,13.776705
1.0,6,13.781908
0.0,2,13.783705
1.0,6,13.813073
1.0,6,13.818211
1.0,6,13.847898
1.0,6,13.853077
1.0,6,13.858276
1.0,7,13.888736
1.0,6,13.893624
1.0,6,13.898818
0.0,3,13.925975
1.0,6,13.931109
1.0,6,13.936405
1.0,7,13.967061
1.0,6,13.972339
1.0,6,13.977531
0.0,3,14.00465
1.0,6,14.009701
1.0,6,14.01495
1.0,7,14.045389
1.0,6,14.050551
1.0,6,14.055835
0.0,3,14.083047
1.0,6,14.088006
1.0,6,14.093189
1.0,7,14.123821
1.0,6,14.128994
1.0,6,14.134238
0.0,3,14.161423
1.0,6,14.166373
1.0,6,14.171632
1.0,7,14.201932
1.0,6,14.206905
1.0,6,14.212112
0.0,3,14.23882
1.0,6,14.244011
1.0,6,14.2492
1.0,7,14.279637
1.0,6,14.284392
1.0,6,14.289631
0.0,3,14.316817
1.0,6,14.321979
1.0,6,14.327236
1.0,7,14.35776
1.0,6,14.363004
1.0,6,14.368268
0.0,3,14.395541
1.0,6,14.400694
1.0,6,14.406017
1.0,7,14.436512
1.0,6,14.441883
1.0,6,14.46558
0.0,3,14.495621
1.0,6,14.500924
1.0,6,14.506234
1.0,7,14.536596
1.0,6,14.541519
1.0,6,14.546826
0.0,3,14.574
1.0,6,14.579169
1.0,6,14.584416
1.0,7,14.614924
1.0,6,14.620185
1.0,6,14.625514
0.0,3,14.652674
1.0,6,14.6578
1.0,6,14.663045
1.0,7,14.693047
1.0,6,14.698219
1.0,6,14.703498
0.0,3,14.730755
1.0,6,14.735716
1.0,6,14.74086
1.0,7,14.771423
1.0,6,14.776613
1.0,6,14.781892
0.0,3,14.809278
1.0,6,14.814354
1.0,6,14.819697
1.0,7,14.850298
1.0,6,14.855391
1.0,6,14.860658
0.0,3,14.887841
1.0,6,14.892805
1.0,6,14.898053
1.0,7,14.928866
1.0,6,14.934062
1.0,6,14.939293
0.0,3,14.966439
1.0,6,14.971758
1.0,6,14.977052
1.0,7,15.007669
1.0,6,15.012678
1.0,6,15.017954
0.0,3,15.045133
1.0,6,15.050402
1.0,6,15.055717
1.0,7,15.086511
1.0,6,15.091777
1.0,6,15.097053
0.0,3,15.124447
1.0,6,15.129755
1.0,6,15.13509
1.0,7,15.16655
1.0,6,15.171887
1.0,6,15.177138
0.0,3,15.204333
1.0,6,15.209526
1.0,6,15.214805
1.0,7,15.24635
1.0,6,15.251714
1.0,6,15.257005
0.0,3,15.284136
1.0,6,15.289301
1.0,6,15.294538
1.0,7,15.325148
1.0,6,15.33043
1.0,6,15.33579
0.0,3,15.362384
1.0,6,15.367395
1.0,6,15.372723
1.0,7,15.403462
1.0,6,15.408653
1.0,6,15.413957
0.0,3,15.441968
1.0,6,15.447377
1.0,6,15.452689
1.0,7,15.483408
1.0,6,15.488635
1.0,6,15.493901
0.0,3,15.520972
1.0,6,15.5261
1.0,6,15.531381
1.0,7,15.561814
1.0,6,15.566952
1.0,6,15.572227
0.0,3,15.599269
1.0,6,15.604322
1.0,6,15.609595
1.0,7,15.640294
1.0,6,15.645467
1.0,6,15.650764
0.0,3,15.677781
1.0,6,15.682805
1.0,6,15.688195
1.0,7,15.718554
1.0,6,15.723658
1.0,6,15.728931
0.0,3,15.75622
1.0,6,15.761582
1.0,6,15.766896
1.0,7,15.798159
1.0,6,15.803558
1.0,6,15.80883
0.0,3,15.836106
1.0,6,15.841177
1.0,6,15.846485
1.0,7,15.877186
1.0,6,15.882372
1.0,6,15.887659
0.0,3,15.91458
1.0,6,15.919588
1.0,6,15.92485
1.0,7,15.955375
1.0,6,15.960558
1.0,6,15.965828
0.0,3,15.992887
1.0,6,15.997826
1.0,6,16.003182
1.0,7,16.033797
1.0,6,16.038883
1.0,6,16.044202
0.0,3,16.071421
1.0,6,16.076821
1.0,6,16.082065
1.0,7,16.112748
1.0,6,16.117845
1.0,6,16.123207
0.0,3,16.151261
1.0,6,16.156525
1.0,6,16.161787
0.0,5,16.191558
1.0,6,16.196838
1.0,6,16.202147
1.0,7,16.233212
1.0,6,16.238483
1.0,6,16.243824
0.0,3,16.270848
1.0,6,16.276036
1.0,6,16.281349
1.0,7,16.312094
1.0,6,16.317346
1.0,6,16.322662
0.0,3,16.349306
1.0,6,16.354432
1.0,6,16.35972
1.0,7,16.3902
1.0,6,16.395334
1.0,6,16.400615
0.0,3,16.427382
1.0,6,16.43245
1.0,6,16.43761
1.0,7,16.46843
1.0,6,16.47353
1.0,6,16.478759
0.0,3,16.505761
1.0,6,16.510751
1.0,6,16.515993
1.0,7,16.547087
1.0,6,16.552418
1.0,6,16.557658
0.0,3,16.584537
1.0,6,16.589422
1.0,6,16.594726
1.0,7,16.625718
1.0,6,16.631033
1.0,6,16.636315
0.0,3,16.663309
1.0,6,16.668345
1.0,6,16.673553
1.0,7,16.704364
1.0,6,16.709557
1.0,6,16.714803
0.0,3,16.741757
