# {"t_start": 1636398183.680623, "env_id": "FrozenLake-v1"} 
r,l,t
0.0,3,0.020456
0.0,5,0.025105
0.0,33,0.1063
0.0,4,0.109747
0.0,9,0.141758
0.0,5,0.146061
0.0,4,0.149667
0.0,3,0.152128
0.0,7,0.182678
0.0,6,0.187995
0.0,6,0.217564
0.0,12,0.226823
0.0,8,0.257725
0.0,4,0.260786
0.0,11,0.294462
0.0,6,0.299136
0.0,3,0.301444
0.0,5,0.305341
0.0,8,0.336254
0.0,14,0.372386
0.0,2,0.373994
0.0,16,0.412459
0.0,14,0.449069
0.0,4,0.452012
0.0,8,0.458249
0.0,2,0.459766
0.0,6,0.489075
0.0,12,0.498622
0.0,6,0.52834
0.0,39,0.609793
0.0,2,0.611562
0.0,20,0.652266
0.0,5,0.681023
0.0,6,0.686476
0.0,3,0.689118
1.0,13,0.724358
0.0,13,0.76044
0.0,4,0.763752
0.0,12,0.798431
0.0,4,0.80184
0.0,7,0.807832
0.0,11,0.841469
0.0,3,0.843899
0.0,7,0.8744
0.0,2,0.876152
0.0,2,0.877703
0.0,8,0.884832
0.0,10,0.917597
0.0,18,0.956766
0.0,16,0.994318
0.0,5,0.998211
0.0,12,1.032249
0.0,5,1.036249
0.0,15,1.073338
0.0,10,1.105868
0.0,4,1.109203
0.0,6,1.114241
0.0,6,1.143626
0.0,7,1.149149
0.0,12,1.18306
0.0,4,1.18651
0.0,3,1.188837
0.0,9,1.221183
0.0,4,1.224798
0.0,8,1.231859
0.0,18,1.270869
0.0,6,1.300587
0.0,3,1.302894
0.0,12,1.337727
0.0,4,1.340915
0.0,3,1.343197
0.0,4,1.346463
0.0,8,1.377691
0.0,15,1.415027
0.0,7,1.420814
0.0,2,1.422595
0.0,4,1.426103
0.0,7,1.455966
0.0,7,1.461346
0.0,3,1.463782
0.0,9,1.49561
0.0,5,1.499794
0.0,11,1.533094
0.0,10,1.541608
0.0,2,1.567814
0.0,4,1.571052
0.0,5,1.575083
0.0,4,1.578122
0.0,4,1.605633
0.0,2,1.60749
0.0,4,1.610725
0.0,4,1.613881
0.0,5,1.618071
0.0,2,1.64396
0.0,7,1.649316
0.0,2,1.651071
0.0,7,1.681719
0.0,3,1.684211
0.0,5,1.688269
0.0,7,1.694065
1.0,19,1.759181
0.0,10,1.767573
0.0,7,1.798243
0.0,5,1.802384
0.0,5,1.806645
0.0,9,1.838568
0.0,8,1.844839
0.0,6,1.849747
0.0,20,1.916034
0.0,4,1.919755
0.0,3,1.922442
0.0,5,1.926913
0.0,2,1.928767
0.0,13,1.963784
0.0,2,1.965407
0.0,6,1.994502
0.0,6,1.999677
1.0,8,2.030782
0.0,9,2.037974
0.0,11,2.071731
0.0,6,2.077291
0.0,3,2.080077
0.0,7,2.110969
0.0,9,2.118319
0.0,11,2.151842
0.0,3,2.154538
0.0,8,2.161744
0.0,8,2.193229
0.0,5,2.197595
0.0,19,2.238575
0.0,5,2.266949
0.0,3,2.269525
0.0,3,2.272237
0.0,11,2.306913
0.0,7,2.312897
0.0,7,2.319227
0.0,5,2.348719
0.0,5,2.35337
0.0,7,2.359579
0.0,9,2.392124
0.0,7,2.398448
0.0,5,2.427441
0.0,2,2.429062
0.0,8,2.435974
0.0,4,2.464086
0.0,3,2.466641
1.0,16,2.505533
0.0,6,2.510952
0.0,4,2.51434
0.0,13,2.550633
0.0,11,2.585176
0.0,3,2.587537
0.0,2,2.589083
0.0,5,2.593182
0.0,13,2.629333
0.0,5,2.633764
0.0,3,2.63624
0.0,5,2.664927
0.0,7,2.671392
0.0,11,2.705897
0.0,4,2.709665
0.0,4,2.713237
0.0,4,2.740997
1.0,15,2.754563
0.0,9,2.786804
0.0,3,2.789454
0.0,12,2.824396
0.0,2,2.826229
0.0,2,2.828168
0.0,4,2.831797
0.0,5,2.86075
0.0,2,2.862496
0.0,2,2.864076
0.0,2,2.86564
0.0,7,2.871629
0.0,3,2.899138
0.0,7,2.905628
0.0,5,2.910074
0.0,2,2.911908
0.0,5,2.940887
0.0,4,2.944249
1.0,8,2.951465
1.0,9,2.984038
0.0,5,2.988489
0.0,4,2.992177
0.0,6,3.022009
0.0,3,3.024614
0.0,3,3.027428
0.0,5,3.031956
0.0,3,3.059283
0.0,4,3.06274
0.0,13,3.099414
0.0,3,3.101879
0.0,5,3.106394
1.0,8,3.138209
0.0,3,3.140801
1.0,6,3.145965
1.0,8,3.177836
0.0,2,3.179732
0.0,3,3.182304
0.0,3,3.185011
0.0,6,3.190402
0.0,2,3.192212
1.0,16,3.231094
0.0,3,3.258308
0.0,9,3.266413
0.0,6,3.271734
0.0,2,3.29834
0.0,2,3.30002
0.0,3,3.30282
0.0,2,3.304629
1.0,9,3.337636
1.0,6,3.342842
0.0,3,3.345367
0.0,2,3.347299
0.0,4,3.350931
0.0,4,3.37912
1.0,6,3.384344
0.0,4,3.3881
0.0,4,3.391767
1.0,17,3.430656
0.0,4,3.458701
0.0,2,3.460532
0.0,2,3.462441
0.0,5,3.467251
0.0,4,3.470733
0.0,3,3.497617
0.0,2,3.499499
0.0,3,3.502313
0.0,2,3.504294
0.0,3,3.506881
0.0,2,3.50868
0.0,2,3.510498
0.0,2,3.536699
0.0,7,3.542989
0.0,2,3.544901
0.0,5,3.549558
0.0,3,3.576587
1.0,14,3.589393
0.0,3,3.616772
0.0,2,3.618586
0.0,3,3.621346
0.0,5,3.625863
0.0,4,3.629481
1.0,7,3.660274
0.0,2,3.662183
1.0,7,3.668565
0.0,3,3.695649
1.0,7,3.701507
0.0,9,3.709869
1.0,9,3.742606
0.0,4,3.746348
0.0,5,3.775182
0.0,2,3.777025
0.0,5,3.781475
0.0,2,3.783286
0.0,2,3.78515
0.0,6,3.81448
0.0,3,3.81707
0.0,6,3.822241
1.0,7,3.828671
0.0,4,3.856704
0.0,3,3.859261
1.0,6,3.864727
0.0,3,3.86752
1.0,7,3.897633
0.0,2,3.899365
0.0,4,3.903073
0.0,4,3.906656
0.0,3,3.933958
0.0,3,3.936506
1.0,6,3.941673
0.0,2,3.943437
0.0,2,3.945236
0.0,3,3.972713
0.0,2,3.974712
1.0,6,3.98014
0.0,2,3.981914
0.0,3,3.984693
0.0,2,3.986325
0.0,3,4.012847
1.0,6,4.018424
1.0,6,4.023937
0.0,2,4.025789
0.0,3,4.052885
0.0,3,4.055509
1.0,7,4.061559
0.0,2,4.063401
1.0,7,4.093971
0.0,3,4.09658
0.0,4,4.100366
0.0,2,4.102116
0.0,5,4.130914
1.0,7,4.137461
0.0,2,4.13919
1.0,7,4.145644
0.0,2,4.171699
0.0,3,4.174139
0.0,2,4.175963
0.0,5,4.180539
1.0,8,4.211673
1.0,6,4.216535
0.0,4,4.219894
0.0,5,4.247836
0.0,2,4.249562
0.0,2,4.251348
0.0,4,4.254633
1.0,13,4.290727
1.0,7,4.296921
1.0,6,4.327743
0.0,2,4.329644
1.0,6,4.33505
0.0,2,4.33676
0.0,7,4.367331
0.0,2,4.369018
0.0,3,4.371432
1.0,7,4.377812
1.0,7,4.40851
0.0,2,4.410146
0.0,2,4.411838
1.0,6,4.417219
0.0,3,4.419902
0.0,3,4.447051
0.0,3,4.449821
0.0,3,4.452529
0.0,3,4.455183
0.0,4,4.458744
0.0,3,4.486063
1.0,6,4.491115
1.0,7,4.497295
1.0,6,4.527318
1.0,6,4.532612
1.0,6,4.53802
0.0,7,4.568746
0.0,2,4.570477
1.0,7,4.576804
1.0,6,4.606515
1.0,7,4.612775
0.0,2,4.614529
1.0,10,4.648118
1.0,7,4.654384
0.0,5,4.658825
0.0,2,4.685069
1.0,7,4.691085
1.0,6,4.696415
0.0,3,4.723449
1.0,6,4.728431
0.0,2,4.730205
1.0,6,4.735672
0.0,4,4.76326
0.0,4,4.766531
1.0,6,4.77176
1.0,6,4.801916
0.0,3,4.804544
1.0,6,4.809696
1.0,6,4.815046
1.0,6,4.844982
0.0,3,4.847292
1.0,8,4.854718
1.0,8,4.885948
1.0,6,4.891366
0.0,5,4.920279
1.0,6,4.925354
1.0,6,4.930808
0.0,2,4.932569
0.0,3,4.95976
0.0,3,4.962282
1.0,7,4.967961
1.0,6,4.973309
0.0,2,4.999491
0.0,2,5.001179
1.0,6,5.006662
1.0,6,5.012016
1.0,6,5.041707
1.0,6,5.046795
0.0,2,5.048601
1.0,8,5.081168
1.0,7,5.087577
0.0,4,5.09112
0.0,3,5.11823
1.0,7,5.124721
1.0,6,5.130086
1.0,6,5.159999
1.0,6,5.165337
0.0,2,5.167116
1.0,6,5.172381
0.0,2,5.19901
1.0,6,5.204311
1.0,8,5.211402
0.0,3,5.239184
1.0,6,5.244601
1.0,7,5.250916
0.0,3,5.278407
1.0,7,5.284443
1.0,6,5.289774
1.0,6,5.31987
1.0,6,5.325171
1.0,6,5.330516
0.0,3,5.357643
0.0,2,5.359351
1.0,6,5.364266
1.0,6,5.369706
0.0,3,5.396171
0.0,5,5.400207
1.0,6,5.405716
1.0,7,5.436689
0.0,2,5.438389
0.0,5,5.442432
1.0,6,5.447858
0.0,3,5.474932
1.0,6,5.479941
1.0,7,5.486113
1.0,6,5.515596
0.0,2,5.517135
1.0,6,5.522322
1.0,8,5.553918
1.0,6,5.559299
1.0,6,5.564593
0.0,5,5.593354
0.0,3,5.596003
0.0,3,5.598542
1.0,7,5.604689
0.0,3,5.631459
1.0,6,5.636892
1.0,6,5.642308
1.0,7,5.673187
1.0,6,5.678494
0.0,3,5.681143
1.0,6,5.710487
0.0,3,5.713099
1.0,6,5.718035
1.0,6,5.723373
1.0,8,5.754581
1.0,6,5.759847
1.0,8,5.791428
1.0,6,5.796796
1.0,6,5.802051
1.0,6,5.831977
1.0,6,5.837369
1.0,6,5.84276
0.0,2,5.869115
1.0,6,5.874179
1.0,6,5.879635
1.0,6,5.909452
1.0,6,5.914303
1.0,6,5.919706
0.0,3,5.946374
1.0,6,5.951837
1.0,6,5.957301
0.0,2,5.959062
0.0,3,5.985979
1.0,6,5.99122
1.0,6,5.996594
0.0,5,6.025464
1.0,6,6.030485
0.0,5,6.034808
1.0,7,6.065438
1.0,6,6.070386
1.0,7,6.076695
0.0,3,6.103351
1.0,6,6.108401
1.0,6,6.113684
0.0,3,6.116394
1.0,7,6.146379
1.0,6,6.151705
1.0,6,6.18171
1.0,7,6.187773
1.0,7,6.193992
0.0,3,6.221148
1.0,6,6.226118
1.0,6,6.231522
0.0,5,6.260455
1.0,6,6.265433
1.0,6,6.270784
0.0,3,6.273433
1.0,6,6.302748
1.0,6,6.307965
1.0,6,6.31324
0.0,4,6.340528
1.0,6,6.345647
0.0,2,6.347343
1.0,6,6.37717
1.0,6,6.382462
1.0,6,6.387753
