# {"t_start": 1636398183.683143, "env_id": "FrozenLake-v1"} 
r,l,t
1.0,6,5.680456
1.0,7,5.710624
1.0,7,5.716471
1.0,6,5.721875
1.0,6,5.751343
0.0,2,5.753004
1.0,6,5.758288
0.0,5,5.787102
1.0,6,5.79237
1.0,6,5.797809
1.0,6,5.82775
1.0,6,5.833136
1.0,6,5.838434
0.0,3,5.865763
0.0,2,5.867459
1.0,6,5.872584
0.0,3,5.875297
1.0,6,5.905272
1.0,7,5.910964
1.0,6,5.916333
1.0,7,5.946646
0.0,5,5.951153
0.0,2,5.952928
1.0,8,5.984393
1.0,9,5.992442
1.0,7,6.023006
1.0,6,6.028026
1.0,6,6.0332
1.0,8,6.064576
0.0,5,6.068865
1.0,8,6.07599
1.0,6,6.104963
1.0,6,6.110247
0.0,2,6.112148
1.0,6,6.141624
1.0,6,6.14678
1.0,7,6.152996
1.0,6,6.182659
1.0,6,6.188023
1.0,6,6.193351
0.0,4,6.221279
1.0,7,6.227319
1.0,7,6.258015
1.0,6,6.262996
0.0,2,6.264858
1.0,6,6.270049
0.0,3,6.296819
1.0,6,6.301784
1.0,6,6.307178
0.0,5,6.335591
1.0,6,6.340552
1.0,6,6.345772
0.0,5,6.374695
1.0,7,6.380982
1.0,7,6.387096
0.0,3,6.414255
1.0,6,6.419277
1.0,6,6.424533
1.0,7,6.455292
1.0,6,6.460446
1.0,6,6.465673
0.0,3,6.49261
1.0,6,6.497461
1.0,6,6.502743
0.0,2,6.504624
0.0,3,6.531466
1.0,6,6.536622
1.0,6,6.542041
1.0,7,6.572685
0.0,2,6.574254
1.0,6,6.579608
1.0,6,6.584926
0.0,2,6.610999
1.0,6,6.616186
1.0,6,6.621428
1.0,6,6.651466
0.0,3,6.653973
0.0,4,6.657594
0.0,2,6.659346
1.0,6,6.688916
1.0,6,6.694062
1.0,6,6.699377
0.0,5,6.72828
1.0,6,6.733471
1.0,6,6.738775
0.0,5,6.767772
1.0,6,6.772931
1.0,6,6.778161
1.0,6,6.807996
1.0,6,6.812984
1.0,6,6.818289
1.0,6,6.848015
1.0,6,6.853148
1.0,10,6.886395
1.0,6,6.891552
1.0,6,6.8969
1.0,6,6.926699
1.0,6,6.931813
1.0,6,6.93713
0.0,3,6.964327
1.0,6,6.969415
1.0,6,6.974683
1.0,7,7.005379
1.0,6,7.01054
0.0,2,7.012388
1.0,8,7.043944
0.0,2,7.045672
0.0,2,7.047325
1.0,6,7.052668
1.0,7,7.083056
1.0,6,7.087979
1.0,6,7.092801
1.0,6,7.122431
1.0,6,7.127811
1.0,6,7.133147
0.0,3,7.160218
1.0,6,7.165159
1.0,6,7.170486
1.0,7,7.200963
1.0,6,7.206015
1.0,6,7.211287
0.0,3,7.238244
1.0,6,7.243221
1.0,6,7.248508
1.0,8,7.279916
1.0,6,7.28533
1.0,6,7.290644
1.0,6,7.320338
1.0,6,7.325639
1.0,6,7.330915
1.0,6,7.360553
1.0,6,7.365801
1.0,8,7.396859
1.0,6,7.402165
1.0,6,7.407335
0.0,3,7.433938
1.0,6,7.438904
1.0,6,7.44412
1.0,7,7.47465
1.0,6,7.479783
1.0,6,7.485069
0.0,3,7.512387
1.0,7,7.518508
1.0,7,7.524608
0.0,3,7.551498
1.0,6,7.556565
1.0,6,7.561896
0.0,3,7.564659
1.0,6,7.594117
1.0,7,7.600043
1.0,6,7.629783
1.0,6,7.63513
1.0,6,7.640363
1.0,7,7.671514
1.0,6,7.676714
1.0,6,7.682013
0.0,3,7.708827
1.0,6,7.713811
1.0,6,7.719053
1.0,7,7.749501
0.0,3,7.752055
1.0,6,7.757415
1.0,6,7.787038
1.0,6,7.791913
1.0,6,7.797137
1.0,7,7.827976
1.0,6,7.83329
1.0,6,7.83849
0.0,3,7.865631
1.0,6,7.870874
1.0,6,7.876165
0.0,5,7.904965
1.0,6,7.910143
1.0,6,7.915361
1.0,8,7.946601
1.0,6,7.951807
1.0,6,7.957067
1.0,6,7.985809
1.0,6,7.991036
1.0,6,7.9963
0.0,5,8.025053
1.0,6,8.030281
1.0,8,8.061803
1.0,6,8.066881
1.0,6,8.072207
1.0,6,8.102118
1.0,6,8.107148
1.0,6,8.112426
0.0,3,8.139407
1.0,6,8.144323
1.0,6,8.149609
0.0,5,8.178662
1.0,6,8.18397
1.0,6,8.189328
1.0,7,8.219476
1.0,6,8.224437
1.0,6,8.229759
0.0,3,8.256913
1.0,6,8.2622
1.0,6,8.267446
1.0,7,8.298065
1.0,6,8.302969
1.0,6,8.30829
0.0,3,8.335344
0.0,3,8.337982
1.0,6,8.343215
1.0,6,8.348515
0.0,3,8.375106
1.0,6,8.380339
1.0,6,8.385634
1.0,6,8.416609
1.0,6,8.422009
1.0,6,8.427271
0.0,3,8.454466
1.0,6,8.459416
1.0,6,8.464683
1.0,7,8.495488
1.0,6,8.500745
1.0,6,8.505987
0.0,3,8.532817
1.0,6,8.537919
1.0,6,8.543227
1.0,7,8.573931
1.0,6,8.578938
1.0,6,8.584301
0.0,3,8.611355
1.0,6,8.616565
1.0,6,8.62184
1.0,7,8.652379
1.0,6,8.657636
1.0,6,8.662822
0.0,3,8.68992
1.0,6,8.694838
1.0,6,8.700025
1.0,7,8.730534
1.0,6,8.735362
1.0,6,8.740555
0.0,3,8.767502
1.0,6,8.772543
1.0,6,8.777839
1.0,7,8.808466
1.0,6,8.813606
1.0,6,8.8188
0.0,3,8.845681
1.0,6,8.850995
1.0,6,8.856203
1.0,7,8.886255
1.0,6,8.891286
1.0,6,8.896505
0.0,3,8.923671
1.0,6,8.92891
1.0,6,8.934255
