# {"t_start": 1636398183.68192, "env_id": "FrozenLake-v1"} 
r,l,t
1.0,6,5.644573
0.0,2,5.670919
1.0,7,5.677229
1.0,6,5.682602
0.0,3,5.70922
1.0,6,5.71421
1.0,6,5.719387
0.0,2,5.721238
0.0,3,5.748184
1.0,7,5.754192
1.0,6,5.759475
1.0,6,5.789252
1.0,6,5.794566
1.0,6,5.799855
0.0,3,5.827051
1.0,6,5.83247
1.0,7,5.838692
0.0,3,5.841495
1.0,6,5.871249
1.0,6,5.876483
0.0,2,5.878388
1.0,6,5.9082
0.0,5,5.912139
1.0,6,5.917508
1.0,6,5.946815
0.0,2,5.948736
1.0,6,5.95412
1.0,6,5.95953
1.0,6,5.989077
1.0,6,5.994524
1.0,6,6.024198
1.0,6,6.02922
1.0,6,6.034391
0.0,5,6.063285
0.0,3,6.065767
1.0,6,6.070958
1.0,6,6.076296
1.0,6,6.105354
1.0,6,6.110506
1.0,6,6.115972
1.0,6,6.145119
1.0,6,6.150444
1.0,6,6.180444
1.0,6,6.185509
1.0,7,6.19175
1.0,6,6.221588
1.0,6,6.226705
1.0,6,6.232029
0.0,3,6.259208
1.0,6,6.264188
1.0,6,6.269536
1.0,8,6.300594
1.0,6,6.305769
0.0,3,6.308367
0.0,3,6.311112
1.0,6,6.34003
0.0,3,6.342548
1.0,6,6.347803
1.0,6,6.377771
1.0,7,6.383911
1.0,6,6.389229
1.0,6,6.418897
0.0,2,6.420454
1.0,6,6.425724
1.0,7,6.456485
1.0,6,6.461637
1.0,6,6.466864
0.0,3,6.493788
1.0,6,6.498654
1.0,6,6.503934
1.0,7,6.534542
1.0,6,6.539724
1.0,8,6.546785
0.0,2,6.573051
1.0,7,6.579106
1.0,6,6.584446
0.0,3,6.611297
1.0,6,6.616433
1.0,6,6.621763
1.0,6,6.651919
1.0,6,6.65712
1.0,7,6.663213
0.0,3,6.690091
1.0,6,6.695236
1.0,6,6.70055
0.0,5,6.729469
0.0,2,6.731337
1.0,6,6.736589
1.0,6,6.741904
0.0,3,6.768962
1.0,6,6.774123
1.0,6,6.779353
1.0,7,6.810072
0.0,2,6.811657
1.0,6,6.81674
1.0,6,6.822095
0.0,2,6.84832
1.0,6,6.85338
1.0,6,6.858651
1.0,6,6.888423
1.0,6,6.893617
1.0,6,6.898985
0.0,3,6.926051
1.0,6,6.931166
1.0,6,6.93648
1.0,7,6.967253
1.0,6,6.972399
1.0,6,6.977686
0.0,3,7.004827
1.0,6,7.009954
1.0,6,7.015297
1.0,7,7.046041
1.0,6,7.051126
1.0,6,7.056468
0.0,5,7.085133
1.0,6,7.090023
1.0,6,7.094822
0.0,3,7.121788
0.0,2,7.123602
1.0,7,7.129898
1.0,6,7.135252
0.0,3,7.16232
1.0,6,7.167294
1.0,6,7.172653
1.0,6,7.202156
1.0,6,7.207206
1.0,7,7.213341
1.0,6,7.242726
1.0,6,7.247863
1.0,7,7.278401
1.0,6,7.283661
1.0,6,7.289051
1.0,7,7.31971
1.0,6,7.325034
1.0,6,7.330351
0.0,3,7.357472
1.0,6,7.362629
1.0,6,7.367897
1.0,7,7.398052
1.0,6,7.403336
1.0,6,7.40851
0.0,3,7.435116
0.0,2,7.436977
1.0,6,7.442029
1.0,6,7.447272
0.0,3,7.474207
1.0,6,7.479186
0.0,2,7.480974
1.0,6,7.48626
0.0,3,7.513579
1.0,7,7.519693
1.0,6,7.524974
1.0,6,7.554554
1.0,6,7.559681
1.0,6,7.564974
0.0,3,7.591974
1.0,6,7.596903
1.0,6,7.602188
1.0,7,7.632888
1.0,7,7.639077
1.0,6,7.644692
1.0,6,7.674398
0.0,3,7.67704
1.0,6,7.682375
1.0,6,7.711762
1.0,6,7.716765
1.0,6,7.721988
0.0,3,7.748807
1.0,6,7.754189
1.0,6,7.759536
1.0,7,7.789972
1.0,6,7.794908
1.0,6,7.800223
0.0,3,7.827409
1.0,6,7.83268
1.0,7,7.838809
1.0,6,7.868696
1.0,6,7.873975
1.0,6,7.879238
0.0,3,7.906142
1.0,7,7.912262
1.0,6,7.917509
1.0,6,7.946953
1.0,6,7.952079
1.0,6,7.957361
0.0,3,7.983637
1.0,6,7.988628
1.0,6,7.993906
1.0,8,8.025555
1.0,6,8.030692
1.0,6,8.035933
1.0,6,8.065558
1.0,6,8.070822
1.0,6,8.076132
1.0,6,8.105594
1.0,6,8.110825
0.0,2,8.11281
1.0,6,8.142358
1.0,6,8.147341
0.0,4,8.150801
0.0,5,8.179837
1.0,6,8.185145
1.0,6,8.190503
1.0,7,8.220653
1.0,6,8.22561
1.0,6,8.230935
0.0,3,8.25809
1.0,6,8.263375
1.0,6,8.268621
1.0,7,8.299244
1.0,6,8.304144
1.0,6,8.309466
0.0,3,8.336521
1.0,7,8.342623
1.0,6,8.347918
1.0,6,8.377131
1.0,6,8.38245
1.0,7,8.388948
1.0,7,8.420364
1.0,6,8.425736
1.0,6,8.455637
1.0,6,8.460593
1.0,6,8.465857
1.0,7,8.496663
1.0,6,8.501921
1.0,6,8.507163
0.0,3,8.533995
1.0,6,8.539094
1.0,6,8.544402
1.0,7,8.575108
1.0,6,8.580113
1.0,6,8.585476
0.0,3,8.61253
1.0,6,8.617742
1.0,6,8.623018
1.0,6,8.65269
1.0,6,8.657896
1.0,6,8.663088
1.0,6,8.692885
1.0,6,8.697794
1.0,6,8.703122
0.0,3,8.730047
1.0,6,8.734948
1.0,6,8.739973
1.0,7,8.770522
1.0,6,8.775633
1.0,6,8.780916
0.0,3,8.807932
1.0,6,8.812967
1.0,6,8.818213
1.0,7,8.848838
1.0,6,8.854131
1.0,6,8.859342
0.0,3,8.885699
1.0,6,8.890601
1.0,6,8.895878
1.0,7,8.926719
1.0,7,8.932953
1.0,6,8.938195
1.0,6,8.96776
1.0,6,8.972865
1.0,6,8.978107
1.0,6,9.007848
1.0,6,9.013116
1.0,6,9.042677
1.0,6,9.047771
1.0,6,9.052993
1.0,7,9.083663
1.0,6,9.088835
1.0,6,9.094026
0.0,3,9.121064
0.0,3,9.123837
1.0,6,9.129113
1.0,6,9.13431
1.0,6,9.163446
1.0,6,9.168706
1.0,6,9.17395
1.0,6,9.203643
1.0,6,9.208887
1.0,6,9.23857
1.0,6,9.243631
1.0,6,9.248949
1.0,7,9.279425
1.0,6,9.284599
1.0,6,9.289941
0.0,5,9.318847
1.0,6,9.323985
1.0,6,9.329274
0.0,3,9.35608
1.0,6,9.36101
1.0,6,9.366301
1.0,7,9.396865
1.0,6,9.402137
1.0,6,9.407366
0.0,3,9.434468
1.0,6,9.439407
1.0,6,9.444602
1.0,7,9.475444
1.0,6,9.480807
1.0,6,9.486103
0.0,3,9.51305
1.0,6,9.518319
1.0,6,9.523561
1.0,7,9.554378
1.0,6,9.559342
1.0,6,9.564604
0.0,3,9.591727
1.0,6,9.596875
1.0,6,9.602148
1.0,7,9.632961
1.0,6,9.638204
1.0,6,9.643465
0.0,3,9.670607
1.0,6,9.675532
1.0,6,9.680726
0.0,5,9.709774
1.0,6,9.714941
1.0,6,9.720152
1.0,7,9.750825
1.0,6,9.756116
1.0,6,9.761331
0.0,3,9.788488
1.0,6,9.793648
1.0,6,9.798872
0.0,5,9.827919
1.0,6,9.833149
1.0,6,9.838332
1.0,7,9.869114
1.0,6,9.874342
1.0,6,9.879649
0.0,3,9.906669
1.0,6,9.911849
1.0,6,9.917136
1.0,7,9.9478
1.0,6,9.953011
1.0,6,9.958281
0.0,3,9.985405
1.0,6,9.990607
1.0,6,9.995979
1.0,7,10.027709
1.0,6,10.033022
1.0,6,10.038246
0.0,3,10.065356
1.0,6,10.070303
1.0,6,10.075569
1.0,7,10.106404
1.0,6,10.111689
1.0,6,10.116939
0.0,3,10.143981
1.0,6,10.149074
1.0,6,10.154335
1.0,7,10.184984
1.0,6,10.190372
1.0,6,10.19567
0.0,3,10.222779
1.0,6,10.228013
1.0,6,10.233193
1.0,7,10.263478
1.0,6,10.268757
1.0,6,10.273998
0.0,3,10.300973
1.0,6,10.306115
1.0,7,10.312402
1.0,6,10.341814
1.0,6,10.347025
1.0,6,10.352426
0.0,3,10.379543
1.0,6,10.384571
1.0,6,10.389824
1.0,7,10.420298
1.0,6,10.425379
1.0,6,10.430665
0.0,3,10.457937
1.0,6,10.462915
1.0,6,10.468227
1.0,7,10.498795
1.0,6,10.503871
1.0,6,10.509196
0.0,3,10.535998
1.0,6,10.541362
1.0,6,10.546671
1.0,7,10.577331
1.0,6,10.582355
1.0,6,10.587605
0.0,3,10.614407
1.0,6,10.619683
0.0,2,10.621588
1.0,6,10.62676
0.0,3,10.653831
1.0,6,10.658741
1.0,6,10.663956
1.0,7,10.694382
1.0,6,10.699665
1.0,6,10.70501
0.0,3,10.732676
1.0,6,10.737802
1.0,6,10.742947
1.0,7,10.773794
1.0,6,10.779032
1.0,6,10.784243
0.0,3,10.811158
1.0,6,10.816374
1.0,6,10.821601
1.0,7,10.852791
1.0,6,10.85809
1.0,6,10.863377
0.0,3,10.890124
1.0,6,10.895321
1.0,6,10.900576
1.0,7,10.931275
1.0,6,10.936501
1.0,6,10.941749
0.0,3,10.968693
1.0,6,10.973838
1.0,6,10.979117
1.0,7,11.009573
1.0,6,11.014649
1.0,6,11.019895
0.0,3,11.046529
1.0,6,11.051604
1.0,6,11.056881
1.0,7,11.087291
1.0,7,11.093304
1.0,6,11.098558
1.0,6,11.128224
1.0,6,11.133432
1.0,6,11.138688
1.0,6,11.16821
1.0,6,11.173459
1.0,6,11.203233
1.0,6,11.208189
1.0,6,11.213433
1.0,7,11.244487
1.0,6,11.249779
1.0,6,11.25498
0.0,3,11.281981
1.0,6,11.286953
1.0,6,11.29229
1.0,7,11.323024
1.0,6,11.328364
1.0,6,11.333643
0.0,3,11.36057
1.0,6,11.365469
1.0,6,11.370712
1.0,7,11.401183
1.0,6,11.406493
1.0,6,11.411674
0.0,3,11.454513
1.0,6,11.460693
1.0,6,11.466519
1.0,7,11.525366
1.0,6,11.532089
1.0,6,11.538137
0.0,3,11.566865
1.0,6,11.57195
1.0,6,11.577228
1.0,7,11.607394
1.0,6,11.612424
1.0,6,11.617623
0.0,3,11.644491
1.0,6,11.649305
1.0,6,11.654446
0.0,5,11.683305
1.0,6,11.688508
1.0,6,11.69369
1.0,7,11.724267
1.0,6,11.72912
1.0,6,11.734431
0.0,3,11.761644
1.0,6,11.766918
1.0,6,11.772227
1.0,7,11.802941
1.0,6,11.80791
1.0,6,11.8132
0.0,3,11.840324
1.0,6,11.845464
1.0,6,11.850727
1.0,7,11.881374
1.0,6,11.886679
1.0,6,11.891967
0.0,3,11.919892
1.0,6,11.92532
1.0,6,11.930628
1.0,7,11.961448
1.0,6,11.966521
1.0,6,11.971733
0.0,3,11.998395
1.0,6,12.003581
1.0,6,12.008785
1.0,7,12.03895
1.0,6,12.044223
1.0,6,12.049423
0.0,3,12.076485
1.0,6,12.081648
1.0,6,12.08711
1.0,7,12.118467
1.0,6,12.12372
1.0,6,12.128953
0.0,3,12.155909
1.0,6,12.161102
1.0,6,12.166352
1.0,7,12.196748
1.0,6,12.202008
1.0,6,12.20727
0.0,3,12.234287
1.0,6,12.239461
1.0,6,12.244737
1.0,6,12.275615
1.0,6,12.280917
1.0,6,12.286136
1.0,6,12.315864
1.0,6,12.320795
1.0,6,12.325996
0.0,3,12.353101
1.0,6,12.358234
1.0,6,12.363427
1.0,7,12.394154
1.0,6,12.399357
1.0,6,12.404569
0.0,3,12.431681
1.0,6,12.436854
1.0,6,12.442101
1.0,7,12.47327
1.0,6,12.478683
1.0,6,12.483896
0.0,3,12.511184
1.0,6,12.516352
1.0,6,12.521602
1.0,7,12.552149
1.0,6,12.557418
1.0,6,12.562701
0.0,3,12.58966
1.0,7,12.595721
1.0,6,12.60096
1.0,6,12.630867
1.0,6,12.636057
1.0,6,12.64133
0.0,3,12.668043
1.0,6,12.67312
1.0,6,12.678385
1.0,7,12.709136
1.0,6,12.714307
1.0,6,12.719493
0.0,3,12.746544
1.0,6,12.751579
1.0,6,12.756859
1.0,7,12.787644
1.0,6,12.792769
1.0,6,12.798043
0.0,3,12.825012
1.0,6,12.830013
1.0,6,12.835295
1.0,7,12.865687
1.0,6,12.870876
1.0,6,12.87617
0.0,3,12.903075
1.0,6,12.908018
1.0,6,12.913293
1.0,7,12.944171
1.0,6,12.949478
1.0,6,12.954735
0.0,3,12.98151
1.0,6,12.986724
1.0,6,12.991926
1.0,7,13.022544
1.0,6,13.027413
1.0,6,13.032627
0.0,3,13.059499
1.0,6,13.064658
1.0,6,13.069887
1.0,7,13.100692
1.0,6,13.10593
1.0,6,13.111196
0.0,3,13.138358
1.0,6,13.143484
1.0,6,13.148685
1.0,7,13.179286
1.0,6,13.184548
1.0,6,13.189697
0.0,3,13.216707
1.0,6,13.221791
1.0,6,13.227105
1.0,7,13.257586
1.0,6,13.26274
1.0,6,13.268006
0.0,3,13.295038
1.0,6,13.299956
1.0,6,13.305183
1.0,7,13.336379
1.0,6,13.341611
1.0,6,13.346929
0.0,3,13.37411
1.0,6,13.379085
1.0,6,13.384365
0.0,5,13.412628
1.0,6,13.417468
1.0,6,13.422565
1.0,7,13.453378
1.0,6,13.458622
1.0,6,13.463877
0.0,3,13.490495
1.0,6,13.495706
1.0,6,13.500904
1.0,7,13.531468
1.0,6,13.536688
1.0,6,13.541988
0.0,3,13.568979
1.0,6,13.574062
1.0,6,13.57926
1.0,7,13.609846
1.0,6,13.614967
1.0,6,13.620188
0.0,3,13.647057
1.0,6,13.652153
1.0,6,13.657431
1.0,7,13.687944
1.0,6,13.692997
1.0,6,13.698222
0.0,3,13.725102
1.0,6,13.730108
1.0,6,13.735366
1.0,7,13.766208
1.0,6,13.771394
1.0,6,13.776599
0.0,3,13.803547
1.0,6,13.808463
1.0,6,13.813686
1.0,7,13.844421
1.0,6,13.849666
1.0,6,13.854846
0.0,3,13.881714
1.0,6,13.886584
1.0,6,13.891693
1.0,7,13.92249
1.0,6,13.927732
1.0,6,13.933009
0.0,3,13.960024
1.0,6,13.965198
1.0,6,13.970432
1.0,7,14.001188
1.0,6,14.006328
1.0,6,14.011523
0.0,3,14.038332
1.0,6,14.043421
1.0,6,14.048733
1.0,7,14.079596
1.0,6,14.084648
1.0,6,14.089813
0.0,3,14.116773
1.0,6,14.121823
1.0,6,14.127126
1.0,7,14.157949
1.0,6,14.162997
1.0,6,14.168235
0.0,3,14.194891
1.0,6,14.199795
1.0,6,14.205044
1.0,7,14.235332
1.0,6,14.240592
1.0,6,14.245819
0.0,3,14.27262
1.0,6,14.277405
1.0,6,14.282434
1.0,7,14.313336
1.0,6,14.318582
1.0,6,14.323815
0.0,3,14.35073
1.0,6,14.355884
0.0,5,14.360292
1.0,6,14.390261
1.0,6,14.39541
1.0,6,14.400734
1.0,7,14.431223
1.0,6,14.436602
1.0,6,14.460331
0.0,3,14.490332
1.0,6,14.495638
1.0,6,14.500944
1.0,7,14.5313
1.0,6,14.536229
1.0,6,14.541544
0.0,3,14.568732
1.0,6,14.573902
1.0,6,14.579143
1.0,7,14.609649
1.0,6,14.614916
1.0,6,14.620248
0.0,3,14.647417
1.0,6,14.652552
1.0,6,14.657794
1.0,7,14.687749
1.0,6,14.692931
1.0,6,14.6982
0.0,3,14.725451
1.0,6,14.730411
1.0,6,14.735553
1.0,7,14.76611
1.0,6,14.771309
1.0,6,14.776584
0.0,3,14.803971
1.0,6,14.809051
1.0,7,14.815507
1.0,6,14.844987
1.0,6,14.850085
1.0,6,14.855351
0.0,3,14.882536
1.0,6,14.887499
1.0,6,14.892748
1.0,7,14.923542
1.0,6,14.928736
1.0,6,14.933968
0.0,3,14.961134
1.0,6,14.966457
1.0,6,14.971746
1.0,7,15.002356
1.0,6,15.007371
1.0,6,15.012647
0.0,3,15.039823
1.0,6,15.045096
1.0,6,15.050411
1.0,7,15.081212
1.0,6,15.086476
1.0,6,15.091746
0.0,3,15.11914
1.0,6,15.124449
1.0,6,15.129786
0.0,5,15.159461
1.0,6,15.164698
1.0,6,15.170004
1.0,7,15.200932
1.0,6,15.206108
1.0,6,15.211535
0.0,3,15.239209
1.0,6,15.244546
1.0,6,15.249815
1.0,7,15.280635
1.0,6,15.285866
1.0,6,15.291131
0.0,3,15.318055
1.0,6,15.323218
1.0,6,15.328584
1.0,7,15.358861
1.0,6,15.364027
1.0,6,15.369321
0.0,3,15.396364
1.0,6,15.40144
1.0,6,15.406727
1.0,7,15.438638
1.0,6,15.444013
1.0,6,15.449292
0.0,3,15.476291
1.0,6,15.481427
1.0,6,15.486721
1.0,7,15.51751
1.0,6,15.522686
1.0,6,15.527959
0.0,3,15.554725
1.0,6,15.559785
1.0,6,15.565066
1.0,7,15.595784
1.0,6,15.60094
1.0,6,15.606174
0.0,3,15.633207
1.0,6,15.63827
1.0,6,15.643605
1.0,7,15.674295
1.0,6,15.679411
1.0,6,15.684742
0.0,3,15.711459
1.0,6,15.716446
1.0,6,15.721772
1.0,7,15.752807
1.0,6,15.758185
1.0,6,15.763616
0.0,3,15.790972
1.0,6,15.796279
1.0,6,15.801636
1.0,7,15.832604
1.0,6,15.83775
1.0,6,15.843083
0.0,3,15.870047
1.0,6,15.875173
1.0,6,15.880427
1.0,7,15.911035
1.0,6,15.916149
1.0,6,15.921389
0.0,3,15.948246
1.0,6,15.953286
1.0,6,15.958594
1.0,7,15.989337
1.0,6,15.994401
1.0,6,15.9997
0.0,3,16.026669
1.0,6,16.031684
1.0,6,16.037005
1.0,6,16.067203
1.0,6,16.07257
1.0,6,16.077813
1.0,6,16.107471
1.0,6,16.112577
1.0,6,16.117953
0.0,3,16.146004
1.0,6,16.151257
1.0,6,16.156516
1.0,7,16.18808
1.0,6,16.193453
1.0,6,16.198739
0.0,3,16.226058
1.0,6,16.231302
1.0,6,16.236607
1.0,7,16.267339
1.0,6,16.272611
1.0,6,16.277914
0.0,3,16.304969
1.0,6,16.310168
1.0,6,16.315442
1.0,7,16.34572
1.0,6,16.35094
1.0,6,16.356259
0.0,3,16.383091
1.0,6,16.388129
1.0,6,16.393436
1.0,7,16.423857
1.0,6,16.429007
1.0,6,16.434191
0.0,3,16.461277
1.0,6,16.466288
1.0,6,16.471578
1.0,7,16.502187
1.0,6,16.507245
1.0,6,16.512528
0.0,3,16.539808
1.0,6,16.545144
1.0,6,16.550405
1.0,7,16.58091
1.0,6,16.585965
1.0,6,16.591209
0.0,3,16.618422
1.0,6,16.623809
1.0,6,16.629033
1.0,7,16.659762
1.0,6,16.664846
1.0,6,16.670054
0.0,3,16.697139
1.0,6,16.702321
1.0,6,16.707517
1.0,7,16.738166
1.0,6,16.743132
1.0,6,16.748335
0.0,3,16.775525
1.0,6,16.780816
1.0,6,16.786072
1.0,7,16.816653
1.0,6,16.821637
1.0,6,16.826894
0.0,3,16.853809
1.0,6,16.858975
1.0,6,16.864142
1.0,7,16.894692
1.0,6,16.89986
1.0,6,16.905101
0.0,3,16.932389
1.0,6,16.937501
