# {"t_start": 1636398183.681221, "env_id": "FrozenLake-v1"} 
r,l,t
0.0,10,0.026728
0.0,11,0.06573
0.0,6,0.07033
0.0,4,0.073491
0.0,5,0.101497
0.0,10,0.110031
0.0,3,0.112559
0.0,8,0.143579
0.0,10,0.152469
0.0,5,0.181322
0.0,6,0.186545
0.0,11,0.220028
0.0,4,0.223185
0.0,3,0.225516
0.0,4,0.228664
0.0,8,0.259383
0.0,2,0.261002
0.0,11,0.294665
0.0,5,0.298564
0.0,8,0.304768
0.0,6,0.334107
0.0,2,0.335681
0.0,4,0.338821
0.0,3,0.341217
0.0,7,0.371814
0.0,2,0.373421
0.0,3,0.375928
0.0,4,0.379486
0.0,8,0.410992
0.0,5,0.415133
0.0,5,0.41949
0.0,10,0.452219
0.0,4,0.45534
0.0,6,0.459902
0.0,7,0.490015
0.0,6,0.494895
0.0,6,0.524201
0.0,3,0.526892
0.0,5,0.531169
0.0,6,0.536456
0.0,5,0.565276
0.0,8,0.571866
0.0,4,0.57512
0.0,10,0.607608
0.0,3,0.610002
0.0,13,0.64487
0.0,9,0.652555
0.0,2,0.678691
0.0,5,0.683139
0.0,6,0.688547
0.0,11,0.722179
0.0,3,0.724703
0.0,3,0.72734
0.0,2,0.729026
0.0,8,0.76073
0.0,6,0.765804
0.0,10,0.798634
0.0,7,0.804775
0.0,11,0.838312
0.0,5,0.842443
0.0,9,0.87478
0.0,5,0.878882
0.0,5,0.883383
0.0,13,0.918632
0.0,8,0.924945
0.0,2,0.951259
0.0,2,0.952866
0.0,2,0.954513
0.0,2,0.956194
0.0,3,0.958852
0.0,2,0.960486
0.0,2,0.962192
0.0,4,0.989833
0.0,9,0.996826
0.0,3,0.99916
0.0,4,1.026613
0.0,2,1.02842
0.0,9,1.035681
0.0,2,1.037484
0.0,5,1.065911
0.0,2,1.067521
0.0,4,1.070957
0.0,15,1.107807
0.0,3,1.110309
0.0,11,1.143929
0.0,4,1.147005
0.0,8,1.153244
0.0,6,1.182487
0.0,7,1.188266
0.0,5,1.192585
0.0,9,1.22511
0.0,5,1.229485
0.0,6,1.258798
0.0,19,1.299191
0.0,9,1.306388
0.0,4,1.309896
0.0,2,1.336279
0.0,11,1.345032
0.0,2,1.346835
0.0,3,1.373986
0.0,6,1.378903
0.0,12,1.413615
0.0,14,1.425533
0.0,10,1.457722
0.0,2,1.45932
0.0,17,1.497508
0.0,20,1.538443
0.0,2,1.540156
0.0,4,1.567985
0.0,3,1.57048
0.0,12,1.604231
0.0,2,1.606094
0.0,4,1.609316
0.0,6,1.61407
0.0,2,1.615761
0.0,5,1.64422
0.0,4,1.647172
0.0,2,1.648748
0.0,5,1.652955
0.0,8,1.684387
0.0,5,1.688523
0.0,7,1.694432
0.0,4,1.722047
0.0,8,1.728726
0.0,9,1.76108
0.0,8,1.767844
0.0,13,1.80352
0.0,3,1.806073
0.0,4,1.809607
0.0,2,1.811266
0.0,5,1.839568
0.0,14,1.875426
1.0,16,1.913733
0.0,7,1.920081
0.0,3,1.922727
0.0,15,1.960111
0.0,2,1.961638
0.0,3,1.964031
0.0,3,1.966461
0.0,2,1.992325
0.0,2,1.993931
0.0,6,1.999109
0.0,19,2.038943
0.0,4,2.042227
0.0,6,2.072067
0.0,7,2.07855
0.0,7,2.109489
0.0,3,2.111976
0.0,10,2.120163
0.0,2,2.121914
0.0,14,2.158392
0.0,4,2.186795
0.0,7,2.192659
0.0,8,2.199687
0.0,6,2.229047
0.0,14,2.265537
0.0,4,2.268952
0.0,3,2.271665
0.0,5,2.276197
0.0,4,2.304648
0.0,9,2.312325
0.0,5,2.316816
0.0,15,2.35549
0.0,4,2.359007
0.0,2,2.385383
0.0,5,2.38968
0.0,3,2.39248
0.0,3,2.395074
1.0,12,2.430237
