# {"t_start": 1636398183.678723, "env_id": "FrozenLake-v1"} 
r,l,t
0.0,10,2.515363
0.0,6,2.545489
0.0,2,2.547155
1.0,15,2.585436
0.0,13,2.595867
0.0,2,2.597775
0.0,5,2.62674
0.0,8,2.633958
0.0,2,2.635627
0.0,7,2.665973
0.0,2,2.66775
0.0,5,2.672377
0.0,4,2.675887
0.0,5,2.705073
0.0,2,2.706898
0.0,3,2.709617
0.0,5,2.714253
0.0,8,2.745508
1.0,11,2.755473
0.0,9,2.787872
0.0,4,2.791312
0.0,6,2.796486
0.0,3,2.823561
1.0,7,2.830028
0.0,4,2.833653
0.0,3,2.836322
0.0,6,2.865937
0.0,8,2.872617
0.0,2,2.874438
0.0,6,2.904688
1.0,10,2.913764
0.0,8,2.945243
0.0,4,2.948904
0.0,6,2.954287
0.0,5,2.983229
0.0,3,2.985899
1.0,7,2.992222
0.0,3,2.995008
0.0,2,3.021473
1.0,8,3.028335
0.0,2,3.030213
0.0,12,3.065538
0.0,4,3.069187
0.0,4,3.072905
0.0,8,3.104722
0.0,5,3.109163
0.0,10,3.142662
0.0,7,3.148868
0.0,2,3.150571
0.0,2,3.152355
1.0,8,3.184144
0.0,5,3.18873
0.0,3,3.19139
0.0,2,3.193202
1.0,12,3.228279
0.0,3,3.231136
1.0,8,3.262767
0.0,2,3.264546
0.0,2,3.266494
0.0,2,3.268271
0.0,6,3.273574
0.0,7,3.30466
0.0,3,3.307494
0.0,2,3.309354
0.0,3,3.312147
0.0,4,3.340429
0.0,2,3.342095
1.0,8,3.34912
0.0,2,3.350959
0.0,3,3.353718
0.0,5,3.382775
1.0,7,3.389065
0.0,5,3.393607
0.0,10,3.426598
0.0,5,3.430748
0.0,2,3.432519
0.0,2,3.458621
0.0,2,3.46056
0.0,4,3.464277
0.0,4,3.468088
1.0,6,3.497677
0.0,3,3.500428
0.0,3,3.503335
0.0,2,3.505083
0.0,5,3.509723
1.0,6,3.539462
0.0,4,3.542936
0.0,4,3.546743
0.0,2,3.548706
0.0,2,3.550553
0.0,3,3.577545
0.0,3,3.580161
0.0,2,3.581921
0.0,3,3.584697
0.0,5,3.589431
0.0,4,3.617798
0.0,4,3.621295
0.0,5,3.625866
1.0,6,3.631342
0.0,3,3.658398
0.0,3,3.661049
0.0,2,3.66307
0.0,2,3.664949
0.0,2,3.666712
0.0,4,3.670425
0.0,3,3.697511
0.0,2,3.699142
1.0,7,3.705147
0.0,4,3.708939
0.0,2,3.710802
0.0,4,3.73909
0.0,2,3.74082
0.0,4,3.744461
1.0,6,3.75004
0.0,4,3.777893
0.0,2,3.779777
0.0,3,3.782458
0.0,4,3.786099
1.0,6,3.791291
0.0,2,3.817314
0.0,5,3.821404
1.0,6,3.826766
1.0,13,3.862755
0.0,3,3.865609
0.0,3,3.868474
0.0,3,3.895233
1.0,7,3.901213
1.0,7,3.907614
0.0,3,3.934922
1.0,11,3.944426
1.0,7,3.975501
1.0,7,3.981998
0.0,3,3.984715
0.0,2,3.986553
0.0,2,3.988165
0.0,3,4.014709
0.0,3,4.01755
0.0,3,4.020244
1.0,8,4.027651
1.0,6,4.057357
1.0,6,4.062535
0.0,2,4.064424
1.0,9,4.096753
1.0,7,4.103117
0.0,2,4.104856
1.0,7,4.13566
0.0,2,4.137537
0.0,3,4.140187
0.0,2,4.141936
0.0,2,4.143813
1.0,10,4.176942
1.0,6,4.182397
0.0,2,4.184175
1.0,6,4.21353
1.0,8,4.220124
0.0,2,4.221717
1.0,9,4.253206
0.0,5,4.257361
0.0,2,4.259164
1.0,6,4.289038
1.0,9,4.297035
0.0,2,4.298782
0.0,3,4.301686
0.0,2,4.303667
0.0,3,4.331507
1.0,6,4.336912
0.0,5,4.34122
0.0,4,4.369175
1.0,6,4.374271
1.0,9,4.382404
1.0,6,4.412008
0.0,5,4.416388
0.0,2,4.418094
1.0,7,4.448897
0.0,2,4.450757
1.0,6,4.456181
1.0,6,4.461524
0.0,6,4.491327
1.0,7,4.497418
1.0,7,4.528289
0.0,2,4.530144
1.0,7,4.536348
1.0,7,4.567281
1.0,6,4.572341
1.0,6,4.577818
0.0,3,4.580477
1.0,6,4.610131
1.0,8,4.617302
0.0,3,4.620143
1.0,8,4.651611
0.0,2,4.653597
0.0,3,4.656243
0.0,4,4.6599
1.0,6,4.689582
1.0,6,4.694912
0.0,4,4.698256
1.0,10,4.731126
0.0,5,4.735672
1.0,7,4.766022
0.0,3,4.768379
0.0,2,4.770121
1.0,6,4.775544
0.0,2,4.777461
0.0,3,4.804682
1.0,6,4.809773
1.0,6,4.815128
0.0,2,4.816907
0.0,4,4.845047
0.0,3,4.847667
0.0,3,4.850181
1.0,6,4.8556
0.0,3,4.882562
1.0,6,4.88781
1.0,6,4.893226
0.0,2,4.895009
0.0,3,4.922125
1.0,7,4.928153
1.0,6,4.933636
0.0,5,4.962511
1.0,6,4.967345
1.0,6,4.972454
0.0,2,4.974286
1.0,7,5.004931
1.0,6,5.01031
0.0,2,5.012048
1.0,6,5.041735
1.0,6,5.046843
1.0,6,5.052384
0.0,3,5.080142
1.0,7,5.086706
0.0,5,5.091259
1.0,9,5.123966
1.0,6,5.12923
1.0,9,5.161843
1.0,7,5.168104
1.0,7,5.17424
0.0,4,5.202668
1.0,7,5.208698
1.0,6,5.214111
1.0,7,5.245528
1.0,6,5.25082
1.0,8,5.282883
1.0,6,5.288208
1.0,6,5.29347
1.0,7,5.324334
1.0,7,5.330597
1.0,7,5.361214
1.0,7,5.366984
0.0,2,5.368907
0.0,2,5.370659
1.0,6,5.399736
1.0,6,5.404883
1.0,6,5.410184
0.0,3,5.437646
1.0,6,5.442608
0.0,2,5.444297
0.0,2,5.446059
1.0,6,5.451519
0.0,2,5.477718
1.0,6,5.48269
1.0,6,5.487939
0.0,5,5.516501
1.0,8,5.523324
1.0,7,5.529531
0.0,2,5.555766
1.0,6,5.56116
1.0,7,5.567362
0.0,3,5.594358
1.0,6,5.59957
1.0,6,5.604814
0.0,5,5.633289
1.0,8,5.640654
1.0,6,5.646079
0.0,3,5.673129
1.0,6,5.678482
1.0,6,5.683852
1.0,7,5.71405
1.0,7,5.719891
1.0,7,5.726212
0.0,2,5.752226
1.0,6,5.757319
1.0,6,5.762618
0.0,2,5.764403
1.0,6,5.794125
1.0,6,5.799551
1.0,6,5.804849
1.0,8,5.836575
1.0,6,5.84182
1.0,6,5.871773
1.0,6,5.876917
1.0,6,5.882404
0.0,3,5.909594
0.0,2,5.911301
1.0,7,5.917103
1.0,7,5.923241
0.0,2,5.949162
1.0,7,5.955485
0.0,3,5.958146
1.0,6,5.987822
1.0,6,5.993058
1.0,7,5.999331
1.0,6,6.029042
1.0,6,6.034007
0.0,2,6.035733
1.0,8,6.067297
1.0,6,6.07225
1.0,6,6.077605
1.0,6,6.106889
1.0,6,6.111966
1.0,6,6.117348
0.0,3,6.144047
1.0,6,6.149221
1.0,6,6.154536
1.0,7,6.185424
1.0,6,6.190637
1.0,6,6.195837
0.0,3,6.222991
1.0,7,6.22884
1.0,7,6.235152
0.0,2,6.236933
1.0,6,6.266444
1.0,6,6.271798
1.0,7,6.302084
1.0,6,6.307068
1.0,6,6.312416
1.0,6,6.341538
1.0,6,6.346581
1.0,7,6.352749
1.0,6,6.382631
1.0,6,6.387984
1.0,7,6.418576
1.0,6,6.423581
1.0,6,6.428845
1.0,7,6.459616
1.0,6,6.464747
1.0,8,6.47169
0.0,2,6.497891
1.0,6,6.502703
1.0,6,6.508096
1.0,6,6.537642
1.0,6,6.542834
1.0,6,6.548082
0.0,3,6.575172
1.0,6,6.580357
1.0,6,6.585723
1.0,7,6.616132
1.0,6,6.621407
1.0,6,6.626662
0.0,3,6.654064
1.0,6,6.659198
1.0,6,6.664574
1.0,7,6.695
1.0,6,6.700262
1.0,8,6.707276
0.0,2,6.733657
1.0,6,6.738806
1.0,6,6.744061
1.0,6,6.773728
1.0,6,6.778917
1.0,6,6.784293
0.0,3,6.8115
1.0,6,6.816563
0.0,5,6.820912
0.0,2,6.822641
1.0,6,6.85237
1.0,6,6.857478
1.0,6,6.862798
0.0,3,6.889797
1.0,7,6.895899
1.0,6,6.901253
1.0,6,6.930996
1.0,6,6.936131
1.0,6,6.941449
0.0,3,6.968665
1.0,6,6.973752
1.0,6,6.979018
1.0,7,7.009734
1.0,6,7.01489
1.0,7,7.021073
1.0,6,7.050815
1.0,6,7.056082
1.0,6,7.061421
0.0,2,7.087408
1.0,6,7.092334
1.0,6,7.09714
1.0,6,7.126704
1.0,6,7.132112
1.0,6,7.137457
0.0,3,7.164524
1.0,6,7.169465
1.0,6,7.174815
1.0,7,7.205279
1.0,6,7.210333
1.0,6,7.215624
0.0,3,7.242564
1.0,6,7.247546
1.0,6,7.252844
1.0,7,7.283353
1.0,6,7.28875
1.0,6,7.294124
0.0,3,7.321133
1.0,6,7.326387
1.0,6,7.331663
1.0,7,7.362418
1.0,6,7.367634
1.0,6,7.372904
0.0,3,7.399508
1.0,6,7.404679
1.0,6,7.409972
1.0,11,7.443224
1.0,6,7.448458
1.0,7,7.479006
1.0,6,7.484119
1.0,6,7.489405
0.0,3,7.516704
1.0,6,7.521807
1.0,6,7.527168
1.0,7,7.557669
1.0,6,7.562792
1.0,6,7.568086
0.0,3,7.595068
1.0,6,7.60003
1.0,6,7.605316
1.0,7,7.635977
1.0,6,7.641249
1.0,6,7.646871
0.0,3,7.674048
1.0,6,7.679146
1.0,6,7.684537
1.0,7,7.71484
1.0,6,7.719838
1.0,6,7.725081
0.0,3,7.751898
1.0,6,7.757282
1.0,6,7.762629
1.0,7,7.793083
1.0,6,7.79802
1.0,6,7.803325
0.0,3,7.830522
1.0,6,7.835807
1.0,6,7.840984
1.0,7,7.871828
1.0,6,7.877102
1.0,6,7.882362
0.0,3,7.909247
1.0,6,7.914461
1.0,7,7.920616
1.0,6,7.950047
1.0,6,7.955205
0.0,3,7.957772
1.0,6,7.986749
1.0,6,7.991756
1.0,6,7.997033
1.0,8,8.028701
1.0,6,8.033833
1.0,6,8.039078
1.0,6,8.068707
1.0,6,8.073967
1.0,6,8.079275
1.0,6,8.10874
1.0,6,8.113969
1.0,7,8.144705
1.0,6,8.149632
0.0,3,8.152294
1.0,6,8.157592
1.0,6,8.187411
1.0,6,8.19279
1.0,6,8.222057
1.0,6,8.227019
1.0,6,8.232284
1.0,7,8.263064
1.0,6,8.268403
1.0,7,8.274627
1.0,6,8.304128
1.0,6,8.309136
1.0,6,8.314382
1.0,6,8.343878
1.0,6,8.349197
1.0,6,8.378525
1.0,6,8.383748
1.0,6,8.389046
1.0,7,8.420915
1.0,6,8.426326
1.0,6,8.43159
0.0,3,8.458778
1.0,6,8.46374
1.0,6,8.468996
1.0,7,8.499771
1.0,6,8.505031
1.0,6,8.510274
0.0,3,8.53711
1.0,7,8.543364
1.0,6,8.548647
1.0,6,8.578219
1.0,6,8.583224
1.0,6,8.588587
0.0,3,8.615641
1.0,6,8.620855
1.0,6,8.62613
1.0,7,8.656704
1.0,6,8.661955
1.0,6,8.667143
0.0,4,8.695254
1.0,6,8.700109
1.0,6,8.705395
1.0,6,8.734876
1.0,6,8.739706
1.0,6,8.74489
0.0,3,8.771842
1.0,6,8.776881
0.0,2,8.778708
1.0,6,8.784009
0.0,3,8.811014
1.0,6,8.816072
1.0,6,8.821313
1.0,7,8.851947
1.0,6,8.85724
1.0,6,8.862445
0.0,3,8.888809
1.0,6,8.893717
1.0,6,8.898989
0.0,5,8.927962
1.0,6,8.933199
1.0,6,8.938559
1.0,7,8.969151
1.0,6,8.974139
1.0,6,8.979418
0.0,3,9.006763
1.0,6,9.011975
1.0,6,9.017205
1.0,7,9.047557
1.0,6,9.052794
1.0,6,9.058026
0.0,3,9.084987
1.0,6,9.090099
1.0,6,9.095295
0.0,5,9.124167
1.0,6,9.129417
1.0,6,9.134673
1.0,7,9.164922
1.0,6,9.170082
1.0,6,9.17533
0.0,3,9.202514
1.0,6,9.207646
1.0,6,9.212922
1.0,7,9.243532
1.0,6,9.248708
1.0,6,9.253963
0.0,3,9.280841
1.0,6,9.285908
0.0,2,9.287744
1.0,6,9.293085
0.0,3,9.320371
1.0,6,9.325377
1.0,6,9.330691
1.0,7,9.361
1.0,6,9.366021
1.0,6,9.371301
0.0,3,9.398144
1.0,6,9.403391
1.0,6,9.40861
1.0,7,9.43938
1.0,6,9.444329
1.0,6,9.449572
0.0,3,9.476754
1.0,6,9.48199
1.0,6,9.487301
1.0,7,9.518072
1.0,6,9.523391
1.0,6,9.528625
0.0,3,9.55576
1.0,6,9.560735
1.0,6,9.565922
1.0,7,9.596672
1.0,6,9.601903
1.0,6,9.607176
0.0,3,9.634289
1.0,6,9.639492
1.0,6,9.644741
1.0,7,9.675487
1.0,6,9.680475
1.0,6,9.685666
0.0,3,9.71292
1.0,6,9.718086
1.0,6,9.723297
1.0,7,9.753971
0.0,2,9.755773
1.0,6,9.761047
1.0,6,9.766298
0.0,2,9.792664
1.0,6,9.797823
1.0,6,9.803048
1.0,6,9.832755
1.0,6,9.837996
1.0,6,9.843183
0.0,3,9.870364
1.0,6,9.875536
1.0,6,9.880797
1.0,8,9.912582
1.0,6,9.917866
1.0,6,9.923122
1.0,6,9.952641
1.0,6,9.957893
1.0,6,9.963151
0.0,2,9.989497
1.0,6,9.994739
1.0,6,10.000098
1.0,6,10.030817
1.0,6,10.036117
1.0,6,10.041357
0.0,3,10.068467
1.0,6,10.07342
1.0,6,10.078697
1.0,7,10.109531
1.0,7,10.115778
1.0,6,10.121034
1.0,6,10.150594
1.0,6,10.155827
1.0,6,10.161109
1.0,6,10.190728
1.0,6,10.196082
1.0,6,10.225907
1.0,6,10.23114
1.0,6,10.236319
1.0,7,10.266606
1.0,6,10.271886
1.0,6,10.277117
0.0,3,10.304076
1.0,6,10.309224
1.0,6,10.314477
1.0,7,10.344929
1.0,6,10.350133
1.0,6,10.355536
0.0,3,10.382657
1.0,6,10.38768
1.0,6,10.392936
1.0,7,10.423414
1.0,6,10.428489
1.0,6,10.433776
0.0,3,10.461032
1.0,6,10.466004
1.0,6,10.471339
0.0,5,10.500195
1.0,6,10.505152
1.0,6,10.510506
1.0,7,10.541032
1.0,6,10.546416
1.0,6,10.551679
0.0,3,10.57874
1.0,6,10.58369
1.0,6,10.588968
1.0,7,10.619378
1.0,6,10.624716
1.0,6,10.629886
0.0,3,10.656943
1.0,6,10.661857
1.0,6,10.667067
1.0,7,10.697481
1.0,6,10.702756
1.0,6,10.7081
0.0,3,10.735754
1.0,6,10.740901
1.0,6,10.746041
1.0,7,10.776906
1.0,6,10.782137
1.0,6,10.787354
0.0,3,10.81427
1.0,6,10.819483
1.0,6,10.824712
1.0,7,10.855922
1.0,6,10.861217
1.0,6,10.866504
0.0,3,10.893248
1.0,6,10.898449
1.0,6,10.903704
1.0,7,10.934405
1.0,6,10.939628
1.0,6,10.944876
0.0,3,10.971821
1.0,6,10.976964
1.0,6,10.982239
1.0,7,11.012721
1.0,6,11.017795
1.0,6,11.023037
0.0,4,11.050641
1.0,6,11.055772
1.0,6,11.061037
1.0,6,11.090423
1.0,6,11.095474
1.0,6,11.100736
0.0,3,11.127923
1.0,6,11.133001
1.0,6,11.138238
1.0,7,11.169077
1.0,6,11.174167
1.0,6,11.179396
0.0,3,11.206362
1.0,6,11.211313
1.0,6,11.216561
1.0,7,11.247596
1.0,6,11.25289
1.0,6,11.258091
0.0,3,11.285095
1.0,6,11.290063
1.0,6,11.295399
1.0,7,11.326134
1.0,6,11.331474
1.0,6,11.336754
0.0,3,11.36368
1.0,6,11.368585
1.0,6,11.373823
1.0,7,11.404284
1.0,6,11.409605
1.0,6,11.41478
0.0,3,11.4576
1.0,6,11.463791
1.0,6,11.469622
1.0,7,11.528495
1.0,6,11.535225
1.0,6,11.541279
0.0,3,11.570011
1.0,6,11.575094
1.0,6,11.580372
1.0,7,11.610543
1.0,6,11.615569
1.0,6,11.620767
0.0,3,11.647622
1.0,6,11.652438
1.0,6,11.657574
1.0,7,11.688284
1.0,6,11.693465
1.0,6,11.698703
0.0,3,11.725665
1.0,6,11.730537
1.0,6,11.735703
1.0,7,11.766608
1.0,6,11.771986
1.0,6,11.777261
0.0,3,11.804365
1.0,6,11.809285
1.0,6,11.814549
1.0,7,11.84528
1.0,6,11.850468
1.0,6,11.855717
0.0,3,11.882823
1.0,6,11.888077
1.0,6,11.893261
1.0,7,11.925017
1.0,6,11.930399
1.0,6,11.935744
0.0,3,11.962881
1.0,6,11.967816
1.0,6,11.973104
1.0,7,12.003417
1.0,6,12.008676
1.0,6,12.013845
0.0,3,12.040419
1.0,6,12.04555
1.0,6,12.050777
1.0,7,12.081531
1.0,6,12.086805
1.0,6,12.09233
0.0,3,12.119792
1.0,6,12.125005
1.0,6,12.130272
1.0,7,12.160817
1.0,6,12.166104
1.0,6,12.171342
0.0,3,12.19814
1.0,6,12.203311
1.0,6,12.208565
1.0,7,12.239224
1.0,6,12.244484
1.0,6,12.249796
0.0,3,12.277621
1.0,6,12.28304
1.0,6,12.288265
1.0,7,12.318978
1.0,6,12.323906
1.0,6,12.329107
0.0,3,12.356211
1.0,6,12.361346
1.0,6,12.366539
0.0,5,12.395438
1.0,6,12.400572
1.0,6,12.405777
1.0,7,12.436592
1.0,6,12.441787
1.0,6,12.447166
0.0,3,12.474496
1.0,6,12.479881
1.0,6,12.485123
1.0,7,12.516087
1.0,6,12.52136
1.0,6,12.526525
0.0,3,12.553413
1.0,6,12.558583
1.0,6,12.563812
1.0,7,12.594489
1.0,6,12.599729
1.0,6,12.604956
0.0,3,12.632107
1.0,6,12.637256
1.0,6,12.642523
1.0,7,12.672912
1.0,6,12.678072
1.0,6,12.683352
0.0,3,12.710463
1.0,6,12.715533
1.0,6,12.720824
1.0,7,12.751464
1.0,6,12.756588
1.0,6,12.761846
0.0,3,12.788947
1.0,6,12.794001
1.0,6,12.799293
1.0,7,12.829924
1.0,6,12.83505
1.0,6,12.840309
0.0,3,12.866963
1.0,6,12.872152
1.0,6,12.877414
1.0,7,12.907978
1.0,6,12.913019
1.0,6,12.918269
0.0,3,12.945438
1.0,6,12.950693
1.0,6,12.955924
1.0,7,12.986506
1.0,6,12.991796
1.0,6,12.996991
0.0,3,13.023914
1.0,6,13.028801
1.0,6,13.033907
1.0,7,13.064459
1.0,6,13.069703
1.0,6,13.074913
0.0,3,13.102076
1.0,6,13.107213
1.0,6,13.112485
1.0,8,13.144255
1.0,6,13.149502
1.0,6,13.154684
1.0,6,13.18416
1.0,6,13.189458
1.0,6,13.194594
1.0,6,13.224042
1.0,6,13.229373
1.0,6,13.258955
1.0,6,13.264019
1.0,6,13.269285
0.0,5,13.29814
1.0,6,13.303068
1.0,6,13.308292
1.0,7,13.33948
1.0,6,13.344721
1.0,6,13.350038
0.0,3,13.377219
1.0,6,13.382196
1.0,6,13.387475
1.0,7,13.41745
1.0,6,13.422332
1.0,6,13.427496
0.0,3,13.45464
1.0,6,13.459786
1.0,6,13.465072
1.0,7,13.495353
1.0,6,13.500675
1.0,6,13.505881
0.0,3,13.532687
1.0,6,13.537899
1.0,6,13.543193
1.0,7,13.573835
1.0,6,13.579007
1.0,6,13.584214
0.0,3,13.611114
1.0,6,13.616187
1.0,6,13.621427
1.0,7,13.651891
1.0,6,13.657128
1.0,6,13.662357
0.0,3,13.689242
1.0,6,13.694225
1.0,6,13.699428
1.0,7,13.729984
1.0,6,13.73503
1.0,6,13.740349
0.0,3,13.767401
1.0,6,13.772635
1.0,6,13.777794
1.0,7,13.808395
1.0,6,13.81335
1.0,6,13.818614
0.0,3,13.845716
1.0,6,13.850893
1.0,6,13.856092
1.0,7,13.886555
1.0,6,13.891452
1.0,6,13.896634
0.0,2,13.898487
1.0,6,13.928047
1.0,6,13.933358
1.0,6,13.963149
1.0,6,13.968326
1.0,6,13.97356
1.0,7,14.004314
1.0,6,14.009456
1.0,6,14.014651
0.0,3,14.041455
1.0,6,14.046548
1.0,6,14.051857
0.0,5,14.080865
1.0,6,14.085822
1.0,6,14.091005
1.0,7,14.121633
1.0,6,14.126813
1.0,6,14.132054
0.0,3,14.159237
1.0,6,14.164191
1.0,6,14.169448
1.0,7,14.199728
1.0,6,14.204703
1.0,6,14.209911
0.0,3,14.236621
1.0,6,14.241811
1.0,6,14.247
1.0,7,14.277433
1.0,6,14.28219
1.0,6,14.28743
0.0,4,14.315705
1.0,6,14.32087
1.0,6,14.326107
1.0,6,14.355557
1.0,6,14.360803
1.0,6,14.366067
0.0,3,14.393344
1.0,6,14.398496
1.0,6,14.403819
1.0,7,14.434311
1.0,6,14.439685
1.0,6,14.463391
0.0,3,14.493422
1.0,6,14.498724
1.0,6,14.504034
1.0,7,14.534394
1.0,6,14.539319
1.0,6,14.544626
0.0,3,14.571822
1.0,6,14.576991
1.0,6,14.582234
1.0,7,14.612743
1.0,6,14.618004
1.0,6,14.623334
0.0,3,14.650494
1.0,6,14.655622
1.0,6,14.660866
0.0,5,14.689241
1.0,6,14.694294
1.0,6,14.699549
1.0,7,14.730519
1.0,6,14.735451
1.0,6,14.740612
0.0,3,14.767585
1.0,6,14.772646
1.0,6,14.777974
1.0,7,14.809035
1.0,6,14.814226
1.0,6,14.81955
0.0,3,14.846466
1.0,6,14.851482
1.0,6,14.856731
1.0,7,14.887633
1.0,6,14.892654
1.0,6,14.897903
0.0,3,14.924991
1.0,6,14.930063
1.0,6,14.935358
1.0,7,14.966288
1.0,6,14.971585
1.0,6,14.976872
0.0,3,15.003787
1.0,6,15.00872
1.0,6,15.013978
1.0,7,15.044953
1.0,6,15.05017
1.0,6,15.055554
0.0,3,15.082557
1.0,6,15.087736
1.0,6,15.093062
1.0,7,15.124256
1.0,6,15.129509
1.0,6,15.135012
0.0,3,15.162546
1.0,6,15.167777
1.0,6,15.173092
1.0,7,15.204022
1.0,6,15.209197
1.0,6,15.214608
0.0,3,15.24228
1.0,6,15.247632
1.0,6,15.252921
1.0,7,15.283728
1.0,6,15.288954
1.0,6,15.29422
0.0,3,15.321144
1.0,6,15.326302
1.0,6,15.33167
0.0,5,15.360186
1.0,6,15.365197
1.0,6,15.370523
1.0,7,15.40126
1.0,6,15.406453
1.0,6,15.411758
0.0,3,15.439773
1.0,6,15.445178
1.0,6,15.45049
1.0,7,15.481208
1.0,6,15.486436
1.0,6,15.491701
0.0,3,15.518771
1.0,6,15.523901
1.0,6,15.529186
1.0,7,15.559611
1.0,6,15.564752
1.0,6,15.570027
0.0,3,15.597069
1.0,6,15.602123
1.0,6,15.607394
1.0,7,15.638092
1.0,6,15.643266
1.0,6,15.648564
0.0,3,15.67558
1.0,6,15.680607
1.0,6,15.685998
1.0,7,15.716351
1.0,6,15.721459
1.0,6,15.726731
0.0,3,15.754021
1.0,6,15.759383
1.0,6,15.764697
1.0,7,15.795958
1.0,6,15.801358
1.0,6,15.806631
0.0,3,15.833906
1.0,6,15.838981
1.0,6,15.844285
1.0,7,15.874984
1.0,6,15.880171
1.0,6,15.88546
0.0,3,15.912396
1.0,6,15.917407
1.0,6,15.922668
1.0,7,15.953193
1.0,6,15.958376
1.0,6,15.963649
0.0,3,15.990726
1.0,6,15.995661
1.0,6,16.001
1.0,7,16.031615
1.0,6,16.036701
1.0,6,16.042019
0.0,3,16.069242
1.0,6,16.07464
1.0,6,16.079884
1.0,7,16.110567
1.0,6,16.115667
1.0,6,16.121032
0.0,3,16.149086
1.0,6,16.154345
1.0,6,16.159605
1.0,7,16.191161
1.0,6,16.19654
1.0,6,16.201827
0.0,3,16.229143
1.0,6,16.234388
1.0,6,16.239694
1.0,7,16.270432
1.0,6,16.275701
1.0,6,16.281003
0.0,3,16.308053
1.0,6,16.313255
1.0,6,16.318528
1.0,7,16.348817
1.0,6,16.354027
1.0,6,16.359348
0.0,3,16.386186
1.0,6,16.391219
1.0,6,16.396519
1.0,7,16.426953
1.0,6,16.432097
1.0,6,16.43728
0.0,3,16.464367
1.0,6,16.469371
1.0,6,16.474667
1.0,7,16.505273
1.0,6,16.510336
1.0,6,16.515634
0.0,3,16.54291
1.0,6,16.548244
1.0,6,16.553513
1.0,7,16.584023
1.0,6,16.589073
1.0,6,16.594318
0.0,3,16.621505
1.0,6,16.6269
1.0,6,16.632124
1.0,7,16.662852
1.0,6,16.667936
1.0,6,16.673143
0.0,3,16.70023
1.0,6,16.70541
1.0,6,16.710598
1.0,7,16.741261
1.0,6,16.746211
1.0,6,16.751428
0.0,3,16.778622
1.0,6,16.783911
1.0,6,16.789163
1.0,7,16.81975
1.0,6,16.824729
1.0,6,16.829988
0.0,3,16.856898
1.0,6,16.862065
1.0,6,16.867235
1.0,7,16.897791
1.0,6,16.902955
1.0,6,16.908194
